,ARI,AMI,NMI
0,0.7611006945795898,0.6654876694846981,0.6667116535692412
1,0.7967622035622826,0.7024452430822655,0.7035286244665238
2,0.7974387888292779,0.7200129690057127,0.7210419361774908
3,0.804520401559218,0.712296148511292,0.7133595238844987
4,0.7677776094020269,0.6834483796638066,0.6845987496329065
5,0.6763802929576969,0.6299667951751423,0.6312873412863641
6,0.8435240904377976,0.7366025776309213,0.7375756256941539
7,0.7795200361824887,0.675803347198769,0.6770046109975563
8,0.8415117675412788,0.7335179136209662,0.7345014376790499
9,0.603460453289892,0.6303302721980082,0.6316270642415056
10,0.7835862419907996,0.7037716078955016,0.7048530283035161
11,0.8104469813999263,0.7130782498970288,0.7141333552553707
12,0.7029481531774172,0.6292358877338425,0.6305829975430126
13,0.7721738985183438,0.6861967609781606,0.6873375966161847
14,0.8191169450112117,0.7389060803824047,0.7398669587235986
15,0.8354406723559914,0.7453749071929984,0.7463138238752176
16,0.7681636008529339,0.6821463442975206,0.6833079104098347
17,0.7658574203429017,0.6736826045596433,0.6748875779155247
18,0.7779950555274053,0.6982988058434082,0.6993943933768346
19,0.7537106849023584,0.6603018670698891,0.6615505138710062
20,0.7771188625115545,0.6858114346116094,0.6869547589262525
21,0.8405930315846681,0.741983731727456,0.742941811487626
22,0.8032748491660253,0.7165451169176396,0.7175812184774389
23,0.8300773234536721,0.752180136148859,0.7530956466003943
24,0.844330316069165,0.7538570933755349,0.7547656253032023
25,0.7860057087362746,0.6945029218343947,0.6956311505405632
26,0.8349278472252855,0.7538328383866343,0.7547468217608403
27,0.7488655594879354,0.6759944200301283,0.677178818284672
28,0.8145245455065334,0.721323960127756,0.7223442079249581
29,0.7983579752123364,0.7070677190858741,0.7081462152451715
30,0.7788204827092189,0.6903929124274714,0.6915239431694918
31,0.7493135616774256,0.6761413582010128,0.6773128215686793
32,0.5146397595671652,0.5932227889886033,0.5946183618904982
33,0.8252684949754683,0.7378113810219546,0.7387927215806919
34,0.756283084287572,0.6946782770872548,0.6957858208928841
35,0.8197158278957207,0.7181572159836236,0.7191942046212737
36,0.8066949744279116,0.7184167162170598,0.719453475684088
37,0.8055687055892774,0.7204046403657904,0.7214236180679896
38,0.7970404251430095,0.6991257932316322,0.7002328895881376
39,0.8639557278438371,0.7659693408959584,0.7668434847185195
40,0.8244157408207682,0.7174450604690369,0.7184993300034079
41,0.7796493219446399,0.701135552975536,0.7022385379241483
42,0.8254270937759068,0.7271840185695041,0.7281914864741786
43,0.8353364332593778,0.7494199978093277,0.7503482898157885
44,0.8253194401089508,0.7445094534294051,0.7454678372028919
45,0.8060598656734054,0.7115539103827118,0.7126175499748838
46,0.7930096471150501,0.708634754062944,0.7096994064738804
47,0.7807879039104997,0.6938818554471803,0.6950004991626272
48,0.802216455190844,0.7204876181058354,0.721513125512969
49,0.8370548325366797,0.760942375300867,0.7618240605493832
