"ARI" "" "" "" ""
"result.1" 0.991177904937066 7 -8098284.47560993 -99247.4745595628 16558223.0385944
"result.2" 0.987091057231697 7 -8151608.80716065 -99209.6843853403 16664796.1213474
"result.3" 0.989679687751419 7 -8138278.92505177 -99420.0404584543 16638557.0692759
"result.4" 0.984510657678282 7 -8136907.65809062 -99005.2175548427 16634984.8895464
"result.5" 0.991190111483816 7 -8132357.72020187 -99473.1502614262 16626820.8791821
"result.6" 0.987954159037257 7 -8129416.28092545 -99007.5932277597 16620006.8865619
"result.7" 0.988244750480994 7 -8102447.66104466 -99508.6317545401 16567071.7238539
"result.8" 0.993673740193014 7 -8160376.20907968 -99453.0666165867 16682817.689648
"result.9" 0.992578902702541 7 -8091178.56236531 -99143.18461071 16543802.6322075
"result.10" 0.995169107757631 7 -8132854.18385113 -99274.6397100944 16627416.7853779
"result.11" 0.995255117708534 7 -8163708.55675848 -99070.2014230352 16688716.6546185
"result.12" 0.98843877282912 7 -8116011.19577588 -99477.4757293993 16594136.481266
"result.13" 0.992559875625645 7 -8119602.09054119 -99196.9354755747 16600757.190289
"result.14" 0.991110391544282 7 -8143728.61755727 -99281.3089060744 16649178.9911822
"result.15" 0.988371114759176 7 -8122888.33180965 -99327.9362093418 16607591.6742934
"result.16" 0.989483911993134 7 -8103476.186841 -99342.9209659293 16568797.3538693
"result.17" 0.993237579588752 7 -8110494.24714038 -99213.782725565 16582575.1979873
"result.18" 0.987065321755962 7 -8105490.23748902 -99142.9637024368 16572425.5406384
"result.19" 0.989861272730068 7 -8093837.29273017 -99264.5083881819 16549362.7404922
"result.20" 0.990939765224391 7 -8130392.3091152 -99228.6564713335 16622401.0694285
"result.21" 0.990069504774827 7 -8190816.48097478 -99522.88269806 16743837.8656011
"result.22" 0.989938543713293 7 -8139975.99344513 -99259.9702458839 16641631.0656375
"result.23" 0.993486116754885 7 -8125498.52777505 -99150.6516167469 16612457.497039
"result.24" 0.999148336841964 7 -8109146.43489647 -99369.8444632484 16580191.6969749
"result.25" 0.988909891262493 7 -8101044.34369075 -99074.627466301 16563397.0805696
"result.26" 0.993122629332089 7 -8120932.30019781 -99021.3013687704 16603066.3413886
"result.27" 0.993161234375804 7 -8093337.5723859 -99303.4519379071 16548441.1869031
"result.28" 0.990624204238889 7 -8075708.94652422 -99350.9700357002 16513278.9713753
"result.29" 0.98707870035361 7 -8129928.6259635 -99421.1120156247 16621858.6142137
"result.30" 0.991106887963196 7 -8091460.32622998 -99137.6088572518 16544355.0084299
"result.31" 0.992528096699224 7 -8148568.64818508 -99408.2852352785 16659113.0050962
"result.32" 0.991338652757473 7 -8123072.74746951 -99072.3674229476 16607449.3680404
"result.33" 0.99485061212055 7 -8097631.58836173 -99227.022276805 16556876.3595325
"result.34" 0.992335839157585 7 -8133550.34920556 -99104.4540820562 16628468.7448307
"result.35" 0.99106520787692 7 -8111557.04949114 -99253.5143753769 16584780.2659885
"result.36" 0.995673147399343 7 -8105990.63666374 -99469.3973411385 16574079.2062652
"result.37" 0.995962946321459 7 -8147748.40156099 -99123.438156224 16656902.8176899
"result.38" 0.995699976286458 7 -8113484.48236021 -98944.7761523392 16588017.6552805
"result.39" 0.992722407584366 7 -8095294.94841459 -99335.8621806924 16552420.759446
"result.40" 0.991138376097596 7 -8148183.58671184 -99336.6887685881 16658199.6892163
"result.41" 0.99695286378072 7 -8133630.03419469 -98982.986946044 16628385.1805369
"result.42" 0.987465432391743 7 -8174373.95607904 -99437.4498533402 16710781.9501202
"result.43" 0.995500804382904 7 -8110663.88034031 -99255.8501905282 16582998.5993171
"result.44" 0.991191313412657 7 -8095163.66532581 -99266.1305636855 16552018.7300345
"result.45" 0.990421812098794 7 -8110389.52562637 -99133.1066260121 16582204.4027602
"result.46" 0.983407495826336 7 -8108682.09043677 -99372.1712719196 16579267.6616728
"result.47" 0.991483991741214 7 -8099069.10004726 -99426.7367462929 16560150.8118426
"result.48" 0.988767119907526 7 -8102899.30845468 -99480.4288390726 16567918.612843
"result.49" 0.991678557174428 7 -8097583.28481878 -99414.4879396875 16557154.6837724
"result.50" 0.993220649764911 7 -8105732.36860702 -99047.020958847 16572717.9173872
