"ARI" "" "" "" "" "" ""
"result.1" 0.989978872074213 0.983144603927205 0.98324686819456 7 -8098283.91171649 -99262.2266371124 16558251.4149627
"result.2" 0.987091057231697 0.981605017634606 0.981716629001728 7 -8151608.44705055 -99372.1161045541 16665120.2645657
"result.3" 0.989679687751419 0.98351618811517 0.983616210801923 7 -8138278.84965285 -99426.2753457225 16638569.3882526
"result.4" 0.984205479278805 0.974933190145334 0.975085304055762 7 -8136908.11847154 -99019.4417729017 16635014.2587443
"result.5" 0.988731180100839 0.981263624236476 0.981377311186256 7 -8132357.77369565 -99495.855870588 16626866.3973879
"result.6" 0.991957335563834 0.987306075134628 0.987383048862542 7 -8129416.06845163 -99131.5336928102 16620254.3425443
"result.7" 0.988244750480994 0.981279945555103 0.981393527765801 7 -8102447.70332858 -99417.627033169 16566889.798979
"result.8" 0.9963107436739 0.993585353329924 0.993624275164766 7 -8160376.26916438 -99462.3360307251 16682836.3486457
"result.9" 0.994194849798287 0.991143650255554 0.991197370106262 7 -8091178.34719709 -99026.836777865 16543569.5062054
"result.10" 0.991473152492722 0.987386397481595 0.987462931013588 7 -8132853.36523168 -99336.6022180368 16627539.0731549
"result.11" 0.992657319473383 0.98810145412309 0.988173650456514 7 -8163708.40179632 -99086.2990638833 16688748.5399759
"result.12" 0.98843877282912 0.98119988158118 0.981313959573297 7 -8116010.96254033 -99478.7841739175 16594138.631684
"result.13" 0.993970352745072 0.991241801198174 0.991294939562997 7 -8119602.04472369 -99213.7530056647 16600790.7337142
"result.14" 0.991489840655571 0.985271505229853 0.985360788551558 7 -8143728.36009039 -99290.7568830474 16649197.3722023
"result.15" 0.98999456471685 0.983742960682194 0.983841604159998 7 -8122888.42395108 -99311.8690514075 16607559.7242604
"result.16" 0.98830143764177 0.982575064514432 0.98268073543624 7 -8103476.7058804 -99397.0398670322 16568906.6297503
"result.17" 0.994800175566007 0.99098400711466 0.991038715506936 7 -8110503.9755451 -99258.5004804407 16582684.0903065
"result.18" 0.988370878322197 0.979576211607319 0.979700141620678 7 -8105490.4036676 -99158.7011560905 16572457.3479028
"result.19" 0.989861272730068 0.984837653352027 0.984929655679002 7 -8093837.19421458 -99269.9290002221 16549373.3846851
"result.20" 0.990939765224391 0.984190758326736 0.984286685360589 7 -8130392.50225663 -99250.9078944781 16622445.9585577
"result.21" 0.990069504774827 0.982170072146907 0.982278258063588 7 -8190816.36014391 -99522.8937857285 16743837.6461147
"result.22" 0.989938543713293 0.985336553313063 0.985425528273857 7 -8139976.25813713 -99248.5501381667 16641608.754806
"result.23" 0.993486116754885 0.989274882250437 0.989339958448004 7 -8125498.49923445 -99073.5192179896 16612303.1751603
"result.24" 0.998801499689183 0.997846238466871 0.997859305780887 7 -8109146.57344298 -99321.6585362037 16580095.6022138
"result.25" 0.990472388322589 0.985476056510503 0.985564186274786 7 -8101044.42527483 -99085.3388094328 16563418.666424
"result.26" 0.990522078510526 0.985398417508564 0.985487005331 7 -8120932.22649444 -99039.9800944469 16603103.5514332
"result.27" 0.989136511738486 0.98545057737251 0.985538857190733 7 -8093337.55863073 -99298.9985028371 16548432.2525226
"result.28" 0.990624204238889 0.983880161839838 0.983977980022314 7 -8075708.99619226 -99387.923773381 16513352.9781867
"result.29" 0.994097235581636 0.989278104575753 0.989343163842292 7 -8129921.84313803 -99262.7063516892 16621528.2372349
"result.30" 0.987924587830716 0.981548921184063 0.981660887280326 7 -8091460.20591784 -99021.9063092005 16544123.3627095
