"ARI" "" "" "" "" "" ""
"result.1" 0.991628085006698 0.986901684731516 0.986981161379039 7 -8098284.13064313 -99278.4573849732 16558284.3143117
"result.2" 0.988786459513758 0.98240529653715 0.982512025207924 7 -8151608.45686422 -99363.3468247434 16665102.7456334
"result.3" 0.989772546429765 0.982855522799717 0.982959555167254 7 -8138278.92009246 -99427.7334230559 16638572.4452865
"result.4" 0.983562471012186 0.971857431911196 0.972028216456127 7 -8136907.68397364 -98992.5199005667 16634959.5460039
"result.5" 0.991190111483816 0.985523791178895 0.985611614174945 7 -8132357.5026019 -99464.1593154541 16626802.4620902
"result.6" 0.986310241431986 0.979164801737161 0.97929116607169 7 -8129416.43268882 -99006.6942218359 16620005.3920768
"result.7" 0.988800555231936 0.980408054603192 0.980526926010527 7 -8102447.49419431 -99404.2183905024 16566862.5634251
"result.8" 0.99508140037479 0.991414314965513 0.991466410042044 7 -8160376.30922438 -99441.2695227628 16682794.2957498
"result.9" 0.991192642577404 0.987254959303103 0.987332290525494 7 -8091178.64378106 -98982.6495868567 16543481.7249913
"result.10" 0.994928520833811 0.993090684266651 0.993132607240895 7 -8132853.9518569 -99262.9172072343 16627392.8763837
"result.11" 0.991815441233042 0.986896520452355 0.986976027015446 7 -8163708.31783936 -99026.0038963798 16688627.7817269
"result.12" 0.990385388786298 0.984400028479939 0.984494688061799 7 -8116011.5086257 -99451.0798256599 16594084.3151582
"result.13" 0.992559875625645 0.989439634793254 0.989503710585062 7 -8119601.97464112 -99202.92701668 16600768.9415711
"result.14" 0.989327112257154 0.98147655682737 0.981588936390756 7 -8143728.59775785 -99288.8104024252 16649193.954576
"result.15" 0.988451511022838 0.983401201478232 0.98350191554591 7 -8122888.82084506 -99281.9362272016 16607500.6524
"result.16" 0.989702299597178 0.983871072970907 0.983968923158786 7 -8103476.2457036 -99322.5358879947 16568756.7014387
"result.17" 0.992972524657528 0.989013003011141 0.989079669940102 7 -8110430.8251883 -99011.5179292513 16582043.8244906
"result.18" 0.987033497171478 0.978665123724595 0.978794581124067 7 -8105490.62770531 -99122.7794832528 16572385.9526326
"result.19" 0.989861272730068 0.984837653352027 0.984929655679002 7 -8093837.30694908 -99257.2937282448 16549348.3396101
"result.20" 0.990939765224391 0.984190758326736 0.984286685360589 7 -8130392.45565069 -99230.5483474315 16622405.1462517
"result.21" 0.994072090233095 0.988168101503109 0.988239893344804 7 -8190816.49343426 -99531.6752266615 16743855.4755773
"result.22" 0.988528481463519 0.983667695618194 0.983766798169759 7 -8139975.97303576 -99352.9487195826 16641816.9817661
"result.23" 0.994684204802554 0.99142999537307 0.991481995000086 7 -8125498.74555133 -99074.1027794041 16612304.8349169
"result.24" 0.999148336841964 0.997896471554465 0.99790923181612 7 -8109146.6424875 -99361.2954231011 16580175.0140767
"result.25" 0.990095394047061 0.985267875992959 0.98535726967541 7 -8101044.41387652 -99043.043837973 16563334.0536844
"result.26" 0.993117147714775 0.98950915002953 0.989572775547623 7 -8120932.33084076 -99006.8730003808 16603037.5459377
"result.27" 0.991971838777547 0.989804694026662 0.989866554653633 7 -8093337.70957294 -99285.2504854075 16548405.0583722
"result.28" 0.992535523708074 0.987518465890401 0.98759420352602 7 -8075708.95738749 -99370.7566637363 16513318.5663579
"result.29" 0.986174238507623 0.977932840840297 0.978066754983998 7 -8129928.65314062 -99464.6385024642 16621945.7215416
"result.30" 0.991219238108556 0.985916124451757 0.986001585598185 7 -8091460.20169795 -99107.6666023191 16544294.874856
"result.31" 0.992528096699224 0.988091089921479 0.988163350456744 7 -8148569.12768537 -99399.0342981585 16659095.4622225
"result.32" 0.98858220760217 0.981914461309895 0.982024209791967 7 -8123072.75156687 -99054.9851548233 16607414.6116989
"result.33" 0.98938283520239 0.983559490821304 0.983659201919373 7 -8097631.57380907 -99205.8810303346 16556834.0479343
"result.34" 0.992455516738501 0.987351459193385 0.987428209199926 7 -8133549.91657495 -99078.8631864469 16628416.6977783
"result.35" 0.993596450250389 0.989282755558385 0.989347783669801 7 -8111557.23131616 -99228.5638598894 16584730.7286076
"result.36" 0.992972171535972 0.988180702727139 0.988252416159932 7 -8105990.47210541 -99440.675219931 16574021.4329061
"result.37" 0.997380419344122 0.995587977390161 0.995614747654636 7 -8147748.29207304 -99114.1405999177 16656884.0036014
"result.38" 0.992889390431515 0.987828682106791 0.987902521554813 7 -8113484.59969255 -98922.1989401406 16587972.7355208
"result.39" 0.991072046279234 0.987293174532964 0.987370273350579 7 -8095294.84872568 -99272.4833928194 16552293.8024925
"result.40" 0.993900570489735 0.989132489144577 0.989198432557105 7 -8148183.56221322 -99270.9467066164 16658068.1560951
"result.41" 0.992597262321579 0.98936993957274 0.989434438803545 7 -8133630.04458134 -98931.3749171183 16628281.9772524
"result.42" 0.990660263262348 0.985233382445397 0.985322988325324 7 -8174373.94428862 -99459.4354420031 16710825.8977167
"result.43" 0.997785317331792 0.995547949940727 0.995574964278879 7 -8110663.34687089 -99385.7215467895 16583257.2750908
"result.44" 0.991339589415451 0.985583054000771 0.985670534535725 7 -8095163.424386 -99242.6530237877 16551971.293075
"result.45" 0.991506056034754 0.987046359134455 0.987124959395426 7 -8110389.76585714 -99114.8494470327 16582168.3688638
"result.46" 0.983407495826336 0.976455093702042 0.976597964502146 7 -8108682.01508085 -99239.1967667333 16579001.5619506
"result.47" 0.988989909072458 0.982599878704519 0.982705454109741 7 -8099069.24678771 -99380.4151311457 16560058.4620932
"result.48" 0.980707369321709 0.973132123676835 0.973295155867618 7 -8102899.78428783 -99472.221278256 16567903.1493876
"result.49" 0.989218643446607 0.980628517539 0.980746052819724 7 -8097582.83505829 -99294.7804265338 16556914.3692251
"result.50" 0.993220649764911 0.989202812739272 0.989268327020165 7 -8105732.06654181 -99037.1838057107 16572697.6389505
