"ARI" "" "" "elapsed"
"result.1" 0.669383975794045 0.550556605872632 0.55211572513679 1.285
"result.2" 0.723315959336948 0.614149035348074 0.615511803372316 1.277
"result.3" 0.708201006552654 0.591286707226303 0.592787302562638 0.875
"result.4" 0.723012486694951 0.613620042988969 0.615031791055474 1.073
"result.5" 0.767592608484888 0.636185009667962 0.637517598257557 1.007
"result.6" 0.717733587386509 0.602831573862543 0.604319875778644 1.202
"result.7" 0.783823731671425 0.649280795555625 0.650594880489845 0.949000000000002
"result.8" 0.738822569258194 0.612352666462569 0.613781858008043 1.568
"result.9" 0.748641942072786 0.632819756621219 0.634196359153879 0.746000000000002
"result.10" 0.303368621827313 0.381572178952395 0.38474529472895 2.417
"result.11" 0.730059436201355 0.600126693026442 0.601587267935856 1.024
"result.12" 0.733479789618753 0.602593058774 0.604070742407498 1.049
"result.13" 0.726339211823759 0.610631579225837 0.612059304309111 0.990000000000002
"result.14" 0.347465117314797 0.409560118825787 0.412451276409835 2.503
"result.15" 0.72899980804515 0.623955241830381 0.625337987103164 0.871000000000002
"result.16" 0.733378769653134 0.635060141884192 0.636405558050609 1.84
"result.17" 0.688080638161409 0.570935868744812 0.572456355036325 1.273
"result.18" 0.690879704430488 0.577160512512396 0.578744331654068 1.095
"result.19" 0.672789177343996 0.571418306925982 0.572961561349963 0.878
"result.20" 0.470333397187537 0.467667776631552 0.469365296651518 1.394
"result.21" 0.323359423700695 0.383434521362306 0.386695456628534 2.866
"result.22" 0.747149509112033 0.615969736722118 0.61735054860941 1.344
"result.23" 0.785842815873932 0.660127354508457 0.66138193941654 0.999000000000002
"result.24" 0.755631806527557 0.633250863578213 0.634624748256044 0.753
"result.25" 0.774457147638492 0.63633498486765 0.637656474361619 1.19099999999999
"result.26" 0.746924073357656 0.627585554123127 0.62898138679999 0.817000000000007
"result.27" 0.730503070406085 0.632563126482837 0.633940283298794 0.715999999999994
"result.28" 0.719836605800584 0.58975170486563 0.591287870075053 1.34400000000001
"result.29" 0.70776303806553 0.564066757666498 0.565620280931505 1.896
"result.30" 0.693806719152276 0.58317742282339 0.584639076794408 1.191
"result.31" 0.756070569347593 0.625019534189172 0.626391230151506 0.923000000000002
"result.32" 0.704712772709086 0.58589587092732 0.587380843038283 1.07299999999999
"result.33" 0.738579326839238 0.608653795397429 0.610120659053314 0.865000000000009
"result.34" 0.765258880300164 0.63667143214417 0.638033999238005 1.14999999999999
"result.35" 0.721591314894258 0.607038061529342 0.608446104526455 1.241
"result.36" 0.772962621530993 0.632528958036448 0.633905803052078 0.852999999999994
"result.37" 0.753022728555927 0.62878397279799 0.630148287652377 1.499
"result.38" 0.509293386651112 0.52756441071875 0.529077606478665 1.443
"result.39" 0.713820856969869 0.586346801581561 0.587828471585799 1.071
"result.40" 0.485813730882756 0.505392633052789 0.506962901834536 1.355
"result.41" 0.64178809009032 0.540806564656011 0.542412146905396 1.36699999999999
"result.42" 0.72598201995568 0.623228577652671 0.624614297633384 0.945000000000007
"result.43" 0.735183894689684 0.612549443870719 0.613999279664083 0.812000000000012
"result.44" 0.739033087400729 0.625846163011299 0.627247133279104 0.707999999999998
"result.45" 0.754574830207273 0.639902306991002 0.641227318249529 1.051
"result.46" 0.765516080889613 0.638977632815873 0.640302135050776 1.265
"result.47" 0.720940689502625 0.586637778348818 0.5881137198494 1.393
"result.48" 0.461013132109557 0.484039757440976 0.485680840003476 1.50200000000001
"result.49" 0.762237132160502 0.640459177288874 0.641770557070145 1.005
"result.50" 0.760911583926457 0.658688856777588 0.659961068458583 0.652999999999992
