"ARI" "" "" "elapsed"
"result.1" 0.383109250489244 0.43038017322158 0.432673266965822 15.099
"result.2" 0.425141055603877 0.472053225679678 0.474189256647457 12.497
"result.3" 0.406932198000582 0.444217136548533 0.446459350967303 13.32
"result.4" 0.35643293396181 0.43116002478549 0.433645229777599 12.785
"result.5" 0.407461406083349 0.458882968370819 0.461040049486321 12.929
"result.6" 0.363931599362173 0.417153143808831 0.419702921909565 12.456
"result.7" 0.381571565541896 0.445511311993941 0.447961103330245 12.473
"result.8" 0.367880730094554 0.430251035677318 0.432501191313979 12.478
"result.9" 0.349991146215249 0.4205462968349 0.423106681430711 12.584
"result.10" 0.412116583488682 0.436858426523582 0.439185546433233 12.739
"result.11" 0.356718125832989 0.427061590328161 0.429566430815588 12.618
"result.12" 0.343685925249868 0.418361240450701 0.420882748700555 12.022
"result.13" 0.405111820156196 0.451630539003622 0.453835014524733 11.527
"result.14" 0.377999913373988 0.441639835201165 0.44385997261879 12.184
"result.15" 0.400528701726063 0.467325838113112 0.469441041969604 12.164
"result.16" 0.397045712008009 0.452027820800547 0.454478276182657 12.31
"result.17" 0.364148241990815 0.443112445978497 0.445092017733194 12.448
"result.18" 0.354546378725407 0.413063886890095 0.415646148311104 11.91
"result.19" 0.401066241716687 0.439794813913794 0.442126089484537 12.376
"result.20" 0.353616267968642 0.40977518913152 0.412391575528183 12.101
"result.21" 0.393115738507359 0.441901999867144 0.444138191761458 12.066
"result.22" 0.426963761394974 0.468576591198967 0.470717181518294 12.631
"result.23" 0.465685068225163 0.485215852279872 0.487355853057662 12.217
"result.24" 0.390551449315106 0.452613221919678 0.454775798246747 12.155
"result.25" 0.358860942546212 0.434106278876821 0.436576933300451 12.239
"result.26" 0.377534912727468 0.445902745988171 0.448100669408012 12.666
"result.27" 0.397231290328562 0.45129940433342 0.453809071967515 12.417
"result.28" 0.340745323176649 0.412526918625112 0.415087977490326 12.239
"result.29" 0.3958978316318 0.437325031193738 0.439558583481199 12.048
"result.30" 0.405339247697512 0.451756473815431 0.453954821990769 12.182
"result.31" 0.383121147253409 0.426487465550075 0.429115500262871 12.3989999999999
"result.32" 0.392981234399767 0.452475988650901 0.454657616755164 12.328
"result.33" 0.381409259411989 0.434418549574866 0.436673663386556 12.195
"result.34" 0.415585174169147 0.467166529749032 0.469292266103579 12.243
"result.35" 0.364221436112884 0.435424997561063 0.437947580391922 12.013
"result.36" 0.398307968790055 0.451080442906073 0.453273093574247 12.151
"result.37" 0.398552443502254 0.464271562696947 0.466397483644837 11.986
"result.38" 0.383560070449384 0.457107393776782 0.459253085333769 12.327
"result.39" 0.355349474751121 0.411705886365173 0.414318561078782 12.114
"result.40" 0.390659963621427 0.460303867585525 0.462442865447316 12.374
"result.41" 0.384427552532285 0.436693934481739 0.439222353495024 12.231
"result.42" 0.343902346517104 0.427069049738641 0.429577382607022 12.1659999999999
"result.43" 0.37824474682501 0.442774275570839 0.444976365098293 12.502
"result.44" 0.393656881133607 0.45011234181623 0.452298827573002 12.199
"result.45" 0.419437281646178 0.468683914733568 0.470826198143638 12.105
"result.46" 0.378508919321556 0.435569041486538 0.438065183649046 12.2619999999999
"result.47" 0.3547296041229 0.421057311025171 0.423614553613562 11.966
"result.48" 0.40418463002439 0.458558986055745 0.460718494832835 12.177
"result.49" 0.397385798159281 0.454053908188805 0.456244929741169 12.0559999999999
"result.50" 0.379029684983693 0.449637672125334 0.45204944348596 11.9979999999999
