"ARI" "" "" "" "elapsed"
"result.1" 0.859288788520363 0.743630598937176 0.744107631107187 3 33.686
"result.2" 0.859251521243215 0.732970727143556 0.73346759519035 3 32.803
"result.3" 0.627209626492583 0.495706447884591 0.496174857443065 2 31.881
"result.4" 0.615854334987602 0.476576340434965 0.477062518860692 2 31.082
"result.5" 0.952076557475726 0.88815970499439 0.888472483453277 4 32.025
"result.6" 0.851831079788414 0.725262999312178 0.725774219017352 3 31.863
"result.7" 0.661325700865212 0.638849479098434 0.639522643970223 3 30.818
"result.8" 0.848701738012003 0.715280236281181 0.715810033736541 3 30.457
"result.9" 0.853032867318247 0.730424696450042 0.730926293830275 3 31.194
"result.10" 0.861468503799692 0.738643866651553 0.739130184063652 3 31.26
"result.11" 0.960931618827528 0.892544881625062 0.892845414712512 4 32.044
"result.12" 0.838297691565488 0.685700515070496 0.686285353904385 3 32.611
"result.13" 0.852325819366842 0.724984868125708 0.725496593676919 3 30.883
"result.14" 0.859844380031282 0.730766595743959 0.73126756642783 3 29.438
"result.15" 0.862214202007767 0.742185276577189 0.74266500412523 3 30.96
"result.16" 0.620360800164875 0.483233140531104 0.48371313583436 2 31.802
"result.17" 0.851219620718616 0.724549414102546 0.725061928647388 3 32.1800000000001
"result.18" 0.816724890819541 0.719734845291189 0.720256857434126 3 33.302
"result.19" 0.854203662183293 0.727699204150144 0.728205866612505 3 31.6429999999999
"result.20" 0.858085365482359 0.735634740099862 0.736126646051453 3 32.396
"result.21" 0.85417082978743 0.721227998958153 0.72174671481306 3 31.937
"result.22" 0.863405031839313 0.737919649368574 0.738407318030851 3 32.452
"result.23" 0.86077525956494 0.743323629950423 0.743801233304363 3 29.567
"result.24" 0.849787910522639 0.72394350011613 0.724457163777196 3 29.5410000000001
"result.25" 0.86274691704246 0.740969956726289 0.741451945138372 3 29.8399999999999
"result.26" 0.619239015325526 0.47915082241923 0.479634609982194 2 31.3149999999999
"result.27" 0.623345796770212 0.488622275345594 0.48909726648061 2 32.601
"result.28" 0.629060998723634 0.496126856112295 0.496594875177511 2 30.4580000000001
"result.29" 0.866179156688852 0.740723693823428 0.741206102938571 3 31.097
"result.30" 0.853369487860329 0.730373432570465 0.73087511755283 3 32.206
"result.31" 0.863921050653857 0.746963521838628 0.747434352243054 3 31.7259999999999
"result.32" 0.85774575768782 0.722881807312839 0.723397438734714 3 30.6480000000001
"result.33" 0.860513729271577 0.742129169438035 0.742609001396618 3 31.8879999999999
"result.34" 0.622446266907399 0.493901879321031 0.494371965834708 2 31.6569999999999
"result.35" 0.861131688940595 0.739660675342318 0.740145092114948 3 34.7810000000002
"result.36" 0.623973977138428 0.48427011054382 0.484749143087418 2 32.4190000000001
"result.37" 0.864633639487595 0.74446312867524 0.744938611197232 3 32.3710000000001
"result.38" 0.618918980632187 0.484495200601309 0.484974024469568 2 30.886
"result.39" 0.860127600091252 0.739755730585966 0.740239965528399 3 29.903
"result.40" 0.823740544180128 0.813344119086257 0.813865894342562 4 32.2750000000001
"result.41" 0.859013571308374 0.732739546085631 0.733236852575128 3 31.1580000000001
"result.42" 0.863632769769409 0.741560525032527 0.742041408661799 3 32.1659999999999
"result.43" 0.863029495215964 0.735199126697583 0.735691861106884 3 30.567
"result.44" 0.968441501845493 0.90688908392733 0.907149506253938 4 30.383
"result.45" 0.864943657768954 0.738560048760253 0.739046509179046 3 31.1389999999999
"result.46" 0.950353208230862 0.879656319293358 0.879992908808388 4 29.22
"result.47" 0.381659617821586 0.376540462595556 0.377120749972258 2 33.9880000000001
"result.48" 0.622996345890038 0.477576874537239 0.478062124755761 2 32.0930000000001
"result.49" 0.613137898686679 0.480866436972189 0.481348633579767 2 30.9200000000001
"result.50" 0.855130663888794 0.705844012637957 0.706391305477299 3 29.818
