"ARI" "" "" "elapsed"
"result.1" 0.952242836632871 0.888254817350366 0.888567337282779 35.658
"result.2" 0.973382678123138 0.951344838898112 0.951524990712634 34.862
"result.3" 0.956719910430537 0.892939740812356 0.893239155859133 34.296
"result.4" 0.980911869339856 0.960483578092642 0.960630988991972 34.472
"result.5" 0.944589163973421 0.886987138280552 0.887303174478253 34.697
"result.6" 0.980560625992903 0.962708010676479 0.962846850160437 34.528
"result.7" 0.943634392560786 0.886984596013449 0.8873006390379 34.488
"result.8" 0.979713812427671 0.964840752799419 0.964971322810446 34.872
"result.9" 0.95004285388896 0.882286482899425 0.882615684413557 34.376
"result.10" 0.949934980572383 0.888610964063348 0.888922474225 34.648
"result.11" 0.974675849099305 0.958292065410243 0.958446391592527 33.781
"result.12" 0.991559957045524 0.98038582992871 0.980459108127606 34.207
"result.13" 0.981807886475056 0.970229262045399 0.970340058684131 34.575
"result.14" 0.945316321544373 0.87826558462495 0.878606016895825 34.331
"result.15" 0.957111477075014 0.894109550364401 0.894405693468625 34.543
"result.16" 0.980487789635053 0.964601681272753 0.964733237410378 34.221
"result.17" 0.974804874920277 0.957865291948498 0.958021587842717 33.912
"result.18" 0.956264631114499 0.896150342640957 0.89644077773003 33.088
"result.19" 0.97897860341137 0.962579005973931 0.962717934200936 32.9179999999999
"result.20" 0.979478313083158 0.960471344643267 0.960618623273384 32.928
"result.21" 0.952879059631088 0.886578826710215 0.886896031513646 33.602
"result.22" 0.959615261457921 0.899042231019179 0.899324590613665 33.374
"result.23" 0.982064068344945 0.967131189442472 0.967253276828915 33.497
"result.24" 0.973558010744835 0.954794430815345 0.954961628744431 33.45
"result.25" 0.954700244562194 0.893606264771906 0.893903808360532 33.4159999999999
"result.26" 0.973218933978679 0.953508721540666 0.953681240670984 33.404
"result.27" 0.983517239992195 0.964765955137586 0.964897388854942 33.4789999999999
"result.28" 0.965198714462061 0.907361457965068 0.907620545616236 33.471
"result.29" 0.977080444669041 0.959298813014839 0.95945017496864 33.5500000000001
"result.30" 0.98534385710562 0.97275644535555 0.972857894602897 33.412
"result.31" 0.95694373773932 0.895079577870619 0.895373003588563 33.2359999999999
"result.32" 0.969449251408739 0.949170520785731 0.949358650981888 33.9400000000001
"result.33" 0.981263806546889 0.962412288394386 0.96255200790364 33.422
"result.34" 0.958438862227691 0.901565378341343 0.901840664453815 33.4390000000001
"result.35" 0.954777614063466 0.892902474009895 0.893201995576517 33.3510000000001
"result.36" 0.959403314025185 0.895263091436876 0.895556024047884 33.886
"result.37" 0.986314091107603 0.977982046213507 0.978064001029339 33.3819999999998
"result.38" 0.95669856903359 0.895378367111819 0.895670956061855 33.4929999999999
"result.39" 0.981067214696632 0.966389458319569 0.966514522157861 33.4349999999999
"result.40" 0.989105672882299 0.978285412722113 0.978366369093156 32.943
"result.41" 0.951118210474356 0.88854595014761 0.888857641545968 33.2459999999999
"result.42" 0.953411814474799 0.888989424177626 0.889299894374767 32.981
"result.43" 0.985174347895906 0.970668499273281 0.970777451348035 32.998
"result.44" 0.99499014159468 0.990870159134188 0.990904261640332 32.9830000000002
"result.45" 0.980779695952671 0.966381083316582 0.966506208479007 32.6190000000001
"result.46" 0.946443978143076 0.879475606897111 0.879812675898779 33.239
"result.47" 0.94546815287458 0.886085263348316 0.886525180504963 32.97
"result.48" 0.97946155058766 0.959915747334777 0.960064954728988 33.3709999999999
"result.49" 0.960860383370694 0.934334399040508 0.934576355299089 32.7639999999999
"result.50" 0.957549182520254 0.896797821689549 0.897086447760124 33.2660000000001
