,ARI,AMI,NMI
0,0.2633281623298179,0.2980019566315073,0.3064163748930655
1,0.3139254558126179,0.3778115227428184,0.38527987434567323
2,0.2602611405525629,0.31054673458173515,0.31886589671302906
3,0.2735930246208906,0.31051802340622975,0.3188876050873676
4,0.2108616116337912,0.2479941637998574,0.25704035977468115
5,0.27497911994910396,0.3170951994390306,0.32314782709096723
6,0.27306274628531096,0.34250801715903,0.35039196782500304
7,0.23251604247798813,0.2641441394266654,0.27302986591912615
8,0.2549171991606064,0.2984586250343609,0.3068757514496505
9,0.33134319170749665,0.36750576772975935,0.375089599611706
10,0.24603103391270706,0.3160308760017394,0.32421679251213886
11,0.2008801723660241,0.2641857574892702,0.273013564851954
12,0.2719755842446283,0.3266253250243331,0.3347273647638723
13,0.23091909848399167,0.2852848873447943,0.293844319588053
14,0.2380565951100931,0.28377575287230705,0.29238852002612814
15,0.26824881619923424,0.3217405030123995,0.32988709844967073
16,0.3041819711101767,0.3422315745623811,0.3501718734589926
17,0.33182292584742445,0.38277342589482777,0.3902102776758359
18,0.2959681801226783,0.34183276663547024,0.34976587152490735
19,0.2769036121540871,0.32023710847047276,0.3283818150292213
20,0.2089148640524314,0.253854732245012,0.26278521802411514
21,0.25905239920756606,0.33641061372501185,0.3443412916982094
22,0.2675868932537889,0.32312773653030247,0.3312669826166141
23,0.2537468013719325,0.29231018465853237,0.3007866866168077
24,0.2125001393436136,0.2586809596356505,0.2675482026425434
25,0.2730860232530323,0.336396364142818,0.3444015884658212
26,0.27094689542190303,0.3108012619595681,0.3190978350442324
27,0.23010005862949368,0.2801794850353944,0.28886445959599927
28,0.31789143625276606,0.3702216624103377,0.37784956241512657
29,0.1903303286887686,0.24230329959364427,0.2514046616927392
