,ARI,AMI,NMI
0,0.1735482136026061,0.24687168656158812,0.2558857512265535
1,0.31888949660166854,0.4238767267456373,0.4312246710746957
2,0.29136460983787943,0.36606475501659974,0.37399150903454453
3,0.3057578462246214,0.38233150374188224,0.38977484986825295
4,0.2648702200730603,0.3654164381307795,0.37327444487333744
5,0.32133255142871164,0.40356213862794643,0.4108007104620427
6,0.3371843571018063,0.41559367612752246,0.4226664518925772
7,0.2826808003877922,0.3834430817881597,0.39127148800058376
8,0.3272626836856169,0.41928140025246813,0.42651122144591386
9,0.34024263528277526,0.4052341803745867,0.4126039216953528
10,0.30342365282645906,0.38184061208194875,0.3895658424795822
11,0.30279588601340246,0.38912733908850916,0.3970844428486249
12,0.31119040897364914,0.38080572521422607,0.38887430394778366
13,0.32560521921812907,0.38718577603175897,0.3945356330707558
14,0.3070222763253629,0.386309201519765,0.39385823223792343
15,0.3580794200007112,0.4326771793379504,0.4394819008208404
16,0.27585280969356873,0.35440532797824187,0.36233830047400006
17,0.31451635070913503,0.39516544632325357,0.402725339610642
18,0.30240210040739385,0.3657765030724377,0.3734705417435576
19,0.24524628865873066,0.3141738784918416,0.3225062170333298
20,0.3299090426815574,0.38845925808367243,0.39578897083977305
21,0.3459238227351211,0.39817020360533933,0.4053978044467047
22,0.27413926912476794,0.33073838758022894,0.3388702522934097
23,0.3266056891225545,0.4248868641075713,0.4320824585676995
24,0.3382839312658809,0.4105466786750088,0.41780160783611536
25,0.2965415268005837,0.36568609640066124,0.3736121702234848
26,0.2879947678656338,0.37443591972568924,0.3819618643131151
27,0.33838953774153124,0.39524408271353395,0.4025269855331294
28,0.29122144470139383,0.3711634057844651,0.37890863530735597
29,0.3341918880073416,0.3963031724655484,0.4037652491215565
