,ARI,AMI,NMI
0,0.3632021435753972,0.4339194827148731,0.44082787612920105
1,0.36993517323795627,0.4525068051345829,0.45916168566822246
2,0.37235447495997004,0.4436406068882,0.4503819537273653
3,0.3135859862074887,0.3967392992978585,0.40436082183033384
4,0.30900356545093105,0.38833114367630217,0.3967022961485272
5,0.33754885172640814,0.44738887659698157,0.4543639404844697
6,0.3275801494674373,0.418161620520641,0.42557689925470693
7,0.3083642572961386,0.38932754852303264,0.397262527679243
8,0.31584151345174805,0.4084418123925239,0.4158239121586136
9,0.3531771399928681,0.42934796863050945,0.4364111131143989
10,0.2872083093605861,0.3904893856627343,0.3980622161311617
11,0.2680159099891598,0.34972719212996517,0.35793693558770245
12,0.30769922629247287,0.37428742902965045,0.3819670523025823
13,0.3018663568884726,0.39833864954755077,0.4058143907750227
14,0.32486996193528817,0.40575779533765266,0.41316110363082353
15,0.3113973966031067,0.3870345822534001,0.39457602040153167
16,0.32726742422372485,0.4027537642289731,0.41025818104846373
17,0.31019961240099847,0.3986644820534836,0.40616416495273294
18,0.35798102073698157,0.44493637516852197,0.45216637289636064
19,0.2772105809233785,0.3624688055128803,0.3702764589389698
20,0.3652363844585074,0.4398239589751676,0.44663955521141924
21,0.39235445611613384,0.4904292812730747,0.49686241650228613
22,0.30939715164242076,0.3794720176411143,0.3871090349460608
23,0.34875857221846046,0.42929236357205364,0.43685054176200405
24,0.29827355609915723,0.4027625589549862,0.41015027313052066
25,0.31684997549522237,0.40511722792777227,0.4125268449428025
26,0.39883408719830427,0.45816700373226177,0.4646642153052159
27,0.3309255753288504,0.4293937899236733,0.43675308930021095
28,0.3692349550499504,0.44798362491056365,0.45481002499779205
29,0.33048386751900777,0.4075484280012018,0.4147788094915192
