,ARI,AMI,NMI
0,0.247384243068379,0.29792190492696385,0.30641906613678044
1,0.22377431366140801,0.28909348563216475,0.29768465703445496
2,0.2920720699086173,0.34856868086917486,0.3564627566192473
3,0.2586751746716418,0.33074270822781593,0.338750519726698
4,0.2583887025822552,0.32189231102118965,0.33042400472709343
5,0.291693548282069,0.34499683998532066,0.3530695826468458
6,0.2394146468655978,0.33005052916151983,0.33833373613273215
7,0.2874112565085938,0.3537690386105093,0.36176215672497225
8,0.2024983861610807,0.2841672447804042,0.29288678575040633
9,0.24910221190912296,0.33880766550982616,0.3472299582132433
10,0.21948924470372322,0.27859426075935895,0.2874916977811858
11,0.26280269671974504,0.3216621558347053,0.3300857974865183
12,0.29405393384112644,0.3660817042051895,0.373844676733677
13,0.2144042162623215,0.24572071956562894,0.25495040109509237
14,0.18081849235106046,0.24155332676344052,0.25062046086241346
15,0.23878752806121786,0.316290422173537,0.3245595369784565
16,0.30733688024099576,0.3715585666242609,0.37916502413885894
17,0.2635578390990201,0.3064608006247659,0.31477784122023805
18,0.24753486082066226,0.2956403755422358,0.30408623944518215
19,0.2184741987561742,0.2682549674031887,0.27745160791296664
20,0.27051922396498085,0.3111385927587069,0.3194455310473792
21,0.21140296170576817,0.2549240052754059,0.26384310236007896
22,0.28071467784088333,0.33479986466605655,0.34285881405548435
23,0.25177146315173254,0.33224049456661603,0.34073089429848474
24,0.2712382018085116,0.3374562923705992,0.34547574582192664
25,0.24776699594940882,0.3045748608039959,0.312916025781156
26,0.2900368020091128,0.39117930302910336,0.3987182245758449
27,0.2750293165540702,0.34946797209279373,0.35756727529491256
28,0.2542031926000003,0.3146306437133465,0.3229760333130973
29,0.15266061784454646,0.21355981614228556,0.22306835857088272
