,ARI,AMI,NMI
0,0.5420908278356164,0.4930331806199218,0.4956675495422874
1,0.5092606342223501,0.4598721444132976,0.4626738970563029
2,0.561540497685977,0.5301384609806655,0.5329811307457384
3,0.5812005083632038,0.5340318996276152,0.5368467849514569
4,0.5308154509051569,0.4790890350883106,0.48179766007820757
5,0.5733038834893461,0.52154159493153,0.5245737020925969
6,0.5509062853582849,0.4870703042712201,0.48974281261481584
7,0.5516500074595907,0.5020349886648522,0.505143351769126
8,0.5521397933217782,0.4986620726167042,0.5016992254844571
9,0.4314093353840835,0.4006954318336582,0.4043082725697117
10,0.5679170569071618,0.5224508475339052,0.525346069311679
11,0.5471788033415048,0.49262875137543705,0.49526729943078485
12,0.5796005688626842,0.5218325427115257,0.5247574587713327
13,0.5216188085123273,0.4612198652821011,0.46450161690404224
14,0.5955381990614866,0.5414622244986942,0.5438506308824698
15,0.47617587355488333,0.46664730734141935,0.4698626278746645
16,0.5627081227578618,0.5080737244927089,0.5110765806018612
17,0.5077466431818641,0.455055087853873,0.45847775551697445
18,0.5672324967791136,0.5092182857442725,0.5122142204463713
19,0.44783139874989825,0.4290445083734832,0.43251027628959854
20,0.5461497852213087,0.4990206137079583,0.5020684190811758
21,0.6096921894203584,0.5491924606545118,0.5519531870341539
22,0.639293317845344,0.5934187394439834,0.5958958855283429
23,0.5913652509551901,0.5539116745655133,0.5566286670561686
24,0.6430021375642254,0.5803696317650288,0.5829384682465542
25,0.5338295648637005,0.48741747790273,0.49007679990466446
26,0.6155510683215918,0.5665950713886271,0.569258681509169
27,0.4889932557511765,0.4421347199398574,0.4450500218377656
28,0.4834618924725436,0.43501168994714984,0.43796046534794364
29,0.5332112381815186,0.4724222037741101,0.4757015403969797
30,0.5431904698778695,0.5086754377617604,0.5116755534333892
31,0.5065054245226098,0.4612841649963756,0.46474087320301616
32,0.5425670034211252,0.49112332911434287,0.4937623890631884
33,0.6018225608530705,0.557484377351897,0.5602339313066709
34,0.5400258085708378,0.48897828655022263,0.49217331655806645
35,0.5634460195038402,0.49847526862686414,0.5015234555196681
36,0.5841193437201572,0.5306273295627444,0.5335939381001827
37,0.559058809890097,0.5093102089189416,0.512375458534569
38,0.5265928564200998,0.4781194612402475,0.4812847476930095
39,0.6047099585677986,0.5566571344992334,0.5593623905999697
40,0.5438717964239883,0.48679956328791496,0.4899383960005886
41,0.5420445180420316,0.5001239323003476,0.50328534565428
42,0.5698468042538296,0.5141701754734923,0.5167094112815068
43,0.5689513142910596,0.5312935848469506,0.5341219738766171
44,0.5417328968719048,0.49696646082558915,0.5000307244031269
45,0.5546732335923386,0.49743050819613993,0.5005065540876164
46,0.5745187209461541,0.5119407996477712,0.5150401753751742
47,0.5699817231772213,0.5248960591369277,0.527770770314205
48,0.5481491807957152,0.5002283001382913,0.5032921853768556
49,0.6156046455728038,0.573888505004573,0.5764813442165208
