"ARI" "" "" "elapsed"
"result.1" 0.270431390075699 0.258231556963859 0.262631793557895 1.931
"result.2" 0.23379227008517 0.230500776145908 0.23659653822953 2.82
"result.3" 0.279033167679802 0.271344334366404 0.275679341954298 1.662
"result.4" 0.313961516824437 0.294501757691758 0.298698743500772 1.46
"result.5" 0.218553783611455 0.224211150253077 0.228790328549982 1.922
"result.6" 0.282467322727875 0.267225562272318 0.27167974614068 1.739
"result.7" 0.274215092672196 0.271289939662778 0.275615878677693 1.767
"result.8" 0.201561283371195 0.223846900196626 0.230595469364858 2.701
"result.9" 0.26985362795316 0.280372229230047 0.284623267090451 1.523
"result.10" 0.271053047567642 0.274577892727907 0.278913144843915 1.743
"result.11" 0.301712921895716 0.30008520998499 0.304237679589531 1.803
"result.12" 0.185662407453054 0.212611011603085 0.219822436757975 3.227
"result.13" 0.194803376912143 0.219136453788612 0.225848141718797 2.643
"result.14" 0.288482163499235 0.278168647659338 0.282579507971526 1.869
"result.15" 0.336760964704601 0.319497962767662 0.323595600620558 1.72
"result.16" 0.279259704779621 0.270409350747108 0.274837013477558 1.436
"result.17" 0.25576710260567 0.258652882363669 0.263070150032103 1.88
"result.18" 0.272796737141564 0.268204543118347 0.272606445522867 1.922
"result.19" 0.257100703553315 0.23955284745007 0.244200924756138 1.749
"result.20" 0.26699040485322 0.268724919702109 0.273086859741145 1.49799999999999
"result.21" 0.280848981879806 0.283711636261718 0.287972674541417 1.75500000000001
"result.22" 0.260325620288706 0.268369550548311 0.272707180741447 1.68299999999999
"result.23" 0.330830365239901 0.311878476270039 0.316057540800904 1.53099999999999
"result.24" 0.217561643074459 0.244130688408909 0.250641576975737 2.614
"result.25" 0.301548815391248 0.303911482773972 0.308111734801106 1.562
"result.26" 0.267966694263158 0.26333366322106 0.267818953471814 1.486
"result.27" 0.2741940883673 0.273966591837296 0.278233167270374 2.02799999999999
"result.28" 0.229175513078079 0.237591071663826 0.242145577842296 1.887
"result.29" 0.252410132242645 0.247442397385578 0.251883303548149 1.691
"result.30" 0.237302042929361 0.24152773264526 0.248268808167104 2.593
"result.31" 0.299214806799297 0.292683192004624 0.296892276339073 1.69199999999999
"result.32" 0.230815189862217 0.22763346342158 0.234977749088559 2.785
"result.33" 0.355395539903494 0.328322288221985 0.332408103616947 1.85600000000001
"result.34" 0.326923304796395 0.298488309784553 0.302747114539233 1.577
"result.35" 0.271372839173827 0.262763083258765 0.267218739510079 2.259
"result.36" 0.204630128489178 0.216457294437104 0.223650500440824 2.569
"result.37" 0.311458097499088 0.301235167015345 0.305429318525195 1.943
"result.38" 0.273806053924026 0.279073372291734 0.283421688344849 1.66300000000001
"result.39" 0.27828839205949 0.273502231875415 0.277812961694178 1.40900000000001
"result.40" 0.214289692423407 0.216896667827652 0.223722938616093 2.59699999999999
"result.41" 0.23494821701813 0.245929311843081 0.250505893971214 2.02399999999997
"result.42" 0.2574576798682 0.260740175741019 0.265120189794115 1.63999999999999
"result.43" 0.196785496195701 0.22074215748091 0.22538288916948 1.749
"result.44" 0.288527527339556 0.286663491256701 0.290882000395975 2.029
"result.45" 0.191591233796329 0.223287253165849 0.230460693183996 2.637
"result.46" 0.206249612705522 0.21697113244748 0.224149083734863 2.636
"result.47" 0.24202831551845 0.234742486370267 0.241042825946653 2.61799999999999
"result.48" 0.295289377009147 0.287454117017582 0.291722016542337 1.62099999999998
"result.49" 0.289696507336426 0.282901059414516 0.287154249240902 1.476
"result.50" 0.30991370767977 0.305127929846149 0.309288254119894 1.58700000000002
