"ARI" "" "" "" "" "" ""
"result.1" 0 0 0 1 -8123406.42118594 -100815.552713186 16611160.4205192
"result.2" 0.588668335389263 0.554443152617099 0.555274390832511 3 -8114207.00829066 -99641.1689396661 16590560.3823598
"result.3" 0 0 0 1 -8109096.017355 -100686.632476309 16582281.7723836
"result.4" 0.254462938164778 0.253333421478126 0.254029298053315 2 -8073453.69221182 -100007.14349396 16509711.9217216
"result.5" 0 0 0 1 -8113633.02417809 -100918.639713308 16591819.8005038
"result.6" 0.335023782795936 0.322084759313488 0.322715954860376 2 -8113936.72920339 -100074.598738238 16590812.9061933
"result.7" 0 0 0 1 -8106030.55701738 -100556.151424738 16575889.8896052
"result.8" 0.291015528585537 0.282639950491905 0.283308187141924 2 -8082608.46863179 -100195.739551956 16528398.6666775
"result.9" 0 0 0 1 -8150377.69966639 -100704.19545903 16664880.2629718
"result.10" 0 0 0 1 -8147426.66681946 -100636.400343118 16658842.6070461
"result.11" 0 0 0 1 -8116146.03618392 -100437.111039516 16595882.7671678
"result.12" 0 0 0 1 -8093897.25456304 -100341.604838646 16551194.1915243
"result.13" 0 0 0 1 -8113137.53445886 -100752.718531364 16590496.9787014
"result.14" 0 0 0 1 -8145299.22779283 -100577.477367536 16654469.8830417
"result.15" 0.590474315107446 0.55270226100142 0.553536517610963 3 -8060826.1201818 -99613.0263878767 16483742.3210385
"result.16" 0 0 0 1 -8141191.49059439 -100748.337321204 16646596.1285521
"result.17" 0 0 0 1 -8111944.19274504 -100519.869114024 16587644.5964391
"result.18" 0 0 0 1 -8131845.74754295 -100762.940282109 16627933.8483711
"result.19" 0 0 0 1 -8090676.24507242 -100343.247450869 16544755.4577675
"result.20" 0 0 0 1 -8152378.10779989 -100463.431123554 16668399.5505678
"result.21" 0 0 0 1 -8079850.59482026 -100633.856456322 16523685.3752741
"result.22" 0.578265235755516 0.537676314036909 0.538538627405162 3 -8127368.27277126 -99714.0886058195 16617028.7506533
"result.23" 0 0 0 1 -8095151.47444584 -100519.884366597 16554059.1903458
"result.24" 0 0 0 1 -8155929.51485847 -100384.934233375 16675345.3709047
"result.25" 0 0 0 1 -8125451.88160162 -100512.008818661 16614644.2535615
"result.26" 0 0 0 1 -8116674.35460551 -100445.269463686 16596955.7208594
"result.27" 0 0 0 1 -8124477.61812809 -100498.835088414 16612669.379154
"result.28" 0 0 0 1 -8139742.01224231 -100440.078384548 16643080.6539747
"result.29" 0.578187668404916 0.540935116274789 0.541791345617466 3 -8134398.12017097 -99531.2866812358 16630722.8416035
"result.30" 0 0 0 1 -8142162.94210072 -100543.28073714 16648128.9183967
