"ARI" "" "" "elapsed"
"result.1" 0.413663160515627 0.343110833134773 0.345302323335868 1.435
"result.2" 0.486099216607167 0.386605318177128 0.38876434978767 1.331
"result.3" 0.281918536705537 0.287818449439807 0.290056455855094 1.676
"result.4" 0.301510128401224 0.322294383659847 0.324423445558194 1.563
"result.5" 0.360102165127204 0.326815384775911 0.329009509487394 1.673
"result.6" 0.192648697905765 0.258325840287585 0.262095883203812 2.738
"result.7" 0.269594636739791 0.29183643322111 0.294081375504513 1.693
"result.8" 0.434257700768504 0.366615448891372 0.3688406995461 1.266
"result.9" 0.175490467811545 0.241387787241005 0.245270499500641 2.79900000000001
"result.10" 0.414783759199138 0.361952361385111 0.364066366173084 1.35
"result.11" 0.387932686505662 0.327875446002719 0.330109250925075 1.432
"result.12" 0.124564882998102 0.189973466221824 0.194886861608672 2.694
"result.13" 0.490746911618656 0.363714807733975 0.365912634054645 1.378
"result.14" 0.310819442709039 0.331209402429892 0.333364802376296 1.466
"result.15" 0.159612632894109 0.22861930287833 0.233327565879423 2.76100000000001
"result.16" 0.355853733944172 0.318088857946311 0.320387299753975 1.589
"result.17" 0.320419850556685 0.327461528426804 0.329576475519348 1.3
"result.18" 0.50745365843861 0.382207014187548 0.384446740657414 1.196
"result.19" 0.136693720015329 0.222400049672808 0.227468976752877 2.88300000000001
"result.20" 0.288630072108122 0.307085678918971 0.309352194564413 1.459
"result.21" 0.352113593928321 0.310197379011438 0.312434522004451 1.42
"result.22" 0.547754252737107 0.430726949867408 0.432870774923284 1.155
"result.23" 0.35106425432433 0.346328642933131 0.348404960309157 1.47500000000001
"result.24" 0.160605883658042 0.235039073758373 0.239135283375943 2.76299999999999
"result.25" 0.486695116239981 0.36933944199664 0.371552867914565 1.19300000000001
"result.26" 0.396635074784462 0.341568322377395 0.343764809179546 1.87
"result.27" 0.36872610239381 0.319933493881675 0.322155733057043 1.31699999999999
"result.28" 0.452193270674087 0.366754546910975 0.368949265189933 2.004
"result.29" 0.331533162900198 0.358256073352508 0.360287624164251 1.504
"result.30" 0.454892303801983 0.351086565236604 0.353320522381146 1.94399999999999
"result.31" 0.33052263992484 0.316745515509724 0.318991379605992 1.482
"result.32" 0.162378141729663 0.230473470729931 0.235041191063338 3.18199999999999
"result.33" 0.43899442265166 0.363539317544651 0.365661272842972 1.59800000000001
"result.34" 0.361855135612352 0.331227043583602 0.333435893576067 1.88500000000002
"result.35" 0.449103810703022 0.346891676054655 0.349140856901061 1.35999999999999
"result.36" 0.49532380855639 0.393258383509082 0.395363121577647 1.303
"result.37" 0.179244441868392 0.248006649433163 0.251840856838848 2.85999999999999
"result.38" 0.309219683417827 0.306923104546061 0.309159477899292 1.416
"result.39" 0.347302285338186 0.342970099657034 0.345099301947649 1.40799999999999
"result.40" 0.306942990583516 0.325394364967426 0.327519071406445 1.38399999999999
"result.41" 0.308492681205613 0.304170916928525 0.306424963284559 1.483
"result.42" 0.151602039835839 0.214110836816105 0.218895145414645 2.68699999999998
"result.43" 0.175366455370428 0.245413453005177 0.249828722274322 2.75399999999999
"result.44" 0.348352098965828 0.344185228796634 0.346281041051787 1.44299999999998
"result.45" 0.148335652317937 0.215256229368013 0.22014067308392 2.768
"result.46" 0.330297122224859 0.314670832972239 0.316935368105327 1.56300000000002
"result.47" 0.306522992291334 0.28795739496284 0.29023102730952 1.57899999999998
"result.48" 0.427073638094867 0.371392392741868 0.37346112179343 2.00900000000001
"result.49" 0.344926176867434 0.334030996845753 0.336197678355843 1.50400000000002
"result.50" 0.157973167199841 0.234713774430604 0.239144101794836 3.261
