"ARI" "" "" "" "" "" ""
"result.1" 0.933713331292061 0.897674055700072 0.898057946459866 5 -8123606.41868778 -99397.2091358756 16609018.8387246
"result.2" 0.656572175092124 0.635490079652958 0.636169549108805 3 -8114144.13516569 -99774.2122565769 16590700.7227437
"result.3" 0.908920570565765 0.863600554104364 0.864112765708969 5 -8109269.82242104 -99475.3053479456 16580501.8386153
"result.4" 0.981259091306455 0.96664840967106 0.966773320731986 5 -8073376.25597081 -98849.9291019564 16507463.9532228
"result.5" 0.797356222904349 0.763705020769861 0.764367709649299 4 -8113687.68254313 -99665.5917282993 16589644.3540311
"result.6" 0.97203520873075 0.949691617812737 0.949880029832973 5 -8113816.93981082 -98935.4511871112 16588516.3650732
"result.7" 0.939668893964432 0.904092009077976 0.90445188681372 5 -8106222.40609778 -98964.0373915735 16573384.470056
"result.8" 0.956252021338665 0.931359728554295 0.931616909264977 5 -8082516.42330166 -99116.3860084062 16526277.2016974
"result.9" 0.94468396547387 0.911685319616411 0.912016385248398 5 -8150591.61011125 -99281.9910324215 16662758.7853646
"result.10" 0.944865554629817 0.91636213015563 0.916675613450484 5 -8147639.58131522 -99232.6392800987 16656756.0242679
"result.11" 0.982261388798938 0.968856246488206 0.968972876174049 5 -8116342.95359202 -99016.7376910593 16593730.9656435
"result.12" 0.9390664833484 0.910741717309086 0.911076371643209 5 -8094082.40462485 -98869.6873673164 16548915.7670616
"result.13" 0.924132787081966 0.883712377526322 0.884148927089731 5 -8113333.30287488 -99411.2772057355 16588500.7432385
"result.14" 0.969345901605509 0.941190328504946 0.941410642033895 5 -8145478.65469667 -98967.6789856684 16651904.250442
"result.15" 0.767735366729902 0.737829719149471 0.7385660685842 4 -8060624.59440001 -99661.1907002254 16483509.3756887
"result.16" 0.822800795731897 0.791529614463957 0.7923316917881 5 -8141250.67306767 -99434.4503396107 16644308.0523028
"result.17" 0.965353518478774 0.934482462736318 0.934727962719597 5 -8112156.36357559 -99057.9143158087 16585440.1388601
"result.18" 0.949453647921833 0.923587198704046 0.923873579397182 5 -8132057.07563741 -99272.8867173427 16625671.5077868
"result.19" 0.95470960449724 0.925978727390544 0.926256165227465 5 -8090855.44499104 -98991.8065261534 16542706.0861117
"result.20" 0.947734643935981 0.910712777265398 0.911047394556065 5 -8152617.10245792 -99084.2570883694 16666414.3021699
"result.21" 0.960381022320212 0.927578445194865 0.927849885889617 5 -8080081.71547227 -99255.0455919643 16521685.1052058
"result.22" 0.929515622145601 0.897396718874571 0.897781709122409 5 -8127374.03730581 -99220.5426040872 16616200.7428971
"result.23" 0.901473626712256 0.870311315781692 0.870798015283099 5 -8095211.30141835 -99243.1545973409 16551920.4951087
"result.24" 0.874262640129216 0.821381148799655 0.822054316491726 5 -8155917.27762836 -99366.8575486406 16673506.0758422
"result.25" 0.940037329579513 0.910367825203956 0.910703837895723 5 -8125641.65223111 -99132.7209765767 16612560.3294927
"result.26" 0.78781995716831 0.754567694278497 0.75525605241751 4 -8116693.40156449 -99307.192195795 16594938.9930088
"result.27" 0.952727463692581 0.92501550578024 0.925296454780477 5 -8124700.9538669 -98853.1461974109 16610119.7832059
"result.28" 0.96959484174459 0.941269717292387 0.941489731685129 5 -8139951.55593425 -99130.125737365 16641174.9464205
"result.29" 0.899274842177615 0.843911536982454 0.844500160077267 5 -8134221.67820175 -99232.213146936 16629845.5881856
"result.30" 0.934154655914485 0.901726106476045 0.902094596687265 5 -8142412.09170246 -99186.0539023068 16646207.8742868
