"ARI" "" "" "elapsed"
"result.1" 0.209368501698217 0.243896152068836 0.247464103326918 23.097
"result.2" 0.24958975363665 0.295441402661552 0.298489524528708 19.116
"result.3" 0.221585511639433 0.279671062202662 0.283268232963192 20.442
"result.4" 0.264061480282546 0.31279691690483 0.31550539095731 19.667
"result.5" 0.220428413708001 0.276448345582325 0.279598959194772 20.134
"result.6" 0.262779220338099 0.317860932961446 0.320826139687743 20.102
"result.7" 0.219945520964793 0.27809348963654 0.281505770561912 20.414
"result.8" 0.255526364356174 0.30023042666806 0.303342567547865 20.682
"result.9" 0.2398564752646 0.284508014057598 0.287665140870484 20.714
"result.10" 0.264743060895922 0.310882830213403 0.313897496942486 21.479
"result.11" 0.244428663824543 0.27784131173165 0.281301886007969 20.531
"result.12" 0.220220885952198 0.26282174199872 0.266034917967929 18.025
"result.13" 0.270676594421365 0.320882067345812 0.323558067954913 20.576
"result.14" 0.26268481825672 0.314627277555298 0.317350143763763 20.292
"result.15" 0.254068393367496 0.315512978493598 0.318502741412944 20.338
"result.16" 0.236355712368946 0.270726145878713 0.273948374931944 19.219
"result.17" 0.304880153198458 0.311405199303299 0.31471812341963 19.2
"result.18" 0.226279908896274 0.282389476282641 0.285544245261578 19.96
"result.19" 0.258331370911186 0.292538574616918 0.295643091227768 19.267
"result.20" 0.173780387783647 0.237054556804704 0.240751558749544 19.737
"result.21" 0.239719281345155 0.259448249803596 0.262781513668713 18.428
"result.22" 0.261256501385909 0.295499573097131 0.298691966442959 20.261
"result.23" 0.268649990694036 0.30613861509917 0.30892934914065 18.613
"result.24" 0.239784104307697 0.292736480450707 0.295568511313649 19.436
"result.25" 0.247019325144298 0.29209289290281 0.295186728019643 19.544
"result.26" 0.212583672820545 0.278957331405033 0.282093334083601 20.0790000000001
"result.27" 0.24328259033446 0.302372917506921 0.305429830740767 20.355
"result.28" 0.253662436515747 0.293081884631646 0.295898569734166 20.253
"result.29" 0.238148221231726 0.285847763749448 0.289338309311746 19.87
"result.30" 0.240422842236523 0.283843892212523 0.287211554659414 19.592
