"ARI" "" "" "" "" "" ""
"result.1" 0.628996740753059 0.600798385123464 0.601542656752989 3 -8123668.0016346 -99824.8749882572 16609849.7811448
"result.2" 0.953017421146164 0.925990627742893 0.926268071159983 5 -8114187.4699313 -99087.1473388098 16589560.8176175
"result.3" 0.90544481354598 0.859336984971799 0.859865273975055 5 -8109270.07855953 -99486.6300869369 16580525.0003702
"result.4" 0.979938756783861 0.963147127836494 0.96328515274847 5 -8073376.16275459 -98841.6135605627 16507447.1357076
"result.5" 0.802893371508546 0.767318012582806 0.767970497886355 4 -8113673.63391679 -99534.3377316613 16589353.7487851
"result.6" 0.968950577606309 0.942162779353959 0.942379458875509 5 -8113833.53876136 -99060.590676005 16588799.841952
"result.7" 0.946040573509302 0.913117943587417 0.913443889028134 5 -8106222.22545272 -98947.1306792718 16573350.2953413
"result.8" 0.959900360246055 0.935952962419761 0.93619295009391 5 -8082516.44861016 -99088.8173934686 16526222.1150846
"result.9" 0.643461800137698 0.617498098768979 0.618211208179536 3 -8150608.75393604 -99796.9296301983 16663675.3950316
"result.10" 0.786327968099978 0.755832772583389 0.756517993852495 4 -8147459.88536645 -99427.5699638007 16656712.7161487
"result.11" 0.978585377637276 0.963530263892558 0.963666842535893 5 -8116343.04358448 -98969.0168508755 16593635.703948
"result.12" 0.936648732552158 0.902530979253267 0.902896345901189 5 -8094082.25300577 -98904.356827744 16548984.8027443
"result.13" 0.941608517931416 0.89942557545016 0.899802747587776 5 -8113322.52658885 -99340.2708738638 16588337.1780027
"result.14" 0.973087685963606 0.94671000914702 0.946909622753968 5 -8145506.30302186 -98990.7472179025 16652005.6835568
"result.15" 0.646608386556508 0.623336364960074 0.624038601920406 3 -8060706.125805 -99711.9791600096 16483700.2378291
"result.16" 0.626591745678243 0.597687363367556 0.598437515885554 3 -8141412.95884016 -99895.892025697 16645481.7296309
"result.17" 0.952598790715267 0.919171935003851 0.919475040679329 5 -8112155.8345243 -99082.310625032 16585487.873376
"result.18" 0.650539327664209 0.633190650245491 0.633874424835355 3 -8132038.83747856 -99816.0587371412 16626573.8203305
"result.19" 0.947955860399375 0.91207167515623 0.912401269041578 5 -8090855.79348681 -98970.2512784055 16542663.6726077
"result.20" 0.937036666205363 0.900145921982746 0.900520249572256 5 -8152616.89452573 -99083.2704858103 16666411.9131004
"result.21" 0.942383905067157 0.906292504503096 0.906643983253031 5 -8080082.02551389 -99223.876511667 16521623.3871284
"result.22" 0.935142569351513 0.901304192746686 0.90167448949322 5 -8127374.16190947 -99133.1527782398 16616026.2124527
"result.23" 0.653570906045995 0.636036593409861 0.636715131177679 3 -8095201.63741674 -99817.7913739872 16552902.8854806
"result.24" 0.785406517580304 0.743603347966325 0.744322687760863 4 -8155920.83777935 -99472.3002666294 16673724.0815802
"result.25" 0.943988848799601 0.908184452128263 0.908528715737228 5 -8125641.98068814 -99134.440726692 16612564.425907
"result.26" 0.625509108163079 0.596129549461076 0.596882631248616 3 -8116931.37633987 -99630.8343850654 16595988.449349
"result.27" 0.957825718959283 0.932830225246128 0.933081923914813 5 -8124700.96943706 -98874.9939777088 16610163.5099068
"result.28" 0.972811038300599 0.946520187657178 0.946720540441203 5 -8139951.94607685 -99149.0117788909 16641213.4987888
"result.29" 0.816456049156209 0.788467310469342 0.789060192052286 4 -8134240.46689006 -99389.1094156884 16630196.9580997
"result.30" 0.712282520513822 0.689670985115702 0.690551985353265 4 -8142213.89607412 -99590.3643661915 16646472.5487798
