"ARI" "" "" "" "" "" ""
"result.1" 0 0 0 1 -8123463.26033334 -100700.59462594 16611044.1826395
"result.2" 0 0 0 1 -8113966.71779692 -100690.909763895 16592031.7278426
"result.3" 0 0 0 1 -8109095.62103411 -100674.922715041 16582257.5602193
"result.4" 0 0 0 1 -8073281.51942492 -100462.547284165 16510204.6061391
"result.5" 0 0 0 1 -8113683.83281686 -100870.793139293 16591825.7246333
"result.6" 0 0 0 1 -8113640.30408144 -100745.670752721 16591488.4223893
"result.7" 0 0 0 1 -8106032.86472316 -100520.302746059 16575822.8076594
"result.8" 0 0 0 1 -8082389.95017228 -100970.730431827 16529437.8339292
"result.9" 0 0 0 1 -8150377.61186913 -100804.118279885 16665079.933019
"result.10" 0 0 0 1 -8147497.78499768 -100718.473986745 16659148.9906898
"result.11" 0 0 0 1 -8116146.06738994 -100511.041269576 16596030.69004
"result.12" 0 0 0 1 -8093923.38757613 -100473.682090575 16551510.6120544
"result.13" 0 0 0 1 -8113137.37204053 -100765.627303386 16590522.4714088
"result.14" 0 0 0 1 -8145299.09052729 -100432.171267822 16654178.9963112
"result.15" 0 0 0 1 -8060618.75690748 -100704.300768231 16485362.5880724
"result.16" 0 0 0 1 -8141191.792545 -100556.511070954 16646213.0799529
"result.17" 0 0 0 1 -8111949.51610434 -100721.923061553 16588059.3510528
"result.18" 0 0 0 1 -8131845.66961014 -100699.970461648 16627807.7528645
"result.19" 0 0 0 1 -8090676.55632702 -100294.83594775 16544659.2572705
"result.20" 0 0 0 1 -8152378.45781177 -100496.242271939 16668465.8728884
"result.21" 0 0 0 1 -8079896.20078153 -100640.76143716 16523790.3971583
"result.22" 0 0 0 1 -8127234.53745455 -100752.046648594 16618689.6409273
"result.23" 0 0 0 1 -8095048.10135118 -100820.301068597 16554453.2775605
"result.24" 0 0 0 1 -8155929.19062653 -100312.624599941 16675200.1031739
"result.25" 0 0 0 1 -8125451.67423384 -100626.323475957 16614872.4681406
"result.26" 0 0 0 1 -8116734.94463518 -100563.853498055 16597314.0689874
"result.27" 0 0 0 1 -8124527.02307154 -100445.241414604 16612661.0016933
"result.28" 0 0 0 1 -8139742.245669 -100463.31149571 16643127.5870504
"result.29" 0 0 0 1 -8134184.0263521 -100657.599642475 16632399.7247101
"result.30" 0 0 0 1 -8142289.12284762 -100549.941375701 16648394.6011676
