"ARI" "" "" "" "" "" ""
"result.1" 0.922009037207598 0.884688223491607 0.88512082436072 5 -8123608.12599578 -99431.0382580861 16609089.911585
"result.2" 0.939658445985296 0.906823223665882 0.907172626064575 5 -8114187.79290185 -99166.644784639 16589720.4584503
"result.3" 0.905531779430619 0.859493941070827 0.860021594794372 5 -8109236.75922093 -99219.4188004875 16579923.9391201
"result.4" 0.97482583488171 0.955550954990817 0.955717432358657 5 -8073338.3903806 -99080.0012315172 16507848.3663015
"result.5" 0.924340749590436 0.881472870274208 0.881917991186646 5 -8113827.3496025 -99572.4794385333 16589811.2411594
"result.6" 0.961109054048565 0.933884264684881 0.934131980744753 5 -8113833.38592759 -99080.080453536 16588838.5158395
"result.7" 0.916105261075111 0.877717256732762 0.878177279949237 5 -8106222.19828624 -99044.9072998145 16573545.7942494
"result.8" 0.956252021338665 0.931359728554295 0.931616909264977 5 -8082516.46898155 -99065.2679844036 16526175.0570092
"result.9" 0.942266910969264 0.906743466249567 0.907093076282403 5 -8150591.21873096 -99292.1841036447 16662778.3887465
"result.10" 0.945244639400265 0.914506770214942 0.914827189543061 5 -8147639.41215133 -99204.8042154625 16656700.0158109
"result.11" 0.980458893414847 0.966334698697732 0.966460772436948 5 -8116337.43618152 -98953.896099633 16593594.2476396
"result.12" 0.934766217002355 0.903143749940663 0.903506819898284 5 -8094082.0354922 -98959.6905688439 16549095.0351994
"result.13" 0.929220792351028 0.888833459322138 0.88925058949251 5 -8113333.48948955 -99425.9086287579 16588530.3793139
"result.14" 0.968572281499111 0.94032675019093 0.940550270688105 5 -8145506.80210219 -98993.1875187768 16652011.5623192
"result.15" 0.879358331363454 0.847277050898711 0.847852970580887 5 -8060691.57867076 -99440.6288374855 16483202.2205047
"result.16" 0.948420911189895 0.910747115624478 0.911081783696042 5 -8141393.34144097 -99453.7417758047 16644705.7495108
"result.17" 0.951340623236678 0.914421406109961 0.91474225741138 5 -8112155.76482931 -99152.3093457113 16585627.7314273
"result.18" 0.916264770421173 0.884361808826216 0.884795636485044 5 -8132066.37845364 -99257.6602198702 16625659.6604243
"result.19" 0.954306330982472 0.923222462840825 0.923510245059636 5 -8090841.40992633 -99053.5197590892 16542801.4424481
"result.20" 0.946143846141261 0.911121189786128 0.911454278423856 5 -8152616.95753383 -99085.4708762011 16666416.4398974
"result.21" 0.963810647891645 0.932125305899263 0.932379557083607 5 -8080081.97245445 -99284.1923540879 16521743.9126944
"result.22" 0.917463471366443 0.882640098886677 0.883080536835583 5 -8127374.46727253 -99231.3563629672 16616223.2303483
"result.23" 0.902938214664917 0.871700547478852 0.872182008180678 5 -8095206.28808371 -99455.1796744783 16552334.5185937
"result.24" 0.862594849800029 0.81921683038577 0.819897581411038 5 -8156102.26886717 -99217.5902803415 16673651.3013723
"result.25" 0.930378565249312 0.898848952704776 0.899228271961929 5 -8125641.60444545 -99187.7821563187 16612670.3562808
"result.26" 0.795993692837712 0.762317132356739 0.762983615826885 4 -8116700.14128763 -99359.9749464703 16595058.0379564
"result.27" 0.784623349341175 0.747400690746977 0.748109593310786 4 -8124560.76653051 -99365.3252797776 16610789.9891088
"result.28" 0.969589130753478 0.941996061711734 0.942213358902972 5 -8139912.40176985 -99021.2488886315 16640878.8843943
"result.29" 0.636772268758943 0.612124344959706 0.612847429073659 3 -8134366.65158167 -99645.1744084468 16630887.6798794
"result.30" 0.929457255654058 0.897468316847321 0.897852784994969 5 -8142411.95551032 -99185.2763885734 16646206.0468751
