"ARI" "" "" "elapsed"
"result.1" 0.944598831766679 0.908657084533389 0.908992446171141 37.118
"result.2" 0.933179907902875 0.898728517274358 0.899098670076412 35.465
"result.3" 0.932203526797189 0.88574037509512 0.886166571354431 35.662
"result.4" 0.923950247098396 0.854750816904902 0.855247853622699 34.661
"result.5" 0.912568441714208 0.872270011621446 0.872733807479648 34.705
"result.6" 0.915902629629859 0.842696099000813 0.843135980634106 35.205
"result.7" 0.9448646177109 0.913716268850684 0.914034836766226 35.415
"result.8" 0.929015414106568 0.871259239957296 0.871743386901644 34.824
"result.9" 0.912153507212873 0.836093327874172 0.836712055101635 36.017
"result.10" 0.94666253220368 0.908160863647146 0.908503953386254 34.931
"result.11" 0.923920242730318 0.83825064499967 0.838872253232947 34.643
"result.12" 0.923543992971056 0.859726480487636 0.860118726457788 35.388
"result.13" 0.939787665891329 0.899437072797154 0.89981310725443 34.629
"result.14" 0.924036340971329 0.853273701350706 0.853684014090218 34.454
"result.15" 0.95695246746335 0.928705613641404 0.928969207740347 34.939
"result.16" 0.9308718595985 0.889413830089438 0.889820457611688 34.867
"result.17" 0.920374289397665 0.849781612166529 0.850295652285276 34.677
"result.18" 0.91734053389131 0.846767960131792 0.847349302328053 35.0110000000001
"result.19" 0.927852518227382 0.885642343381762 0.886071251732398 35.0559999999999
"result.20" 0.923726857638545 0.860830870035371 0.861220025365513 34.15
"result.21" 0.898976861974555 0.816420321862912 0.817048520039192 35.747
"result.22" 0.920857571193501 0.841568507214773 0.842110942329392 34.785
"result.23" 0.903473529210327 0.828917492831553 0.829567996974985 34.739
"result.24" 0.910978523184152 0.8248989883146 0.82538863714708 35.576
"result.25" 0.952743516951566 0.916725239832841 0.917036118994204 35.023
"result.26" 0.943957844299554 0.91633044196034 0.916637360285175 34.6719999999999
"result.27" 0.929476073632853 0.891396105568331 0.891795125875583 35.2090000000001
"result.28" 0.947768210498557 0.92009946448186 0.920392842148876 34.6859999999999
"result.29" 0.913633440733441 0.849067708916482 0.849650135118314 34.999
"result.30" 0.944189030727751 0.907335003982785 0.907676468107228 35.3490000000002
