"ARI" "" "" "" "" "" ""
"result.1" 0 0 0 1 -8151592.99777392 -100446.667594791 16666795.8034584
"result.2" 0 0 0 1 -8135184.37181563 -100544.317452965 16634173.8512582
"result.3" 0 0 0 1 -8102148.20578406 -100894.78689726 16568802.4580836
"result.4" 0 0 0 1 -8123582.94132988 -100504.350668035 16610891.0567168
"result.5" 0 0 0 1 -8169821.00333998 -100765.469689058 16703889.4187791
"result.6" 0 0 0 1 -8146948.0717303 -100452.081584028 16657516.7793496
"result.7" 0 0 0 1 -8115710.54259732 -100543.897592616 16595225.3531008
"result.8" 0 0 0 1 -8103023.50135841 -100503.24435026 16569769.9641383
"result.9" 0 0 0 1 -8154632.20326737 -100240.250501319 16672461.3802583
"result.10" 0 0 0 1 -8120578.60401473 -100721.652766453 16605316.9862833
"result.11" 0 0 0 1 -8106719.72673744 -100491.35262049 16577138.6314368
"result.12" 0 0 0 1 -8105065.24801068 -100583.141992239 16574013.2527268
"result.13" 0.790929479427376 0.667901604209406 0.669146865058307 5 -8119708.06389422 -100691.506858074 16603515.6142256
"result.14" 0 0 0 1 -8124015.60784229 -100461.787554781 16611671.2635151
"result.15" 0 0 0 1 -8136334.73711596 -100642.303497618 16636670.5539481
"result.16" 0 0 0 1 -8101913.48239173 -100621.021580167 16567785.4806648
"result.17" 0 0 0 1 -8168955.21278061 -100410.325622747 16701447.5495277
"result.18" 0 0 0 1 -8156195.62277333 -100504.651388757 16676117.0210451
"result.19" 0 0 0 1 -8116068.28950758 -100569.128248502 16595991.3082331
"result.20" 0 0 0 1 -8109470.63368819 -100548.702971975 16582755.1460413
"result.21" 0 0 0 1 -8129792.07278265 -100806.041254566 16623912.7007954
"result.22" 0 0 0 1 -8123714.21036166 -100613.446688006 16611371.7868203
"result.23" 0 0 0 1 -8130423.54223715 -100858.16108537 16625279.879366
"result.24" 0 0 0 1 -8144462.00821026 -100731.725903191 16653103.9409479
"result.25" 0 0 0 1 -8067234.36534331 -100574.869878246 16498334.9431641
"result.26" 0 0 0 1 -8136197.15897457 -100644.013284706 16636398.8172395
"result.27" 0 0 0 1 -8119081.35088697 -100511.298361054 16601901.771217
"result.28" 0 0 0 1 -8095406.20939362 -100500.604656826 16554530.1008219
"result.29" 0 0 0 1 -8163910.6594372 -100474.863141482 16691487.5178783
"result.30" 0 0 0 1 -8121079.75934437 -100200.146830977 16605276.2850717
