"ARI" "" "" "" "" "" ""
"result.1" 0.579279936568147 0.548288644216739 0.549131337397663 3 -8151817.36791922 -99823.4625510726 16666145.6888397
"result.2" 0.961807688610454 0.928305140337958 0.928573683320712 5 -8135392.3484107 -99103.3320172387 16632002.9439332
"result.3" 0.646252019862764 0.622307913135579 0.623012025385387 3 -8102381.97936031 -99942.11774587 16567512.2221115
"result.4" 0.961378770820222 0.92732971282447 0.927601979654237 5 -8123728.45410517 -98833.5601651478 16608135.6116179
"result.5" 0.641667513619767 0.61398985336142 0.614709464470339 3 -8170026.98327367 -100014.127635468 16702946.2497174
"result.6" 0.653991157753415 0.633415185897737 0.634098578149809 3 -8147081.31034184 -99581.1888956204 16656189.026374
"result.7" 0.956899319104445 0.922615889314474 0.922905955191216 5 -8115866.14572863 -98910.3704393912 16592564.6154133
"result.8" 0.63819790414106 0.614712841472179 0.615431224522073 3 -8103060.37821347 -99641.5992674964 16568267.9828611
"result.9" 0.6394051039108 0.611408411039651 0.612132908579752 3 -8154808.98110736 -99528.5818386593 16671539.1537912
"result.10" 0.656710846002569 0.636247783463114 0.636925861647208 3 -8120730.09574992 -99850.7868700912 16604025.7931391
"result.11" 0.613772464308998 0.58589965758702 0.586671841049514 3 -8106935.86628154 -99412.9457979225 16575561.6520581
"result.12" 0.637591223533168 0.60809224437558 0.608822936947119 3 -8105245.45376426 -99518.8100611677 16572392.55555
"result.13" 0.961753890176737 0.930550576496354 0.930810768710983 5 -8119893.68616288 -98956.0950657234 16600711.1455345
"result.14" 0.78421692678619 0.74628163892733 0.746993276979994 4 -8123882.89122888 -99307.5930809474 16609318.7741079
"result.15" 0.985442234969008 0.972954473419826 0.973055748706718 5 -8136457.27042912 -99176.71750203 16634279.5589396
"result.16" 0.652055097049885 0.625290614908003 0.625989167221075 3 -8102132.92592172 -99643.5177130419 16566416.9151687
"result.17" 0.63802780403947 0.612161137956609 0.612884221002102 3 -8169148.53823816 -99655.5391166884 16700472.1826088
"result.18" 0.801015120108151 0.754183006959887 0.754872291380211 4 -8156074.64631831 -99443.6666717449 16673974.4314683
"result.19" 0.586322424368661 0.556077473964714 0.556905548388669 3 -8116208.61988439 -99913.0783351365 16595107.4243382
"result.20" 0.967908471688488 0.942001584351072 0.942218835101663 5 -8109532.68994904 -99033.7850832602 16580144.5331419
"result.21" 0.341269896228888 0.332879330692211 0.333500465163631 2 -8130198.57340904 -100236.606652093 16623660.6104323
"result.22" 0.646424399135691 0.621807617305754 0.622512678020262 3 -8123951.4148815 -99798.5320155799 16610363.9216933
"result.23" 0.809362360099553 0.770809724561443 0.771452230735433 4 -8130380.46997823 -99647.1436482488 16622993.0327412
"result.24" 0.949944140310478 0.918391189962638 0.9186970588219 5 -8144576.29825145 -99170.2444567551 16650504.6684937
"result.25" 0.651749416136854 0.631116391473683 0.631804075756264 3 -8067456.56234915 -99515.7077462975 16496808.56809
"result.26" 0.649008916717942 0.621573707032714 0.622279251455422 3 -8136327.16066533 -99647.8328132075 16634814.0148562
"result.27" 0.827159536472724 0.79827785740133 0.798843249741918 4 -8119027.87935622 -99438.8575947381 16599871.2793901
"result.28" 0.981175505962106 0.962655827358423 0.962795677568482 5 -8095578.61369287 -99052.6300154846 16552274.070494
"result.29" 0.790959339405418 0.748086917378581 0.748793476339776 4 -8163857.60242102 -99241.0180959358 16689135.0465221
"result.30" 0.802959572336566 0.763492608570854 0.764155646184979 4 -8121064.82547084 -98994.0011812143 16603055.4587923
