"ARI" "" "" "" "" "" ""
"result.1" 0 0 0 1 -8151593.06333782 -100516.672565762 16666935.9445281
"result.2" 0 0 0 1 -8135207.33403069 -100579.003229405 16634289.1472412
"result.3" 0 0 0 1 -8102147.64290867 -100866.5133204 16568744.7851791
"result.4" 0 0 0 1 -8123559.75792087 -100398.310207124 16610632.608977
"result.5" 0 0 0 1 -8169820.11469482 -100675.571112339 16703707.8443353
"result.6" 0 0 0 1 -8146929.51274346 -100494.12141972 16657563.7410473
"result.7" 0 0 0 1 -8115710.58404216 -100513.484190377 16595164.609186
"result.8" 0 0 0 1 -8102902.50902409 -100527.294690382 16569576.0801499
"result.9" 0 0 0 1 -8154632.31890929 -100218.252592938 16672417.6157254
"result.10" 0 0 0 1 -8120534.85385941 -100644.760090755 16605075.7006213
"result.11" 0 0 0 1 -8106720.35499181 -100421.179602742 16576999.5419101
"result.12" 0 0 0 1 -8105064.68888728 -100541.029328517 16573927.9091526
"result.13" 0 0 0 1 -8119942.63137777 -100665.771681673 16603933.2788399
"result.14" 0 0 0 1 -8123921.45182572 -100438.232028044 16611435.8404285
"result.15" 0 0 0 1 -8136334.30721362 -100626.184646346 16636637.4564409
"result.16" 0 0 0 1 -8101913.34951493 -100535.358109836 16567613.8879705
"result.17" 0 0 0 1 -8168955.16855903 -100442.14174377 16701511.0933266
"result.18" 0 0 0 1 -8156101.98506619 -100611.313112067 16676143.0690775
"result.19" 0 0 0 1 -8116004.31006785 -100559.572362443 16595844.2375816
"result.20" 0 0 0 1 -8109425.98189246 -100613.037371173 16582794.5112482
"result.21" 0 0 0 1 -8129792.28612948 -100775.809115033 16623852.66321
"result.22" 0 0 0 1 -8123749.4845709 -100712.806555731 16611641.0549742
"result.23" 0 0 0 1 -8130423.57833519 -100863.518705698 16625290.6668027
"result.24" 0 0 0 1 -8144461.9619145 -100647.205368436 16652934.8072868
"result.25" 0 0 0 1 -8067273.92671424 -100660.43706382 16498585.2002771
"result.26" 0 0 0 1 -8136173.97358299 -100508.781168503 16636081.982224
"result.27" 0 0 0 1 -8119103.90573689 -100718.314948601 16602360.914092
"result.28" 0 0 0 1 -8095406.19776341 -100463.072457099 16554455.013162
"result.29" 0 0 0 1 -8163910.54264667 -100580.155925161 16691697.8698646
"result.30" 0 0 0 1 -8121079.76739881 -100261.878409064 16605399.7643367
