"ARI" "" "" "elapsed"
"result.1" 0.0306569456071584 0.0737721875755666 0.0767127608345749 36.422
"result.2" 0.0320393408062632 0.0666148258478039 0.0695762697883661 35.202
"result.3" 0.0396112938052294 0.0951014938900415 0.0979969371284454 35.283
"result.4" 0.0619442280622896 0.132335416817812 0.135111853125494 34.949
"result.5" 0.041248342035247 0.0805605444907623 0.0834944165428331 35.183
"result.6" 0.0565249237673036 0.101505459884355 0.104323914522837 35.514
"result.7" 0.0214060375491922 0.0615677304210855 0.0645287741095165 35.073
"result.8" 0.0759341416817718 0.113702503062531 0.116495221080924 35.074
"result.9" 0.0769817004168695 0.102966738128531 0.10585475012817 35.386
"result.10" 0.0262076539637368 0.0426172735734415 0.0456200615791849 35.516
"result.11" 0.0690363615588513 0.0996777012960661 0.102520805135726 34.913
"result.12" 0.0458150118556576 0.0757132603047979 0.0786455793846448 35.606
"result.13" 0.0869257372055831 0.0953147990820508 0.0981785665062045 34.991
"result.14" 0.125786634684164 0.150623959243073 0.153313521179089 35.7980000000001
"result.15" 0.0156357087428311 0.0363909080988647 0.0394172541079938 35.345
"result.16" 0.0640985867262852 0.0865126640386545 0.0894082543045208 35.5319999999999
"result.17" 0.0874459279560904 0.136730430455337 0.139443777015326 35.312
"result.18" 0.0402974222198433 0.0807188578880539 0.083625350981746 35.1239999999999
"result.19" 0.0290295609068512 0.0562325901896322 0.0592347321427485 35.1420000000001
"result.20" 0.200393906645338 0.188434840321854 0.191058303860649 35.202
"result.21" 0.026588237855516 0.0609869620784898 0.0639341740583645 35.1279999999999
"result.22" 0.0268299196073052 0.0594191523315554 0.0623844053177317 35.015
"result.23" 0.0266457369308497 0.0627791224517213 0.0657566408328547 35.159
"result.24" 0.0422231158813282 0.0743805829499291 0.0772931140890106 34.884
"result.25" 0.0508565470940473 0.0851967526075002 0.0880884640924421 35.418
"result.26" 0.0506430569462294 0.0963183184569334 0.0991623570285283 35.697
"result.27" 0.071945499030684 0.102737514837545 0.105546175379423 35.1079999999999
"result.28" 0.0383306159088901 0.0707359523167591 0.0736817040365857 35.4330000000001
"result.29" 0.0268388501292506 0.0383953633932546 0.0414175282763009 35.4690000000001
"result.30" 0.0323157301732336 0.0653569974040979 0.0682931861368512 35.539
