"ARI" "" "" "elapsed"
"result.1" 0.206491963120371 0.269912489652058 0.27307212397107 43.679
"result.2" 0.220096000563472 0.281191061811305 0.284308991227255 38.772
"result.3" 0.245306625169746 0.294845296021985 0.29760457636925 39.526
"result.4" 0.250761189552116 0.30413783849612 0.307222494859334 38.928
"result.5" 0.233724091925804 0.265309665162207 0.268556986925933 39.498
"result.6" 0.249814395094235 0.301730363698444 0.305095455393399 39.796
"result.7" 0.237156220381073 0.297229288254728 0.300510057825806 39.39
"result.8" 0.28949837984523 0.300296076178659 0.303090301670631 38.545
"result.9" 0.238844297170334 0.274544236441341 0.27772947756896 39.495
"result.10" 0.266485223595138 0.293086630349728 0.295934726531372 39.196
"result.11" 0.224522074490618 0.268073860961959 0.271681044193404 41.282
"result.12" 0.190990086000006 0.249608667571707 0.253773895815286 40.69
"result.13" 0.23667454632898 0.287312645448964 0.29050584876856 42.323
"result.14" 0.299250738564185 0.317282353318813 0.320045501727259 39.86
"result.15" 0.258006124059345 0.310225276846351 0.313322518662707 40.837
"result.16" 0.234769110242585 0.271201714301484 0.274426141719333 37.7059999999999
"result.17" 0.232697898811676 0.271258941948059 0.274122443432434 39.342
"result.18" 0.260973146876261 0.297620817074682 0.300423440353647 38.557
"result.19" 0.236809142779464 0.284989187503789 0.287808633847141 39.0260000000001
"result.20" 0.231709682375793 0.287568992557104 0.290661618891159 38.6139999999999
"result.21" 0.207760525220828 0.251077403255274 0.254632572362779 38.658
"result.22" 0.232609157614343 0.289388916793963 0.292462182902238 38.5880000000001
"result.23" 0.222665674253661 0.274176683948036 0.277623589847949 40.6329999999999
"result.24" 0.270589139196705 0.322195242250157 0.325145094542007 39.994
"result.25" 0.241502793061123 0.279118756082418 0.282326682429135 39.269
"result.26" 0.2363827234944 0.28280212538694 0.286294352007113 39.348
"result.27" 0.234242952819116 0.289264300692717 0.292739607816183 40.3059999999998
"result.28" 0.229787489497663 0.276349002622386 0.279179374850358 40.615
"result.29" 0.216424605896142 0.264527999729061 0.268108511696258 40.2270000000001
"result.30" 0.294316020288921 0.318900932029013 0.321613902427505 39.4829999999999
