"ARI" "" "" "" "" "" ""
"result.1" 0.968655134616922 0.945401227251598 0.945605832998928 5 -8151790.25710645 -99188.7698198017 16664969.6369298
"result.2" 0.965091966143709 0.942432016038564 0.942647642654048 5 -8135392.22854208 -99095.344669642 16631986.7295007
"result.3" 0.946107292461913 0.916162675250942 0.916476778779152 5 -8102347.75936548 -99392.1359435119 16566491.3736953
"result.4" 0.9694525207563 0.945328596990044 0.945533400706168 5 -8123728.2159049 -98887.4476562681 16608242.9101996
"result.5" 0.650638594775686 0.628280775644881 0.62897371966139 3 -8169948.47261041 -99810.4050647059 16702381.7832494
"result.6" 0.652184895534052 0.630985245979884 0.631673177931715 3 -8146992.47535409 -99597.2498572919 16656043.4783219
"result.7" 0.952571404137982 0.927206286857843 0.927479142962151 5 -8115839.4624917 -98903.1749683993 16592496.8579975
"result.8" 0.63995717837229 0.616696045465365 0.617410716241863 3 -8103107.24217744 -99771.3351698336 16568621.1825937
"result.9" 0.96921749708179 0.937493514767223 0.937727632950194 5 -8154787.16541958 -98877.0230732992 16670339.960063
"result.10" 0.969383854717629 0.949194249340934 0.949384556999338 5 -8120719.41074544 -99175.175158781 16602800.7548857
"result.11" 0.954516537755669 0.922328336439658 0.922619431721193 5 -8106919.76608473 -98975.7524192342 16574802.6200852
"result.12" 0.953229262315248 0.924249991642398 0.924533876411071 5 -8105248.76066208 -99102.1914955664 16571713.4873926
"result.13" 0.968102098230344 0.942004211974749 0.942221483879927 5 -8119906.38843547 -98964.9801220727 16600754.3201924
"result.14" 0.760972870262133 0.726376880616894 0.727145016998073 4 -8123944.07049482 -99319.2070916195 16609464.3606611
"result.15" 0.987098631319883 0.975474847384944 0.975566682543115 5 -8136457.32917962 -99244.7851367066 16634415.81171
"result.16" 0.957226230688625 0.926382723961143 0.926658645983359 5 -8102122.12473717 -99173.796527378 16565603.4256064
"result.17" 0.921834038400889 0.884629455039964 0.885062118998514 5 -8169138.31316674 -98987.7967896223 16699263.80299
"result.18" 0.819340678454611 0.780209979428844 0.780826090208781 4 -8156133.56129367 -99174.4184042527 16673553.7648841
"result.19" 0.965588622321274 0.935286107291949 0.935528539391792 5 -8116166.99758657 -99152.2223607001 16593650.0229718
"result.20" 0.970160682549969 0.945557858930561 0.945761766449087 5 -8109533.25906113 -99026.7675189809 16580131.6362375
"result.21" 0.620730386994425 0.588867809737544 0.589634516803619 3 -8130010.04618706 -99800.1840822704 16622484.4884378
"result.22" 0.954978063038979 0.926644506107715 0.926919426253448 5 -8123895.73100398 -99327.8968944087 16609458.8388741
"result.23" 0.944016948783257 0.916265722265123 0.916579523207435 5 -8130569.65213254 -99326.1142749576 16622803.1158923
"result.24" 0.971731696770259 0.95293131558578 0.953107610304932 5 -8144599.09371018 -99178.3443647006 16650566.4592271
"result.25" 0.970378523752977 0.947491719737873 0.947688406147055 5 -8067404.6588353 -98922.8285810017 16495666.5579099
"result.26" 0.941466459517045 0.912102897623743 0.912432334058924 5 -8136357.83658611 -99212.4653758241 16634152.1870012
"result.27" 0.938162601764112 0.909616132845861 0.909955163118932 5 -8119190.39215206 -99058.9042442781 16599510.17587
"result.28" 0.983328809752447 0.966897086075878 0.967021045491859 5 -8095597.07767788 -99099.6717095505 16552405.0818521
"result.29" 0.789241613821406 0.753708288118207 0.754399151461323 4 -8163929.80067934 -99335.0896921003 16689467.5862311
"result.30" 0.97124513834549 0.947662048284071 0.947858102291707 5 -8121213.51327576 -98891.7561219189 16603222.1218727
