"ARI" "" "" "elapsed"
"result.1" 0.453813978009303 0.349598946180065 0.351789177111762 1.409
"result.2" 0.177760250937955 0.243936141493993 0.248097584818702 2.702
"result.3" 0.309271869420225 0.304834687597226 0.307042416292553 1.604
"result.4" 0.4441743364903 0.366998119777939 0.369068718028541 1.568
"result.5" 0.376471899169714 0.33230035250156 0.334536927993077 1.534
"result.6" 0.342804283222429 0.343657790218435 0.345733127425683 1.419
"result.7" 0.359028002572201 0.338652054485445 0.340754345190468 1.57
"result.8" 0.294354261785916 0.326231895192509 0.32837392077956 1.565
"result.9" 0.340469940799782 0.311484180341227 0.313778409122097 1.547
"result.10" 0.284588939755108 0.307059573866823 0.309247633717624 1.471
"result.11" 0.151288669073174 0.209017616820765 0.213655424953313 2.774
"result.12" 0.127787456727042 0.200635657286464 0.205614759321589 3.12700000000001
"result.13" 0.468285467961977 0.386310635450112 0.388408983860839 1.46899999999999
"result.14" 0.365701265794427 0.349453334921131 0.351654871851746 1.51900000000001
"result.15" 0.34698059429297 0.33376669701037 0.335933496791588 1.72999999999999
"result.16" 0.290006045238243 0.297894199332407 0.300140802877829 1.54299999999999
"result.17" 0.435246275644927 0.340260194294682 0.342521202796446 1.33499999999999
"result.18" 0.136789557500316 0.20758282262267 0.212061035039908 2.748
"result.19" 0.258947658305778 0.282012081948434 0.284287209386881 1.52800000000001
"result.20" 0.308768234451766 0.308234919579007 0.310424451394329 1.548
"result.21" 0.317927691588341 0.286672824676555 0.288981426717611 1.542
"result.22" 0.163561438381237 0.225970391834604 0.230166067080826 2.73599999999999
"result.23" 0.266036539087282 0.304996183668705 0.307263922856699 1.65699999999998
"result.24" 0.203534047858637 0.269849339393421 0.273819798512154 2.80599999999998
"result.25" 0.342667465985171 0.32818784133529 0.330344058788098 1.46799999999999
"result.26" 0.406460178784236 0.35291354746033 0.355097874995716 1.316
"result.27" 0.392304380040683 0.336262695452331 0.33857945584434 1.566
"result.28" 0.376219876428261 0.332187378549584 0.334492925547006 1.39599999999999
"result.29" 0.267767802441881 0.297170366580329 0.299397507961741 1.36799999999999
"result.30" 0.375254768050819 0.326328795046614 0.328536991381567 1.37700000000001
"result.31" 0.166201945393537 0.243309413934679 0.247940968680742 2.822
"result.32" 0.483034353477317 0.369184803238848 0.371420895614615 1.51399999999998
"result.33" 0.170147730028987 0.22130261198775 0.22554605338432 2.63
"result.34" 0.465671244180401 0.339289203486787 0.341610332580097 1.26400000000001
"result.35" 0.505156738277028 0.38894055767112 0.39103332053765 1.49900000000002
"result.36" 0.307590682564002 0.31565801969811 0.317821035957085 1.499
"result.37" 0.322152568137946 0.321130761791511 0.323342094767258 1.43599999999998
"result.38" 0.347891917596454 0.36262261678261 0.364785219619872 1.251
"result.39" 0.27180988554178 0.297187438693206 0.299398826539615 1.57300000000001
"result.40" 0.394484956541838 0.333338565555417 0.335541613958874 1.47900000000001
"result.41" 0.326426628435797 0.305183900362616 0.307400361252006 1.40099999999998
"result.42" 0.453773112572493 0.336982518868658 0.339233831824036 1.48699999999999
"result.43" 0.161759983050593 0.225499984104781 0.230305659323312 2.80699999999999
"result.44" 0.502897707003179 0.386924921832641 0.389090192443315 1.13200000000001
"result.45" 0.356442855044757 0.333490260591685 0.3356307923352 1.43000000000001
"result.46" 0.307129271625745 0.308819115121606 0.311027881293313 1.50700000000001
"result.47" 0.360718158646048 0.315795403144799 0.318067075772995 1.40199999999999
"result.48" 0.192258237634032 0.251233296868423 0.254988074163116 2.70299999999997
"result.49" 0.165340468118471 0.234698369882526 0.23879378621665 2.86500000000001
"result.50" 0.166279318199626 0.212546832933861 0.21684541179127 2.803
