"ARI" "" "" "" "elapsed"
"result.1" 0.933295831898163 0.8347837387664 0.835245852281136 4 25.231
"result.2" 0.912718142730531 0.843213551901189 0.843651978286884 4 26.554
"result.3" 0.825531767020319 0.654433057210184 0.6550760204489 3 27.285
"result.4" 0.954340536105493 0.884451810829613 0.884774978445939 4 26.61
"result.5" 0.809317008284321 0.68077182406283 0.681366338396081 3 28.791
"result.6" 0.934797660960219 0.860318359339737 0.860708995331502 4 26.066
"result.7" 0.937163252338321 0.847734615574242 0.848160522057001 4 27.494
"result.8" 0.939957479611197 0.868488053528288 0.868855853060176 4 27.29
"result.9" 0.908385334774555 0.797253561140609 0.797820694686455 4 24.864
"result.10" 0.942091291045994 0.861339736165345 0.861727538676483 4 26.548
"result.11" 0.81915094677767 0.673740028375952 0.674347084102613 3 27.322
"result.12" 0.831883889332093 0.687520882952589 0.688102333994487 3 29.243
"result.13" 0.928475189451307 0.853306587250896 0.853716823349572 4 26.902
"result.14" 0.912762781554196 0.817432679411139 0.81794338343445 4 27.527
"result.15" 0.841349190284979 0.719362800465605 0.719885008718364 3 27.214
"result.16" 0.934280165620971 0.849536931096737 0.849957753920828 4 27.717
"result.17" 0.908287222652304 0.817245288742083 0.81775692435931 4 27.826
"result.18" 0.848308940806837 0.775091196557306 0.775721154654802 4 26.829
"result.19" 0.944526583205299 0.872929975944366 0.873285351617068 4 28.317
"result.20" 0.956317183441496 0.88720395750452 0.887519422394457 4 27.213
"result.21" 0.933240196745634 0.841386087194847 0.841829729684313 4 27.9029999999999
"result.22" 0.941582740682998 0.86776866682165 0.868138466933712 4 27.682
"result.23" 0.911933896013083 0.81993772841168 0.820441754463597 4 29.487
"result.24" 0.95048385495663 0.873025484333024 0.873380615514648 4 25.998
"result.25" 0.829798755910313 0.660910507908064 0.661541476187134 3 26.688
"result.26" 0.929827186911872 0.836611064994803 0.837068029703227 4 26.938
"result.27" 0.957382046008866 0.884044878560727 0.884369189728036 4 26.005
"result.28" 0.845120080020589 0.728415083804695 0.728920436727314 3 26.803
"result.29" 0.934941436543072 0.85171503995143 0.852129774961764 4 28.222
"result.30" 0.826214184640079 0.696410125690192 0.69697501873526 3 26.385
