"ARI" "" "" "" ""
"result.1" 0.988717784987475 3 -8098400.06833356 -99019.0656668944 16557702.2959
"result.2" 0.976534386970786 3 -8151596.62338023 -99019.0296522369 16664095.3339641
"result.3" 0.990193182285611 3 -8138439.29614241 -99191.8501044923 16638126.3203929
"result.4" 0.978999495463581 3 -8136854.2692507 -98872.6189233207 16634317.8042472
"result.5" 0.973862474017725 3 -8132393.90099578 -99293.2874316983 16626238.4047541
"result.6" 0.971603315233991 3 -8129391.79192077 -98772.0612107919 16619191.7341623
"result.7" 0.94817506653481 3 -8102407.42962143 -99154.45872688 16565987.8045958
"result.8" 0.97261342195091 3 -8160486.29383359 -99158.4718735058 16682153.5593133
"result.9" 0.948183582730543 3 -8091193.32944529 -98733.2947444761 16542717.2762787
"result.10" 0.97270823831836 3 -8132944.37666695 -99137.2845792119 16627027.3503914
"result.11" 0.976881255453441 3 -8163668.86159395 -98856.2593276633 16687914.2697423
"result.12" 0.99307179349395 3 -8116196.56245564 -99085.2374183791 16593427.6276472
"result.13" 0.977686873289613 3 -8119646.99481729 -98882.3607387977 16599922.7390113
"result.14" 0.965615714335315 3 -8143805.99208387 -98944.154351453 16648364.3207698
"result.15" 0.968371326703442 3 -8123030.12609136 -99199.7913964632 16607323.8628748
"result.16" 0.98576532357531 3 -8103569.65460321 -99163.4858702652 16568330.3088461
"result.17" 0.958539437086003 3 -8110594.19510686 -99112.2900256665 16582276.9981642
"result.18" 0.986420153918431 3 -8105594.02525777 -98910.364272018 16571872.8069587
"result.19" 0.979187887613952 3 -8093829.08470839 -98977.0154932118 16548476.2283023
"result.20" 0.981228754847547 3 -8130538.92121437 -99003.039079777 16621947.9484874
"result.21" 0.974319679108581 3 -8190920.23458652 -99345.8318246276 16743396.1607214
"result.22" 0.96274287625007 3 -8140101.16206118 -99103.1517798898 16641272.6555813
"result.23" 0.982496535767613 3 -8125444.09271946 -98904.419150109 16611561.0516383
"result.24" 0.973581620716485 3 -8109112.37811558 -99057.8798902784 16579204.5439108
"result.25" 0.971669759161439 3 -8101259.83364858 -98893.5801617827 16563170.8555199
"result.26" 0.979922354662578 3 -8120934.50193603 -98858.469334972 16602449.9704411
"result.27" 0.986278567768755 3 -8093502.75285896 -98852.0923197692 16547573.7182566
"result.28" 0.982341415272319 3 -8075698.71197965 -99308.9173684869 16512879.2865954
"result.29" 0.97690608191298 3 -8130003.77051502 -99005.5883612569 16620882.7456517
"result.30" 0.983474419415909 3 -8091664.27419271 -98876.4765826027 16543945.5294498
"result.31" 0.975246387142985 3 -8148542.75476327 -99065.5130694966 16658080.5635647
"result.32" 0.970835749256688 3 -8123137.19704265 -98877.6234237973 16606893.668832
"result.33" 0.974551207758513 3 -8097812.06632072 -98795.7159172007 16556079.592375
"result.34" 0.976693329061032 3 -8133656.631027 -98870.3288689916 16627917.9476911
"result.35" 0.983092297208005 3 -8111515.71164342 -99035.6171122728 16583966.6854105
"result.36" 0.970757127166302 3 -8105998.64336855 -99072.6946907136 16573006.7040177
"result.37" 0.973772653366066 3 -8147810.21249763 -98952.7018073464 16656389.8565091
"result.38" 0.976918572533163 3 -8113564.05425527 -98735.6356678711 16587463.4077454
"result.39" 0.955421160461427 3 -8095387.31012277 -98868.4862060694 16551375.6205568
"result.40" 0.97652985737364 3 -8148396.90524826 -99098.593650461 16657855.0256966
"result.41" 0.973024104648462 3 -8133744.46782985 -98748.0696978312 16627849.1029545
"result.42" 0.967249830568234 3 -8174484.74396167 -99149.84953917 16710133.2149008
"result.43" 0.97228317604455 3 -8110718.54200404 -98956.4669129954 16582214.0457332
"result.44" 0.975642904136725 3 -8095220.90438928 -99071.8560092581 16551449.5486962
"result.45" 0.96503253650742 3 -8110382.73058033 -98736.7509511805 16581102.9909622
"result.46" 0.966035287634612 3 -8108721.27114949 -99139.7327642159 16578586.0357265
"result.47" 0.984791838658654 3 -8099158.02603756 -99028.3211936723 16559236.7223616
"result.48" 0.979225543368496 3 -8103031.32017657 -99145.3364757174 16567217.3412037
"result.49" 0.974031014794719 3 -8097650.88315714 -99091.790837922 16556349.3758893
"result.50" 0.974712287684053 3 -8105752.1037251 -98779.9687241069 16571928.1727975
