"ARI" "" "" "" ""
"result.1" 0.974828931234965 3 -8098399.85233577 -99004.7859890049 16557673.3045487
"result.2" 0.972449560818562 3 -8151623.04302985 -99117.0175173768 16664344.1489936
"result.3" 0.978210852513189 3 -8138439.21329141 -99182.219783673 16638106.8940493
"result.4" 0.974178091429568 3 -8136854.32099524 -98880.4799335727 16634333.6297568
"result.5" 0.967921302488091 3 -8132393.81659631 -99331.980017684 16626315.6211271
"result.6" 0.966123400692028 3 -8129391.98442528 -98721.1862417416 16619090.3692332
"result.7" 0.950162315376273 3 -8102405.10931718 -99224.8130116598 16566123.8725568
"result.8" 0.958935981200513 3 -8160486.61246167 -99119.2855647195 16682075.8239519
"result.9" 0.948079706975415 3 -8091193.31886024 -98764.1436043161 16542778.9528282
"result.10" 0.969355666533106 3 -8132944.03511781 -99033.2647596831 16626818.6276541
"result.11" 0.978913709667973 3 -8163668.49594723 -98828.7174594487 16687858.4547125
"result.12" 0.988967954846891 3 -8116188.00075615 -98880.9485536629 16593001.9265188
"result.13" 0.979736433979915 3 -8119646.92866754 -98953.3624628397 16600064.6101599
"result.14" 0.955440634820177 3 -8143806.09505763 -98937.8969372688 16648352.0118889
"result.15" 0.955086840139576 3 -8123030.0194098 -99154.9794369441 16607234.0255926
"result.16" 0.983715263332818 3 -8103569.747649 -99148.9884763428 16568301.5001498
"result.17" 0.938346767314172 3 -8110594.28185963 -99101.437335721 16582255.4662898
"result.18" 0.983254443333198 3 -8105594.01656916 -98967.6142336387 16571987.2895047
"result.19" 0.971936731400612 3 -8093829.01739321 -98951.357349246 16548424.777384
"result.20" 0.977879892334698 3 -8130538.96095027 -98878.7342818612 16621699.4183634
"result.21" 0.966902646858423 3 -8190920.32825094 -99354.1479216118 16743412.9802442
"result.22" 0.96274287625007 3 -8140101.14812486 -99068.2147746481 16641202.7536981
"result.23" 0.980440590391345 3 -8125444.14474968 -98909.1350204983 16611570.5874395
"result.24" 0.953867719343432 3 -8109112.19978232 -99001.0226530784 16579090.4727699
"result.25" 0.967289893221345 3 -8101260.02462535 -98907.0940994439 16563198.2653487
"result.26" 0.963699896057166 3 -8120934.54337813 -98857.7445438133 16602448.603743
"result.27" 0.986447703179489 3 -8093502.76804646 -98882.4449237157 16547634.4538395
"result.28" 0.964927175965283 3 -8075698.74739871 -99311.6514548681 16512884.8256063
"result.29" 0.973564076333969 3 -8130003.75341136 -98959.083113362 16620789.7009486
"result.30" 0.973824475257339 3 -8091664.35916268 -98808.6199975203 16543809.9862195
"result.31" 0.978980425030452 3 -8148542.81113899 -99015.6324618579 16657980.9151008
"result.32" 0.972700592704848 3 -8123179.40583738 -98677.7794554869 16606578.3984849
"result.33" 0.959566628795099 3 -8097812.07649209 -98822.4804290995 16556133.1417415
"result.34" 0.970886068755331 3 -8133657.01369074 -98752.1813012437 16627682.4178831
"result.35" 0.983259529841313 3 -8111515.8553722 -99045.469174298 16583986.6769921
"result.36" 0.966759638093026 3 -8105998.9478863 -99001.5323185383 16572864.9883088
"result.37" 0.973086032946123 3 -8147810.63561093 -98928.9457917276 16656343.1907045
"result.38" 0.97079152698663 3 -8113563.72683781 -98720.4083397852 16587432.2982543
"result.39" 0 1 -8095157.71148324 -99853.4078995089 16552738.7114865
"result.40" 0.97261342195091 3 -8148397.1348063 -99041.7931557536 16657741.8838232
"result.41" 0.959516070716221 3 -8133744.50453913 -98760.4141226518 16627873.8652227
"result.42" 0.952344441574712 3 -8174485.07099641 -99152.8948719361 16710139.9596358
"result.43" 0.965039224799888 3 -8110718.52018927 -98895.4398856379 16582091.948049
"result.44" 0.975642904136725 3 -8095220.69872758 -99116.1217583852 16551537.6688711
"result.45" 0.961840796892485 3 -8110382.67501395 -98700.6068695118 16581030.5916661
"result.46" 0.953706071003638 3 -8108721.18328685 -99023.1500271799 16578352.6945272
"result.47" 0.981266211086412 3 -8099157.94928246 -99068.8534149796 16559317.633294
"result.48" 0.960182892863338 3 -8103040.25782449 -99121.9678230527 16567188.4791942
"result.49" 0.968221420683733 3 -8097650.81478168 -99071.0637710766 16556307.7850046
"result.50" 0.974712287684053 3 -8105752.10087494 -98793.9197926753 16571956.0692344
