"ARI" "" "" "" ""
"result.1" 0 1 -8098193.97624987 -99736.8965237485 16558578.2182682
"result.2" 0 1 -8151398.32462257 -99857.8621853361 16665228.8463368
"result.3" 0 1 -8138234.95420038 -99823.4665754798 16638833.3142727
"result.4" 0 1 -8136637.16820534 -99592.7820518168 16635176.3732353
"result.5" 0 1 -8132186.40598309 -99995.2923699845 16627079.8694271
"result.6" 0 1 -8129182.40584909 -99586.1859638884 16620253.6563469
"result.7" 0 1 -8102198.27755518 -99867.5056365473 16566848.0391044
"result.8" 0 1 -8160286.08057214 -99889.9639344431 16683068.5617341
"result.9" 0 1 -8090971.85545119 -99719.1160832309 16544098.4157898
"result.10" 0.473881819441089 2 -8132998.66697718 -99188.2431362954 16627164.070537
"result.11" 0 1 -8163481.87128843 -99579.9564878126 16688840.1282734
"result.12" 0 1 -8115967.18246217 -99737.893948423 16594126.6255421
"result.13" 0 1 -8119454.57867207 -99729.4919370062 16601084.6139391
"result.14" 0 1 -8143601.29114826 -99708.2341328589 16649335.5232832
"result.15" 0 1 -8122866.90910249 -100053.226136913 16608556.7431998
"result.16" 0 1 -8103379.81519049 -99795.0813803143 16569066.2658626
"result.17" 0 1 -8110390.92565093 -99591.3901561523 16582681.1043351
"result.18" 0 1 -8105425.33880453 -99810.5879153865 16573188.3261608
"result.19" 0 1 -8093633.23165607 -99793.8313687267 16549570.5987706
"result.20" 0 1 -8130311.15617445 -99820.9790157928 16622980.7431014
"result.21" 0 1 -8190686.96766223 -100171.425704961 16744433.2594554
"result.22" 0 1 -8139898.50347112 -99953.2122483013 16642419.9041598
"result.23" 0 1 -8125238.68370285 -99563.2653948876 16612320.3709164
"result.24" 0 1 -8108921.35944631 -99636.8577697993 16579832.9071532
"result.25" 0 1 -8101077.86935676 -99597.6349425381 16564067.4813196
"result.26" 0 1 -8120725.51336321 -99722.6618783601 16603612.8232041
"result.27" 0 1 -8093254.00854974 -99887.7250763579 16548999.9399732
"result.28" 0 1 -8075505.86498341 -99784.7395464205 16513297.6817806
"result.29" 0 1 -8129835.78110714 -99726.644946705 16621841.3248286
"result.30" 0 1 -8091412.27444545 -99658.2262812613 16544857.4741744
"result.31" 0 1 -8148333.54192466 -99970.7707992621 16659325.0981688
"result.32" 0 1 -8122944.68851579 -99590.302629224 16607786.455011
"result.33" 0 1 -8097595.02063418 -99718.5091529544 16557343.5322952
"result.34" 0 1 -8133447.90403249 -99568.3244868763 16628748.9297597
"result.35" 0 1 -8111302.08804194 -99854.5638519259 16585029.7765087
"result.36" 0 1 -8105804.95488598 -99807.3466889539 16573941.0758708
"result.37" 0 1 -8147604.27682434 -99800.7046815805 16657526.4357328
"result.38" 0 1 -8113391.50292011 -99368.7992901161 16588237.0771414
"result.39" 0 1 -8095196.102247 -99862.2967361543 16552833.2706873
"result.40" 0 1 -8148161.80565372 -100095.579908129 16659231.2438447
"result.41" 0 1 -8133509.79156268 -99575.627943684 16628887.3117337
"result.42" 0 1 -8174291.83430506 -99904.3854127048 16711108.9121565
"result.43" 0 1 -8110496.98885759 -99851.6053626483 16583413.6611614
"result.44" 0 1 -8095001.32362426 -99650.8998016251 16552020.9195727
"result.45" 0 1 -8110168.81409379 -99687.8665416825 16582429.8339919
"result.46" 0 1 -8108530.58554709 -99892.9268519251 16579563.497519
"result.47" 0 1 -8098955.35118962 -99918.6287730743 16560464.4326463
"result.48" 0 1 -8102838.74375683 -100192.034795233 16568778.0298251
"result.49" 0 1 -8097453.4749596 -99850.838807191 16557325.1002545
"result.50" 0 1 -8105551.62737179 -99634.2784220654 16573088.2843087
