"ARI" ""
"result.1" 0.990208959201127 3
"result.2" 0.976534386970786 3
"result.3" 0.988318593091291 3
"result.4" 0.975473037042546 3
"result.5" 0.98390158519589 3
"result.6" 0.975907775096648 3
"result.7" 0.958151397619417 3
"result.8" 0.976360661537897 3
"result.9" 0.955690525601052 3
"result.10" 0.984223412331947 3
"result.11" 0.980951408946303 3
"result.12" 0.982902890396482 3
"result.13" 0.980456272745095 3
"result.14" 0.959535591273538 3
"result.15" 0.972006566459427 3
"result.16" 0.979949693080032 3
"result.17" 0.958539437086003 3
"result.18" 0.984378308596296 3
"result.19" 0.978613842577125 3
"result.20" 0.975466396020417 3
"result.21" 0.976059999974808 3
"result.22" 0.936601205827906 3
"result.23" 0.980456272745095 3
"result.24" 0.969659265722908 3
"result.25" 0.96509457724527 3
"result.26" 0.979353761882362 3
"result.27" 0.980487889718814 3
"result.28" 0.974841710037425 3
"result.29" 0.97114783676169 3
"result.30" 0.984954772997924 3
"result.31" 0.971761158754822 3
"result.32" 0.977503803153266 3
"result.33" 0.980153040291376 3
"result.34" 0.976714859198836 3
"result.35" 0.980810578493225 3
"result.36" 0.957783886342441 3
"result.37" 0.975626204436035 3
"result.38" 0.979150248138659 3
"result.39" 0.957886128983231 3
"result.40" 0.97840959685956 3
"result.41" 0.97449927173917 3
"result.42" 0.966858458308557 3
"result.43" 0.97228317604455 3
"result.44" 0.975642904136725 3
"result.45" 0.960842512914281 3
"result.46" 0.969720143940969 3
"result.47" 0.984791838658654 3
"result.48" 0.980283370814996 3
"result.49" 0.962676301287279 3
"result.50" 0.966324188901834 3
