"ARI" "" "" "" ""
"result.1" 0.992095654471579 3 -8098399.90753984 -99031.6045322224 16557727.0520433
"result.2" 0.974666798206936 3 -8151597.0961391 -99096.2043149437 16664250.6288072
"result.3" 0.988318593091291 3 -8138439.12041718 -99190.8206001861 16638123.9099339
"result.4" 0.978434266785056 3 -8136854.24145408 -98854.7953777949 16634282.1015629
"result.5" 0.980135470913562 3 -8132393.57931622 -99233.1442156451 16626117.4749629
"result.6" 0.975907775096648 3 -8129391.81594487 -98803.7604029874 16619255.1805948
"result.7" 0.972298508719512 3 -8102407.3339652 -99137.3844550931 16565953.4647397
"result.8" 0.97840959685956 3 -8160486.64973263 -99153.2425690029 16682143.8125024
"result.9" 0.955690525601052 3 -8091193.17390903 -98760.0287981295 16542770.4333134
"result.10" 0.986108223899008 3 -8132944.29672519 -99102.7767939882 16626958.1749375
"result.11" 0.980951408946303 3 -8163668.75401676 -98851.4195082132 16687904.3749491
"result.12" 0.982733906882596 3 -8116196.81985164 -99131.5922032811 16593520.852009
"result.13" 0.976714859198836 3 -8119646.84902938 -98952.2564548321 16600062.2388676
"result.14" 0.960996287918075 3 -8143805.7088171 -98875.6932917842 16648226.8321169
"result.15" 0.960128125179276 3 -8123030.42956391 -99177.2178329688 16607279.3226929
"result.16" 0.979949693080032 3 -8103569.86360781 -99127.0534435745 16568257.8620019
"result.17" 0.958539437086003 3 -8110594.29178052 -99164.449605831 16582381.5106718
"result.18" 0.978418108699354 3 -8105594.27817379 -98998.3012643169 16572049.1867753
"result.19" 0.978606736026041 3 -8093828.797327 -98924.4422365491 16548370.5070262
"result.20" 0.975442994416109 3 -8130538.63530825 -99041.9629263679 16622025.2243684
"result.21" 0.972314100683842 3 -8190920.13936883 -99259.8659378774 16743224.0385126
"result.22" 0.962903934921605 3 -8140101.37459506 -99148.8135007257 16641364.4040907
"result.23" 0.97879574448923 3 -8125443.94996894 -98935.852634204 16611623.6331054
"result.24" 0.976617968610483 3 -8109112.57821411 -98963.4467838065 16579016.077895
"result.25" 0.972562842770429 3 -8101259.81692556 -98933.2903733089 16563250.2424969
"result.26" 0.977104598137428 3 -8120934.31116905 -98884.9682289366 16602502.5866951
"result.27" 0.978449682166497 3 -8093502.59519974 -98861.7516957314 16547592.7216901
"result.28" 0.974841710037425 3 -8075698.73327534 -99219.4562205401 16512700.4068909
"result.29" 0.977290193412387 3 -8130003.73118121 -98984.4067782778 16620840.3038181
"result.30" 0.984954772997924 3 -8091664.54767294 -98846.886910033 16543886.8970651
"result.31" 0.986679524654995 3 -8148542.75306864 -99122.3443777633 16658194.2227919
"result.32" 0.977503803153266 3 -8123137.39072311 -98852.3572208107 16606843.523787
"result.33" 0.984233771917088 3 -8097812.18499382 -98860.6127547137 16556209.6233962
"result.34" 0.976714859198836 3 -8133657.06006201 -98832.4577426655 16627843.0635085
"result.35" 0.976727316418765 3 -8111504.12707384 -98953.8326291622 16583779.9473051
"result.36" 0.957783886342441 3 -8105998.77511978 -99035.1056460064 16572931.7894307
"result.37" 0.975626204436035 3 -8147810.25185172 -98934.4070726469 16656353.3457479
"result.38" 0.979758137030304 3 -8113564.0655504 -98660.3777596477 16587312.9145192
"result.39" 0.954920543004313 3 -8095387.48007359 -98912.7534290753 16551464.4949045
"result.40" 0.97840959685956 3 -8148357.65568012 -98974.3697325522 16657528.0787245
"result.41" 0.97449927173917 3 -8133744.31047198 -98799.416238914 16627951.4813209
"result.42" 0.966858458308557 3 -8174484.71039131 -99208.7057719383 16710250.8602256
"result.43" 0.974338755946447 3 -8110718.55890727 -98965.4370931129 16582232.0198999
"result.44" 0.975642904136725 3 -8095220.70109756 -99108.5359955979 16551522.5020855
"result.45" 0.962438416580864 3 -8110382.7151483 -98860.6714462732 16581350.8010883
"result.46" 0.969720143940969 3 -8108721.50696723 -99042.2358160862 16578391.5134658
"result.47" 0.984791838658654 3 -8099158.10013958 -99051.1293050302 16559282.4867884
"result.48" 0.976534653453496 3 -8103031.30818981 -99134.9457289631 16567196.5357367
"result.49" 0.962676301287279 3 -8097665.83010333 -99105.093262633 16556405.8746311
"result.50" 0.970389630875467 3 -8105752.16743206 -98887.4100355087 16572143.1828343
