"ARI" "" "" "" "" "" ""
"result.1" 0.931769336770434 0.895519567959816 0.895911238394649 5 -8098385.56049977 -99209.6762293904 16558202.0565356
"result.2" 0.913545113913982 0.872538444310833 0.873016811112339 5 -8151619.11918751 -99117.0003197984 16664483.8220919
"result.3" 0.943236311291594 0.907051775820036 0.907400167118477 5 -8138287.52642787 -99307.1301560393 16638200.8962451
"result.4" 0.93416276558383 0.899213014432787 0.899590902175338 5 -8136954.68921123 -99030.5774752851 16634982.1164503
"result.5" 0.943185293005356 0.908403430713153 0.908746782423151 5 -8132418.31533602 -99294.8549484562 16626437.9236462
"result.6" 0.965352365121055 0.942586769849833 0.942801813430427 5 -8129477.62797176 -99039.3312987424 16620045.5016183
"result.7" 0.968191676386758 0.944223041980234 0.944431996438864 5 -8102418.96040872 -99334.3527400031 16566518.2093747
"result.8" 0.854186724881072 0.818426744746644 0.819109943636119 5 -8160398.50493874 -99492.7656147092 16682794.1241842
"result.9" 0.924149855687351 0.888554554868717 0.888972482567429 5 -8091208.68247115 -99081.4484988247 16543591.8450172
"result.10" 0.928812040931493 0.89556640034235 0.895958090911367 5 -8132896.2039301 -99163.1481703628 16627130.2872782
"result.11" 0.914743853534583 0.883357446524707 0.883795008715605 5 -8163738.06520313 -99137.5876734299 16688762.8888304
"result.12" 0.961289376460844 0.929115076002186 0.929380591939491 5 -8116169.01921188 -99127.5078357662 16593604.6371726
"result.13" 0.628961832241298 0.60092390836572 0.601668002320568 3 -8119541.89464554 -99762.3454940101 16601472.5081782
"result.14" 0.952825907723344 0.919761015856654 0.920061785450867 5 -8143769.89361226 -99083.3143750576 16648717.9990519
"result.15" 0.282257169470697 0.311760753840671 0.313828834061734 4 -8122872.86326684 -99757.2841398004 16608124.3227124
"result.16" 0.953699580703655 0.924651212070155 0.924933517837558 5 -8103557.29362022 -99109.0896354129 16568344.3495886
"result.17" 0.960231140144715 0.934100291589939 0.934347257089583 5 -8110564.95121949 -99090.4910709206 16582322.4676581
"result.18" 0.944018108838606 0.914609171746908 0.914929259216483 5 -8105506.23166578 -99062.8007561377 16572149.6479211
"result.19" 0.93829090502413 0.9045797487997 0.904937391796444 5 -8093900.84772178 -99101.5364453026 16549016.3514115
"result.20" 0.939775208297295 0.904916234429517 0.905273015419339 5 -8130457.67977003 -99052.7103701846 16622032.3633577
"result.21" 0.957615298879782 0.924870135441409 0.925151610540053 5 -8190919.55568171 -99349.5760932925 16743549.8466273
"result.22" 0.959954696074879 0.937516216108958 0.937750289849019 5 -8140092.50188282 -99212.1889302095 16641620.9647033
"result.23" 0.949357865196249 0.917410280647706 0.917719795567215 5 -8125475.94006935 -98969.7658688184 16611902.9949536
"result.24" 0.892860040668485 0.857834417119128 0.858368030605933 5 -8109142.38790658 -99235.2559723055 16579766.8708351
"result.25" 0.957829725011812 0.924537153319978 0.924819930484225 5 -8101150.41677388 -98845.302686019 16563003.0219971
"result.26" 0.963920688113329 0.934130435963854 0.934377196961732 5 -8120956.2719555 -98980.8388220068 16602885.8046323
"result.27" 0.937660042101186 0.897799187353835 0.898182392218298 5 -8093405.44886279 -99159.5025537799 16548141.4859104
"result.28" 0.918034618622146 0.878346646875718 0.878803456084615 5 -8075720.50488804 -99506.6977210766 16513465.9882955
"result.29" 0.640169036650033 0.61375526244136 0.614475401843923 3 -8129951.18866172 -99823.761884571 16622413.9289917
"result.30" 0.967809309328371 0.941861860125299 0.942079633553633 5 -8091544.86036384 -99055.5091895902 16544212.3221842
