"ARI" "" "" "elapsed"
"result.1" 0.228237341612575 0.276539229674768 0.279737892945986 16.673
"result.2" 0.216486997335636 0.259396866382841 0.26271947817471 13.903
"result.3" 0.273907191486533 0.305862908195408 0.308664009667849 14.36
"result.4" 0.234246136494351 0.285549990948687 0.288992646865856 13.622
"result.5" 0.239897820306211 0.28247147845549 0.285283988242549 14.702
"result.6" 0.242771692664614 0.290005962764258 0.293081898295927 13.845
"result.7" 0.221323292813106 0.265564335866087 0.268751867352688 13.52
"result.8" 0.208381688810433 0.250103610382565 0.253365424336246 13.213
"result.9" 0.241558552992368 0.28558029090656 0.288680492362224 13.339
"result.10" 0.287478242953956 0.287003741901935 0.290305661061164 12.818
"result.11" 0.211859440572088 0.283085388812054 0.286179039120318 13.857
"result.12" 0.225104888565938 0.285300373856052 0.288417523074867 13.682
"result.13" 0.256081432593642 0.285174849926953 0.288315531303154 13.506
"result.14" 0.251615093942953 0.286447797470624 0.289284465511745 12.487
"result.15" 0.254584763772041 0.302543100645484 0.305620551467242 12.974
"result.16" 0.246019009176085 0.296692019027204 0.299524395518781 13.113
"result.17" 0.21815670577151 0.264715664661826 0.267919337927699 13.239
"result.18" 0.247189652649612 0.28406893341534 0.28720992331403 13.329
"result.19" 0.232098924659223 0.267306305892392 0.270175998396156 13.42
"result.20" 0.234244386652844 0.260918155085524 0.264163225246719 13.349
"result.21" 0.28328784730477 0.299883554095696 0.302694355683319 13.741
"result.22" 0.205741615702641 0.265427349963182 0.268648524910211 13.197
"result.23" 0.272616592985757 0.319413136336922 0.32240904468074 13.37
"result.24" 0.258837273690351 0.307621859263064 0.310361966680851 13.719
"result.25" 0.24182840420588 0.29980328342401 0.30282323136079 13.143
"result.26" 0.213935994729845 0.265329753400594 0.268541963434606 13.482
"result.27" 0.250069992739538 0.286186728696017 0.289354403458999 13.41
"result.28" 0.201533136982722 0.244623207076605 0.247953167456189 13.074
"result.29" 0.232275397320149 0.266157211964301 0.269114188661651 13.308
"result.30" 0.280433640493913 0.318118190354322 0.320533724994271 13.239
