"ARI" "" "" "" "elapsed"
"result.1" 0.903654356917063 0.807652846825304 0.808190972340256 4 29.524
"result.2" 0.923341458107643 0.839696361152604 0.84014463341254 4 28.402
"result.3" 0.925523519861555 0.842082416545664 0.842524090185252 4 28.274
"result.4" 0.888369214305166 0.777319040364908 0.777942377962389 4 28.757
"result.5" 0.927214200376237 0.841801164058272 0.84224361834313 4 27.273
"result.6" 0.93977950920391 0.860047404448279 0.860438796362348 4 27.778
"result.7" 0.933982201735904 0.865993978488459 0.866368720004638 4 28.793
"result.8" 0.837553065737627 0.694858447098376 0.695426254657077 3 28.03
"result.9" 0.941060481816356 0.866209349846469 0.866583511638596 4 27.86
"result.10" 0.848494789343892 0.719335010209969 0.719857261872497 3 27.596
"result.11" 0.936261675231735 0.851423838571584 0.851839393087549 4 25.931
"result.12" 0.934243632851243 0.845751918164116 0.84618330116953 4 27.697
"result.13" 0.766881637100774 0.614222654273576 0.61494048667488 3 30.252
"result.14" 0.930527252391901 0.828139636450572 0.828620358751308 4 29.123
"result.15" 0.942788482220429 0.860949125181197 0.861338008087065 4 30.389
"result.16" 0.838615558643149 0.699065086399563 0.699625040718254 3 30.446
"result.17" 0.905248823792131 0.830406277708647 0.830880530224894 4 28.031
"result.18" 0.853464700613866 0.716478441020487 0.717005978296961 3 26.487
"result.19" 0.916139258352392 0.820016531795252 0.820519896111985 4 26.683
"result.20" 0.913584768376251 0.818702644453814 0.819209760447652 4 27.672
"result.21" 0.938278232266676 0.85312803780461 0.853538827983588 4 26.8720000000001
"result.22" 0.945754954236352 0.871288841613723 0.871648835286766 4 26.484
"result.23" 0.953220228228881 0.884398131526377 0.88472143190244 4 25.755
"result.24" 0.926486198674425 0.843813451221803 0.844250309472385 4 27.192
"result.25" 0.946288646983764 0.867392403249267 0.867763293102405 4 26.3620000000001
"result.26" 0.905285178860084 0.821569912261119 0.822069297697169 4 29.181
"result.27" 0.83943932548785 0.709864602550899 0.710404447160783 3 28.526
"result.28" 0.718655597440041 0.587653906560376 0.588421175960766 3 28.6369999999999
"result.29" 0.818000500514387 0.63347664949719 0.634158595185255 3 29.5690000000001
"result.30" 0.935833656711262 0.85441414202386 0.854821295130266 4 28.325
