"ARI" "" "" "elapsed"
"result.1" 0.96243840087105 0.936627900826497 0.936862398176088 36.161
"result.2" 0.95146695693499 0.920625160586422 0.920917318325968 35.478
"result.3" 0.953224797163194 0.921542248643699 0.921830958735417 35.13
"result.4" 0.958988031335854 0.925467617896145 0.925743984210371 35.731
"result.5" 0.929745753695851 0.863925944626153 0.864306456604065 35.084
"result.6" 0.931284207103193 0.861904714417982 0.862290881845272 35.37
"result.7" 0.926101765142551 0.870211388535899 0.870574310481135 35.257
"result.8" 0.959578632521832 0.931903214382221 0.932154603502202 34.992
"result.9" 0.968560378699235 0.940356540010172 0.940577314443241 34.678
"result.10" 0.924172825250759 0.86143367566876 0.861821153142147 35.221
"result.11" 0.964911256317344 0.941285681433721 0.941502657598175 34.41
"result.12" 0.974321684936929 0.947046920563868 0.947243987758044 35.153
"result.13" 0.958204669360862 0.927736851337037 0.928003993842798 35.075
"result.14" 0.957047734964446 0.919995167564888 0.920289700454782 34.21
"result.15" 0.933347704544117 0.868321108272374 0.868689342073547 35.2309999999999
"result.16" 0.963794868143482 0.941338853516239 0.941555316705328 35.121
"result.17" 0.944116762018052 0.916628728030168 0.916935300501708 34.965
"result.18" 0.935894357956536 0.867296543892386 0.867667644519407 34.8720000000001
"result.19" 0.963755151170451 0.935697554017662 0.9359356770751 34.9060000000001
"result.20" 0.974241966136191 0.952853828447632 0.953029627329856 34.556
"result.21" 0.940854116911103 0.868391198458701 0.868759256151099 34.95
"result.22" 0.969770444791535 0.948230410130391 0.94842251273096 34.4259999999999
"result.23" 0.969502290235983 0.948194715331417 0.948386225766783 34.6369999999999
"result.24" 0.940278043147352 0.907540217424574 0.907878159030879 34.424
"result.25" 0.961048236707998 0.932607715529977 0.932856333628392 35.1319999999999
"result.26" 0.960929027925886 0.934612781596005 0.934854676858936 34.847
"result.27" 0.96277503046476 0.933508254604896 0.933754736250522 34.553
"result.28" 0.964852401901532 0.938009361093212 0.938239064482411 35.1510000000001
"result.29" 0.968219446472783 0.942356796390724 0.94257105967954 35.0910000000001
"result.30" 0.940592889672428 0.874527410111795 0.874878308707759 35.1320000000001
