"ARI" "" "" "" "" "" ""
"result.1" 0.967212644213981 0.940643518175397 0.940865912226282 5 -8098383.6575687 -99204.0074249396 16558186.9130646
"result.2" 0.643817829894673 0.612724126748724 0.613446103268075 3 -8151595.96535061 -99847.3735252694 16665750.7056509
"result.3" 0.936888331418387 0.899841661643428 0.900217299906197 5 -8138355.11968528 -99180.884874397 16638083.5921966
"result.4" 0.932592038851171 0.893217109992687 0.893617546190178 5 -8136954.83421054 -98990.9328587167 16634903.1172158
"result.5" 0.649770473448871 0.626222212361189 0.626919051047824 3 -8132364.46001808 -99939.6308096931 16627472.2095547
"result.6" 0.963686535050218 0.936417030230203 0.936655194760058 5 -8129477.71103325 -99047.7842708018 16620062.5736854
"result.7" 0.952669090982305 0.925569604307831 0.925848554715419 5 -8102418.8885092 -99340.5148234048 16566530.3897425
"result.8" 0.614516910464518 0.588184326794115 0.588952313172984 3 -8160382.25821985 -99912.0440440224 16683452.6324269
"result.9" 0.957423265887117 0.925180748184938 0.925461030467553 5 -8091208.63775324 -98989.199023355 16543407.2566305
"result.10" 0.942174333327525 0.91490763326496 0.915226659070771 5 -8132896.50993013 -99107.1906171515 16627018.9841719
"result.11" 0.957449646533143 0.932681476408457 0.932933701968063 5 -8163733.09704641 -99057.4952608803 16688592.7676919
"result.12" 0.61002013899474 0.583201117386293 0.583978387337031 3 -8116164.61335608 -99746.7370902414 16594686.7287918
"result.13" 0.63225536224094 0.604721854728916 0.605458831624259 3 -8119636.208879 -99565.6854586518 16601267.8165744
"result.14" 0.624327669913397 0.596929146376716 0.597680732255832 3 -8143689.16791507 -99689.8421624505 16649622.0480542
"result.15" 0.644407468198199 0.621858555860236 0.622563556069898 3 -8123005.29552563 -99784.0010789257 16608442.6211082
"result.16" 0.955485257243542 0.926887275528356 0.927161201328918 5 -8103582.37494059 -99066.9991195483 16568310.3311976
"result.17" 0.954599638867406 0.92670779412055 0.926982532417496 5 -8110564.80463621 -99101.9600790615 16582345.1125078
"result.18" 0.931839557769826 0.900227054835162 0.900601245918858 5 -8105506.53521063 -99057.5445829282 16572139.7426644
"result.19" 0.939268064850022 0.905950053721215 0.906302603657955 5 -8093900.67016747 -99084.7130259091 16548982.3494641
"result.20" 0.591960259322537 0.566881792570414 0.567689806130822 3 -8130423.29495863 -99632.3252872483 16622975.2683909
"result.21" 0.972745406793299 0.949088319854917 0.94927903804961 5 -8190930.40193907 -99317.2445769613 16743506.8761093
"result.22" 0.973787790822819 0.955885786600363 0.956051020751445 5 -8140092.533431 -99139.0943346602 16641474.8386086
"result.23" 0.967173068222813 0.945371501050022 0.945576154015384 5 -8125448.90553831 -98847.7591993436 16611604.9125526
"result.24" 0.630691972236492 0.604755070876838 0.605492078761263 3 -8109126.99182344 -99684.4553300931 16580486.9222062
"result.25" 0.956143617477525 0.920806728651238 0.921103624472832 5 -8101112.67985877 -98822.2839027791 16562881.5106004
"result.26" 0.963773671026201 0.93629423875688 0.936532922214971 5 -8120956.13439956 -98979.6929093533 16602883.2376951
"result.27" 0.960845668447193 0.930580945297536 0.93084111668837 5 -8093405.02637119 -99136.704472001 16548095.0447637
"result.28" 0.782792584647585 0.743643989511629 0.744363313102264 4 -8075620.71680684 -99532.7043952759 16513244.6478924
"result.29" 0.640414549383225 0.614263535350124 0.614982735996658 3 -8129954.38389902 -99741.850989283 16622256.4976757
"result.30" 0.657573510181649 0.637322622373644 0.637998725807033 3 -8091476.38041298 -99623.182071198 16545063.1528675
