"ARI" "" "" "elapsed"
"result.1" 0.367605141398325 0.299934298675726 0.302217210738066 1.719
"result.2" 0.366509504214024 0.303465205285519 0.305726195850371 1.645
"result.3" 0.151165401990507 0.229672283907507 0.233814084996061 2.958
"result.4" 0.339759536863658 0.328208995094478 0.330410792123099 1.542
"result.5" 0.318392494587174 0.305477192586761 0.307696811072081 1.308
"result.6" 0.324684745252957 0.312037508658296 0.314225475719043 1.355
"result.7" 0.30304842439911 0.299563787885713 0.301782742257954 1.395
"result.8" 0.149685500918299 0.208793732800392 0.213356665198756 2.969
"result.9" 0.143297329327444 0.222025654582087 0.226843188308736 2.861
"result.10" 0.303911253910342 0.301923087756743 0.304176025759065 1.481
"result.11" 0.2897151860225 0.298184450051618 0.300415027682664 1.723
"result.12" 0.15252136235389 0.210988685668793 0.216157854702526 2.816
"result.13" 0.345287814367258 0.294758031425482 0.297033517063955 1.724
"result.14" 0.324117502648377 0.315479902495964 0.317643432502524 1.423
"result.15" 0.491158335686967 0.392344852228592 0.394496630719034 1.307
"result.16" 0.179420150815494 0.243393195412036 0.248096440052797 2.809
"result.17" 0.288115550631247 0.289130459363849 0.291363837995296 1.535
"result.18" 0.463275355730812 0.353200972092506 0.355564747492114 1.50500000000001
"result.19" 0.388562524671501 0.332937674841056 0.335122571709815 1.51300000000001
"result.20" 0.31619291233012 0.313303743950092 0.315557035568789 1.40599999999999
"result.21" 0.287355079501622 0.294341873112249 0.296571728391073 1.431
"result.22" 0.43114591453127 0.353510024491498 0.355686526144025 1.417
"result.23" 0.350696915677834 0.323704254616137 0.325903841824786 1.55800000000001
"result.24" 0.47257722555889 0.379075549295146 0.38122684742218 1.107
"result.25" 0.39958119433876 0.352920478229181 0.355061258167241 1.974
"result.26" 0.5193034345867 0.397997509594212 0.40019254248798 1.14
"result.27" 0.41685159688765 0.351764875452382 0.353926744857694 1.34700000000001
"result.28" 0.300736999396075 0.294924276131962 0.297214073129271 1.488
"result.29" 0.154141101227648 0.207010750347212 0.211760284511538 2.83699999999999
"result.30" 0.284345154725559 0.300752494251924 0.30296159232982 1.55200000000001
"result.31" 0.187065804380282 0.248059566815979 0.252200171477229 2.913
"result.32" 0.420509475301299 0.345246161664353 0.347460433345904 1.93199999999999
"result.33" 0.392730541404485 0.347468975072761 0.349574565984347 1.504
"result.34" 0.34632873731864 0.341182053717818 0.343315922158696 1.363
"result.35" 0.370323154359825 0.330337378358595 0.332524770675002 1.53400000000001
"result.36" 0.302701131982263 0.312149945573474 0.314397858422744 1.44900000000001
"result.37" 0.423634795823176 0.354605612072719 0.356702481529641 1.503
"result.38" 0.407057089861338 0.339450550083433 0.3416449022232 1.312
"result.39" 0.355560574550412 0.323254800400017 0.325473680446459 1.499
"result.40" 0.176116925063501 0.226496496513851 0.230705501059654 3.286
"result.41" 0.166169801047123 0.218042347089644 0.222870696580544 2.755
"result.42" 0.251669817671123 0.298933412516236 0.301179910102773 1.511
"result.43" 0.166875778441373 0.230063993277287 0.234518528004679 3.00999999999999
"result.44" 0.533245377148265 0.40184387637495 0.403993717217784 1.15299999999999
"result.45" 0.287186463084368 0.309861508987796 0.312065486223793 1.66999999999999
"result.46" 0.161175006686435 0.219922780219862 0.22418580065213 3.24299999999999
"result.47" 0.147872258225594 0.202191539820495 0.207060624238237 3.42599999999999
"result.48" 0.317213805992673 0.312881101617797 0.315074462683248 1.52300000000002
"result.49" 0.165947197238646 0.236458595425442 0.240958004251787 2.82499999999999
"result.50" 0.521763245717163 0.4156168369956 0.417700087925 1.208
