"ARI" "" "" "" ""
"result.1" 0.966294330229153 7 -8098282.71398965 -99283.0473213544 16558290.6608775
"result.2" 0.959330114725906 7 -8151615.02667269 -99237.1496064454 16664863.4908137
"result.3" 0.966270603128516 7 -8138290.27954513 -99360.5085277895 16638460.7144013
"result.4" 0.970130649050305 7 -8136914.78529436 -98908.0172178871 16634804.74328
"result.5" 0.969422839681301 7 -8132350.19773987 -99207.2374261026 16626274.0085874
"result.6" 0.976763168917196 7 -8129412.28047995 -98979.2509241179 16619942.2010636
"result.7" 0.838174529358183 6 -8102534.68728583 -99514.9645949958 16567184.664428
"result.8" 0.955803571699232 7 -8160374.31166296 -99441.2385740889 16682790.2387296
"result.9" 0.975757710300636 7 -8091173.49115213 -99036.0401374116 16543578.2008345
"result.10" 0.954088383328061 7 -8132932.78237344 -99214.5333158796 16627453.7696341
"result.11" 0.980867097206627 7 -8163673.7217145 -98952.9039646694 16688412.3896138
"result.12" 0.974354972952157 7 -8116009.76327882 -99384.9239027044 16593948.5126185
"result.13" 0.854823520234347 6 -8119739.27107701 -99316.1098882539 16601196.1225969
"result.14" 0.931201909192515 6 -8143885.7203291 -99384.7133787158 16649626.228082
"result.15" 0.972678129158873 7 -8122890.42205395 -99166.7244283992 16607273.4312202
"result.16" 0.965704016767808 7 -8103485.18012892 -99315.1345297222 16568759.7675727
"result.17" 0.973155715348025 7 -8110454.53323347 -99069.5512669091 16582207.3072562
"result.18" 0.963716400042518 7 -8105472.9031362 -99023.5616723201 16572152.0678725
"result.19" 0.965135963157733 7 -8093831.51778472 -99276.4266167715 16549375.0270584
"result.20" 0.899779166936394 6 -8130582.79226159 -99281.4180058764 16622813.7812013
"result.21" 0.97198619493331 7 -8190843.03218848 -99439.3707879498 16743723.9442083
"result.22" 0.98057830602167 7 -8140007.7256252 -98959.9520659837 16641094.4936378
"result.23" 0.975528463843393 7 -8125481.56496658 -98904.5331147546 16611931.3344181
"result.24" 0.968458134831753 7 -8109142.55951579 -99078.5769296559 16579601.4111463
"result.25" 0.976326689376434 7 -8101071.11534493 -99131.4051724355 16563564.1792902
"result.26" 0.972544964748907 7 -8120917.83506103 -98962.7877344727 16602920.3838465
"result.27" 0.97274287457096 7 -8093335.40540589 -99183.9310882536 16548197.8112437
"result.28" 0.903526626816848 6 -8075809.10561814 -99362.1645824555 16513427.9010676
"result.29" 0.953156604738541 7 -8129939.0205738 -99321.8802493535 16621680.9399018
"result.30" 0.962381227449133 7 -8091511.70261099 -98986.0415291794 16544154.6265358
"result.31" 0.968197040256471 7 -8148544.37430173 -99198.0596284637 16658644.0061159
"result.32" 0.959935341699813 7 -8123079.37454516 -99032.3294838076 16607382.5463134
"result.33" 0.976602433672079 7 -8097645.45730845 -99076.1575438763 16556602.3679601
"result.34" 0.967593945070594 7 -8133546.58836671 -98840.8122340485 16627933.939457
"result.35" 0.976880618857653 7 -8111545.27813772 -99038.638478442 16584326.9714878
"result.36" 0.956431010806041 7 -8105974.29532002 -99301.1431902991 16573710.0152761
"result.37" 0.968593991001108 7 -8147776.09899613 -99067.5168511321 16656846.36995
"result.38" 0.956589430796952 7 -8113502.48818599 -98772.0488949631 16587708.2124174
"result.39" 0.966907605412351 7 -8095288.6274169 -99280.0194703783 16552296.43203
"result.40" 0.973792485492883 7 -8148215.8227378 -99352.7637546274 16658296.3112403
"result.41" 0.974817551072203 7 -8133627.846429 -98814.5207878509 16628043.8726892
"result.42" 0.949085649563568 7 -8174378.31776792 -99333.4153641782 16710582.6045197
"result.43" 0.984926176723399 7 -8110690.27685065 -99123.0357942186 16582785.7635452
"result.44" 0.973276484917914 7 -8095185.76423036 -99193.7456451171 16551918.1580064
"result.45" 0.972233036496337 7 -8110384.19897445 -98906.9673835571 16581741.4709715
"result.46" 0.956784810330214 7 -8108667.39742484 -99217.5512389743 16578929.0355831
"result.47" 0.974139907005783 7 -8099071.49050678 -99131.3609041329 16559564.8410773
"result.48" 0.950516847252647 7 -8102929.40017507 -99489.0965150687 16567996.1316357
"result.49" 0.959234920018512 7 -8097582.06426806 -99074.6771023727 16556472.6209963
"result.50" 0.972263597313847 7 -8105759.20830583 -99040.1201531843 16572757.7951735
