"ARI" "" "" "" ""
"result.1" 0.116463255147253 6 -8098341.2797269 -99499.2155671662 16558692.5736654
"result.2" 0.000636510957581636 2 -8151490.29064905 -100859.762685546 16667416.5793902
"result.3" 0.00124200244007744 3 -8138337.93835056 -101155.20529292 16641702.7600079
"result.4" 0 1 -8136956.55104405 -100713.683437327 16638056.9416837
"result.5" 0 1 -8132338.65100431 -101045.818019678 16629485.4107689
"result.6" 0.0872706809659842 7 -8129586.68262868 -100681.795267992 16623253.4285143
"result.7" 0 1 -8102451.15904264 -100750.848319949 16569120.4874461
"result.8" 0 1 -8160433.21521051 -101221.382939323 16686025.6690206
"result.9" 0.100120011202387 6 -8091288.81933511 -99690.9502575567 16544823.5670845
"result.10" 0 1 -8132780.29270584 -100842.853167077 16629962.7644668
"result.11" 0.29659387355669 7 -8163730.68558109 -100687.597939874 16691553.0397629
"result.12" 0 1 -8116006.3489992 -100906.146947916 16596541.4646152
"result.13" 0.00141364372900528 2 -8119641.51005076 -100557.314724561 16603187.8998607
"result.14" 0 1 -8143767.11637741 -100890.334283073 16652031.3740419
"result.15" 0 1 -8122915.26901912 -100893.046632083 16610333.1040234
"result.16" 0 1 -8103485.66798344 -100955.837043264 16571599.4827744
"result.17" 0 1 -8110530.39164264 -100716.485798307 16585210.2276029
"result.18" 0.135834284913376 5 -8105620.05524993 -99447.4413259812 16573072.79864
"result.19" 0 1 -8093657.49899184 -100897.203551098 16551825.8778068
"result.20" 0.193092500023894 4 -8130398.58715466 -99362.7791563696 16622460.5381103
"result.21" 0.00315583414963039 3 -8190845.21800013 -100959.728395195 16746473.9206898
"result.22" 0 1 -8139954.11153921 -100859.279072383 16644343.2539442
"result.23" 0.316253170189955 7 -8125449.81117889 -100744.816444925 16615105.7279686
"result.24" 0.306680475177217 7 -8109107.64626089 -100067.977976182 16581215.2763733
"result.25" 0.00494113922163784 4 -8101137.64569808 -100874.814886389 16566741.3938899
"result.26" 0 1 -8120928.5140846 -100760.495441805 16606094.4917738
"result.27" 0 1 -8093466.15008748 -100810.769526662 16551270.3119493
"result.28" 0.000294260114350143 2 -8075725.11097464 -100793.301272703 16515827.0748047
"result.29" 0 1 -8130058.43836136 -100866.089160034 16624565.5277638
"result.30" 0.154546648808892 6 -8091509.76660248 -100790.15820712 16547390.0999293
"result.31" 0 1 -8148577.5917499 -100968.633380183 16661808.9229811
"result.32" 0 1 -8123103.81917416 -100625.43437494 16610174.9798192
"result.33" 0 1 -8097639.37396079 -100812.725991836 16559620.6726262
"result.34" 0.343980339238398 8 -8133634.71463483 -100400.320844249 16630934.0988573
"result.35" -0.000806800214202807 5 -8111656.47758223 -100766.008514202 16587561.4449138
"result.36" 0 1 -8105860.30363078 -100984.105514113 16576405.2910107
"result.37" 0 1 -8147823.50133257 -100705.203456081 16659773.8822983
"result.38" 0 1 -8113570.98410995 -100519.336182915 16590897.1133067
"result.39" 0 1 -8095314.36863278 -100866.729825695 16555078.6696379
"result.40" 0 1 -8148252.04689364 -101069.30755153 16661359.1816113
"result.41" 0 1 -8133592.39212291 -100504.867823715 16630910.9926142
"result.42" 0 1 -8174419.46472271 -100980.556623361 16713590.2930022
"result.43" 0 1 -8110700.83986623 -100746.126921065 16585610.4062956
"result.44" 0.0727307164477285 2 -8095285.8976623 -99899.5503435682 16553161.1463218
"result.45" 0 1 -8110448.09998322 -100917.054241908 16585446.7811712
"result.46" 0 1 -8108720.71860873 -100901.733150033 16581961.3762385
"result.47" 0.000219479907399659 2 -8099135.72373926 -101015.374642788 16563092.4470741
"result.48" 0.243631607000637 6 -8102938.450694 -99460.1433325008 16567734.9935412
"result.49" 0.0587385463274425 2 -8097459.39213719 -100001.879953164 16557712.7944908
"result.50" 0.236907424557217 6 -8105921.62889815 -100523.465257099 16575680.4386206
