"ARI" "" "" "" ""
"result.1" 0.966406536015518 7 -8098282.85802419 -99234.9298096633 16558194.7139232
"result.2" 0.9612530785697 7 -8151614.99926145 -99230.4459533771 16664850.0286851
"result.3" 0.973987498365245 7 -8138289.82649057 -99324.0977958909 16638386.9868284
"result.4" 0.969842266351768 7 -8136914.85653378 -98842.8803614661 16634674.612046
"result.5" 0.955230542346853 7 -8132350.15638398 -99195.2045068518 16626249.8600371
"result.6" 0.981090118953847 7 -8129411.62189389 -98883.5547279891 16619749.4914992
"result.7" 0.928805210226097 6 -8102534.02106932 -99375.5940642189 16566904.5909335
"result.8" 0.963980124648379 7 -8160373.73696388 -99319.6888228451 16682545.9898289
"result.9" 0.975239752694303 7 -8091172.63384317 -98881.1859287385 16543266.7777993
"result.10" 0.970703056209571 7 -8132862.03020986 -99157.6534905244 16627198.5056562
"result.11" 0.983471772003058 7 -8163673.46994993 -98902.1572651888 16688310.3926857
"result.12" 0.978130620730988 7 -8116010.23223928 -99288.3098208751 16593756.2223758
"result.13" 0.865740008726827 6 -8119731.70436041 -99137.344862483 16600823.4591122
"result.14" 0.9316536287275 6 -8143885.28776629 -99334.3087735023 16649524.553746
"result.15" 0.976350984175162 7 -8122890.52644403 -99119.918113348 16607180.0273702
"result.16" 0.96806246133487 7 -8103474.87214372 -99350.4774753672 16568809.8374936
"result.17" 0.979715012104016 7 -8110454.59235465 -99032.0500301153 16582132.423025
"result.18" 0.95782622503785 7 -8105473.03507174 -99009.379580922 16572123.9675608
"result.19" 0.971519528434865 7 -8093831.13126287 -99236.7472217038 16549294.8952246
"result.20" 0.911591598106628 6 -8130584.75751806 -99432.5300492366 16623119.935801
"result.21" 0.970395530968537 7 -8190842.94014296 -99394.3670176922 16743633.7525768
"result.22" 0.974313965903645 7 -8140007.73191888 -98976.9328846976 16641128.4678626
"result.23" 0.981031321682713 7 -8125481.45759401 -98887.5517162122 16611897.1568759
"result.24" 0.972194592132243 7 -8109142.48074858 -99162.0502025269 16579768.2001577
"result.25" 0.968257019363485 7 -8101071.12527922 -99073.1290230305 16563447.64686
"result.26" 0.978166384659548 7 -8120918.20561009 -98940.3328508536 16602876.2151773
"result.27" 0.976682268578896 7 -8093335.0454646 -99008.3195310746 16547845.8682468
"result.28" 0.877866191855981 6 -8075808.91180155 -99373.0241746284 16513449.2326187
"result.29" 0.955879816512081 7 -8129938.78018845 -99230.5277955049 16621497.7542234
"result.30" 0.969031132263368 7 -8091511.79336929 -98949.0658222647 16544080.8566386
"result.31" 0.976896565654234 7 -8148544.51026034 -99167.1144917677 16658582.3877597
"result.32" 0.961879599447249 7 -8123079.98058644 -98861.8967991395 16607042.8930266
"result.33" 0.979277501364305 7 -8097645.33043765 -99086.5266541574 16556622.8524391
"result.34" 0.969901118529623 7 -8133545.84277389 -98956.9819925502 16628164.7877884
"result.35" 0.981290015871072 7 -8111545.16075297 -99050.3620727641 16584350.1839069
"result.36" 0.950719466986283 7 -8105974.29125656 -99247.7070281198 16573603.1348248
"result.37" 0.966633191145089 7 -8147775.79302098 -99034.7720918747 16656780.2684812
"result.38" 0.964592846995018 7 -8113502.75470859 -98714.2183531541 16587593.084379
"result.39" 0.968928158285179 7 -8095288.7889578 -99262.521494723 16552261.7591605
"result.40" 0.976742377167452 7 -8148215.60271212 -99351.5548327692 16658293.4533452
"result.41" 0.95005713716964 7 -8133627.57996395 -98791.0560380078 16627996.4102594
"result.42" 0.950365499858196 7 -8174377.95519773 -99372.3544344953 16710659.7575199
"result.43" 0.856784532471982 6 -8110846.6785758 -99342.0311884986 16583462.780195
"result.44" 0.980597612621905 7 -8095185.74824211 -99274.2731577743 16552079.1810552
"result.45" 0.972553465945798 7 -8110384.13308117 -98950.2926235693 16581827.9896649
"result.46" 0.959639045677122 7 -8108667.79576978 -99177.8745581172 16578850.4789113
"result.47" 0.979713489734104 7 -8099071.66692233 -99132.0548195524 16559566.5817392
"result.48" 0.938624197334859 7 -8102929.52962036 -99460.7859044308 16567939.7693051
"result.49" 0.962655492592375 7 -8097582.01210296 -99095.552109074 16556514.2666795
"result.50" 0.973395906821713 7 -8105759.15346556 -99043.4749048324 16572764.3949963
