"ARI" "" "" "" ""
"result.1" 0.128085175752104 4 -8098347.09751739 -99237.3852010044 16558106.770925
"result.2" 0 1 -8151685.33448577 -100760.935162509 16667609.0120175
"result.3" 0.00222067588528504 2 -8138300.88376326 -101101.308419731 16641520.8570869
"result.4" 0.0632352110100374 2 -8136787.56218741 -99806.5808817536 16635978.5364484
"result.5" 0 1 -8132474.26162898 -100999.461109076 16629663.9181971
"result.6" 0.0951881300165039 8 -8129481.97119308 -100667.88591689 16623016.1869409
"result.7" 0 1 -8102501.72965296 -100801.748889379 16569323.4298057
"result.8" -0.00206392676440607 2 -8160276.17002058 -101082.442164395 16685433.6970909
"result.9" 0.12324610879683 6 -8091222.66295796 -99741.0946446249 16544791.5431043
"result.10" 0.229856402777868 7 -8132926.36623444 -100926.819030643 16630422.8432511
"result.11" 0.294688879332123 7 -8163722.62948634 -100786.490364551 16691734.7124228
"result.12" 0 1 -8115981.02331223 -100833.156950375 16596344.8332462
"result.13" 0.00125680195845873 2 -8119479.26090426 -100644.199138196 16603037.170395
"result.14" 0 1 -8143654.9228406 -100781.130430836 16651588.5792638
"result.15" 0.00284927786484157 2 -8122869.7360686 -100860.530885724 16610177.0066296
"result.16" 0.0103914573301417 3 -8103374.32307569 -101028.055814681 16571521.2305017
"result.17" 0 1 -8110674.46860888 -100558.931216962 16585183.2723727
"result.18" 0.125012425821249 3 -8105505.58233208 -99387.3681817692 16572649.9289268
"result.19" 0 1 -8093757.97044441 -100943.493056862 16552119.3997235
"result.20" 0.189927698219513 4 -8130448.57561473 -99286.9702005867 16622408.8971188
"result.21" 0.00311127376498361 2 -8190749.69011636 -101053.899792568 16746397.4301279
"result.22" 0 1 -8139918.40973771 -100997.86749657 16644549.0271895
"result.23" 0.0260921610246427 4 -8125498.50214614 -100851.178062706 16615415.8331387
"result.24" 0 1 -8109013.39951193 -100816.144439192 16582375.5606232
"result.25" 0.217084336064433 7 -8101056.77373483 -100001.119529462 16564906.0368386
"result.26" 0 1 -8120926.80855919 -100598.017354618 16605766.1245486
"result.27" 0.0320966762159917 4 -8093426.72941307 -99637.0690322238 16549065.4023788
"result.28" 0 1 -8075732.12467888 -100815.509045797 16515811.7401703
"result.29" 0 1 -8129926.19034593 -100742.677603736 16624054.2086203
"result.30" 0 1 -8091394.43348109 -100726.476801357 16546958.2932859
"result.31" 0 1 -8148462.54353277 -100820.723389299 16661283.0065651
"result.32" 0 1 -8123148.02955719 -100637.018744664 16610286.5693247
"result.33" 0 1 -8097713.23205695 -100900.406878054 16559943.750591
"result.34" 0.336472942783891 7 -8133681.65230641 -100647.813074658 16631375.4034831
"result.35" 0 1 -8111593.74214974 -100873.851076521 16587651.6591735
"result.36" 0 1 -8106042.90517345 -100772.550093766 16576347.3832554
"result.37" 0.179173516169869 7 -8147781.50072724 -100892.827368312 16660065.1289121
"result.38" 0 1 -8113573.04337026 -100379.722930019 16590622.0053215
"result.39" 0 1 -8095343.60476773 -100766.929639299 16554937.541535
"result.40" 0.0504735727334598 5 -8148261.47501009 -99653.0369268587 16658693.051773
"result.41" 0 1 -8133686.80477814 -100511.860328044 16631113.8029333
"result.42" 0 1 -8174306.67387789 -101044.955338859 16713419.7311545
"result.43" 0 1 -8110577.16718765 -100558.378683533 16584987.5644633
"result.44" 0.0741343167426737 2 -8095056.22693995 -99933.9434306657 16552770.5910513
"result.45" 0 1 -8110250.11050896 -100647.690832065 16584512.075403
"result.46" 0 1 -8108647.4388486 -100736.193421614 16581483.7372614
"result.47" 0 1 -8099196.88533105 -101033.946421309 16563178.1362257
"result.48" 0.160861011305608 4 -8103008.70848223 -100121.122088998 16569049.9114525
"result.49" 0.0643605318083847 4 -8097497.0697917 -99859.940612137 16557504.2711177
"result.50" 0.261159619035131 6 -8105785.3383985 -100697.520788497 16575755.968684
