"ARI" "" "" "" ""
"result.1" 0.968740075575949 7 -8098282.78403796 -99183.6860892772 16558092.0785099
"result.2" 0.922606670258685 7 -8151615.20006951 -99281.796595957 16664953.1315864
"result.3" 0.864389541307261 6 -8138428.80902561 -99321.444489372 16638585.8676963
"result.4" 0.969842266351768 7 -8136914.88797712 -98856.695253783 16634702.3047173
"result.5" 0.956427489551444 7 -8132350.16749449 -99326.9843536237 16626513.4419517
"result.6" 0.981090118953847 7 -8129411.56756804 -98874.3609683273 16619730.9953282
"result.7" 0.928805210226097 6 -8102534.0528321 -99372.6175775792 16566898.7014857
"result.8" 0.96646465155411 7 -8160374.04009685 -99348.9491069418 16682605.116663
"result.9" 0.975239752694303 7 -8091173.27960272 -99026.5010001242 16543558.6994612
"result.10" 0.972100412276133 7 -8132862.03095572 -99154.7991711044 16627192.7985091
"result.11" 0.982511694959351 7 -8163673.41459208 -98899.73692225 16688305.4412841
"result.12" 0.979273415860595 7 -8116010.18469855 -99364.2306766626 16593907.9690059
"result.13" 0.870153073952162 6 -8119727.8491064 -99247.8580991922 16601036.7750776
"result.14" 0.9316536287275 6 -8143885.33077481 -99344.3631932336 16649544.7486025
"result.15" 0.975534859264734 7 -8122890.81651326 -99100.0161369224 16607140.8035558
"result.16" 0.966725072581819 7 -8103475.1690377 -99237.6076274957 16568584.6915859
"result.17" 0.979715012104016 7 -8110454.71092765 -99016.0165703128 16582100.5932514
"result.18" 0.957485788436073 7 -8105473.19999328 -98984.3624422336 16572074.2631265
"result.19" 0.971519528434865 7 -8093830.98982633 -99118.2959631651 16549057.7098345
"result.20" 0.911591598106628 6 -8130584.81157258 -99437.5066644885 16623129.9971405
"result.21" 0.969163293628851 7 -8190842.97814239 -99408.5537954789 16743662.2021312
"result.22" 0.974313965903645 7 -8140008.44408716 -98942.103592619 16641060.233615
"result.23" 0.981031321682713 7 -8125481.4781371 -98874.6698952192 16611871.4343201
"result.24" 0.964164059492689 7 -8109142.47589609 -99130.8455750466 16579705.7811977
"result.25" 0.964649996226334 7 -8101086.06197494 -99027.2460113064 16563385.7542279
"result.26" 0.978166384659548 7 -8120918.10092834 -98953.9471041916 16602903.2343205
"result.27" 0.976682268578896 7 -8093334.99179158 -99020.0866160127 16547869.2950706
"result.28" 0.877866191855981 6 -8075808.83893254 -99407.2614956162 16513517.5615227
"result.29" 0.955879816512081 7 -8129938.65975843 -99149.8341430769 16621336.1260585
"result.30" 0.969031132263368 7 -8091511.96419584 -98944.1762144404 16544071.419076
"result.31" 0.975491274520205 7 -8148544.84786883 -99224.4226785678 16658697.6793503
"result.32" 0.961879599447249 7 -8123079.34692557 -98984.2067425112 16607286.2455916
"result.33" 0.979277501364305 7 -8097645.26503207 -99080.1436011594 16556609.9555219
"result.34" 0.967957433892879 7 -8133545.80721661 -98946.9467225185 16628144.6461337
"result.35" 0.981290015871072 7 -8111545.22804525 -99030.5995686665 16584310.7934833
"result.36" 0.950719466986283 7 -8105974.28069232 -99340.3650018657 16573788.4296438
"result.37" 0.964143884251959 7 -8147775.83564677 -99031.9836071244 16656774.7767632
"result.38" 0.964592846995018 7 -8113502.74780287 -98753.2089178897 16587671.051697
"result.39" 0.971689846700627 7 -8095288.60419144 -99243.0624559627 16552222.4715503
"result.40" 0.975363392771793 7 -8148215.5483682 -99327.7317624516 16658245.6985168
"result.41" 0.949497199946896 7 -8133627.60221107 -98779.1667807266 16627972.676239
"result.42" 0.950365499858196 7 -8174378.06437134 -99379.6833894134 16710674.633777
"result.43" 0.974004314986838 7 -8110690.24988603 -99086.5783852307 16582712.794798
"result.44" 0.875557382966784 6 -8095335.94541815 -99339.8971350123 16552437.0457727
"result.45" 0.972553465945798 7 -8110384.11511672 -98919.1065801191 16581765.5816491
"result.46" 0.959639045677122 7 -8108667.88978764 -99137.7443755265 16578770.4065818
"result.47" 0.980782798474525 7 -8099071.75421503 -99120.3337538425 16559543.3141932
"result.48" 0.938624197334859 7 -8102929.41078208 -99450.4111049752 16567918.7820296
"result.49" 0.963458830548478 7 -8097582.07373271 -99090.5741490563 16556504.434019
"result.50" 0.973395906821713 7 -8105759.14936231 -99051.7751373016 16572780.9872547
