"ARI" "" "" "" ""
"result.1" 0.961076617961229 7 -8098282.66310493 -99153.915075042 16558032.2946154
"result.2" 0.959442901204251 7 -8151615.10472066 -99250.2712408314 16664889.8901784
"result.3" 0.969750681896284 7 -8138289.69031934 -99359.0320767382 16638456.5830476
"result.4" 0.975093870149278 7 -8136914.69263465 -98904.9937570192 16634798.5110388
"result.5" 0.969148325455839 7 -8132350.25203097 -99200.0341608193 16626259.710639
"result.6" 0.9812767496504 7 -8129411.85693755 -98910.7449175772 16619804.3419657
"result.7" 0.926157056751558 6 -8102534.11632032 -99382.5749972396 16566918.7433015
"result.8" 0.957342016523098 7 -8160371.35965519 -99500.8934078214 16682903.6443815
"result.9" 0.977313925533443 7 -8091172.73299047 -98887.5009332087 16543279.6061028
"result.10" 0.972373406421399 7 -8132862.13001919 -99164.1448614792 16627211.6880168
"result.11" 0.985837469999284 7 -8163674.00262036 -98986.2046128738 16688479.5527219
"result.12" 0.975863002110077 7 -8116010.23494526 -99293.0514519182 16593765.7110498
"result.13" 0.868961497573475 6 -8119731.66319119 -99167.6287561059 16600883.944561
"result.14" 0.933858690210971 6 -8143885.59577186 -99367.8938130965 16649592.3398363
"result.15" 0.980656759158428 7 -8122890.41572926 -99138.2038814004 16607216.3774768
"result.16" 0.970187476248195 7 -8103475.28815559 -99244.4463565042 16568598.6072796
"result.17" 0.985130549839884 7 -8110454.49646837 -99047.731327376 16582163.5938469
"result.18" 0.959738989047997 7 -8105473.16902277 -99027.7592202078 16572160.9947414
"result.19" 0.971838161963619 7 -8093831.18947197 -99233.9466443825 16549289.4104882
"result.20" 0.910164782528423 6 -8130584.74934845 -99444.0916441688 16623143.0426516
"result.21" 0.970498721559754 7 -8190842.88188869 -99425.5845431404 16743696.0711191
"result.22" 0.981960613196422 7 -8140008.13108839 -98984.1915729411 16641143.7835781
"result.23" 0.978461788344923 7 -8125481.45545103 -98896.9483709175 16611915.9458994
"result.24" 0.967410242399431 7 -8109142.73591628 -99196.1603649438 16579836.9308179
"result.25" 0.977426155592404 7 -8101071.03586698 -99095.8299059023 16563492.8698012
"result.26" 0.97593758566683 7 -8120917.67930685 -98948.6562743699 16602891.8094179
"result.27" 0.97794072553035 7 -8093334.84848161 -99034.4210952605 16547897.6774092
"result.28" 0.878838647660616 6 -8075808.69694807 -99364.2422618467 16513431.2390862
"result.29" 0.955556849489391 7 -8129938.83924688 -99224.297492714 16621485.4117347
"result.30" 0.968353752001999 7 -8091511.828637 -98975.3905565905 16544133.5766426
"result.31" 0.977381228418334 7 -8148544.20275676 -99159.3685299386 16658566.2808289
"result.32" 0.962924763719367 7 -8123079.4504654 -99012.7675935276 16607343.5743733
"result.33" 0.982590860321431 7 -8097645.43261669 -99049.235960104 16556548.475409
"result.34" 0.978145663853719 7 -8133545.78427965 -98970.4354369507 16628191.5776887
"result.35" 0.977775199973644 7 -8111545.27300308 -99045.8913458651 16584341.4669533
"result.36" 0.961811265143899 7 -8105974.34128638 -99237.2534932272 16573582.3278147
"result.37" 0.975336816909393 7 -8147776.24753497 -99041.5245888184 16656794.682503
"result.38" 0.963660176338244 7 -8113502.92612234 -98729.6302235481 16587624.2509472
"result.39" 0.971371486083023 7 -8095288.36977481 -99250.1502936149 16552236.1783923
"result.40" 0.974120617811013 7 -8148215.76523139 -99358.4705636 16658307.6098454
"result.41" 0.978737959926598 7 -8133627.67067188 -98794.9094618152 16628004.2985229
"result.42" 0.949085649563568 7 -8174378.3123121 -99339.268091148 16710594.299062
"result.43" 0.977932554877446 7 -8110690.4217145 -99036.3843949924 16582612.7504744
"result.44" 0.977323036033552 7 -8095185.99198673 -99293.9288467117 16552118.9799223
"result.45" 0.971398497743695 7 -8110384.08933464 -98960.6685657106 16581848.6540562
"result.46" 0.958796773638587 7 -8108667.38781805 -99215.7295919591 16578925.3730755
"result.47" 0.980603131922657 7 -8099071.53063615 -99163.9164880892 16559630.0325039
"result.48" 0.93863369437052 7 -8102929.28769627 -99466.5954755276 16567950.9045991
"result.49" 0.962248843197626 7 -8097582.19421715 -99057.485200348 16556438.4970905
"result.50" 0.971551998659749 7 -8105759.18251389 -98986.3187790488 16572650.1408413
