"eps","ARI"
2,0.233660255839448
3,0.350300082126197
4,0.516224803751403
5,0.287133114281157
6,0.32958943328385
7,0.449745954667573
8,0.413082636262364
9,0.412306812069787
10,0.519375253611609
11,0.353529517355917
12,0.329378870739679
13,0.318756167505938
14,0.365230942899869
15,0.338290443323962
16,0.395598579873624
17,0.324893178140676
18,0.348497731069556
19,0.333288777075306
20,0.431911236674559
