"ARI" "" "" "" ""
"result.1" 0.978650681547688 5 -8098372.86431607 -99253.7990667351 16558264.9098429
"result.2" 0.958666742864976 5 -8151621.70136618 -99187.1297136201 16664629.2452369
"result.3" 0.966527946180687 5 -8138346.7468722 -99395.5517608491 16638496.1803434
"result.4" 0.942661584796697 5 -8136958.61308395 -99186.9876732425 16635302.7845917
"result.5" 0.966099575157886 5 -8132430.79141809 -99206.5305942632 16626286.227102
"result.6" 0.979790192348067 5 -8129475.80822894 -98997.5455857988 16619958.2907068
"result.7" 0.9790587615669 5 -8102425.45675002 -99386.2353637133 16566634.9673048
"result.8" 0.922247242000124 5 -8160398.33041962 -99194.277484901 16682196.7988863
"result.9" 0.969894629791948 5 -8091206.11717685 -98970.2603695344 16543364.3381701
"result.10" 0.976722042639704 5 -8132895.84217066 -99081.3428197471 16626965.9530581
"result.11" 0.97072497021838 5 -8163746.02113036 -99091.4967200213 16688686.6187781
"result.12" 0.966667769623659 5 -8116177.83663401 -99113.094644796 16593593.4456349
"result.13" 0.82239466853449 4 -8119435.8651633 -99462.9152825434 16600735.3663799
"result.14" 0.971304855317725 5 -8143768.50243237 -99154.5958304171 16648857.7796029
"result.15" 0.974863411616924 5 -8122999.93534424 -99213.7977578659 16607439.0492815
"result.16" 0.966344767443549 5 -8103582.87386701 -99105.6888605041 16568388.7085323
"result.17" 0.97364939582068 5 -8110549.89527335 -98868.5651275283 16581848.5038791
"result.18" 0.963176606074351 5 -8105500.14620688 -99164.9550108546 16572341.7855128
"result.19" 0.967459644132777 5 -8093888.6040182 -99211.1522041115 16549211.0955219
"result.20" 0.951579193657998 5 -8130448.19120313 -99169.6626531416 16622247.2907898
"result.21" 0.974304682911158 5 -8190924.93283744 -99418.8561375372 16743699.1610273
"result.22" 0.975375390190876 5 -8140087.23898503 -99237.0059343225 16641660.072916
"result.23" 0.976668659803909 5 -8125479.75429899 -99115.8116227862 16612202.7149208
"result.24" 0.96909485096471 5 -8109132.4395698 -99158.4152550964 16579593.2927271
"result.25" 0.972510704842356 5 -8101146.52729422 -98989.2577031549 16563283.153072
"result.26" 0.972534660976417 5 -8120963.01640121 -99084.3959826008 16603106.4078449
"result.27" 0.973408321077993 5 -8093405.75992081 -99085.6677575862 16547994.4384341
"result.28" 0.962320107211362 5 -8075736.90027783 -99362.6858744308 16513210.7553818
"result.29" 0.967193970759598 5 -8129976.93347672 -99183.462380564 16621332.3747919
"result.30" 0.965208820928247 5 -8091543.79389724 -99111.9635809602 16544323.0980337
"result.31" 0.982384666072841 5 -8148590.07882631 -99112.4521261969 16658416.6449823
"result.32" 0.96255042964326 5 -8123165.67809212 -98922.2386986338 16607187.4166588
"result.33" 0.982535985775741 5 -8097759.7281988 -99010.2252442153 16556551.4899633
"result.34" 0.949847426700232 5 -8133680.63726768 -98979.053450875 16628330.9645144
"result.35" 0.97142134254088 5 -8111535.74214647 -99077.231838661 16584237.5310476
"result.36" 0.978801737929396 5 -8106045.61625294 -99207.8927074342 16573518.600998
"result.37" 0.979936112493787 5 -8147816.65126811 -99049.7712011922 16656744.4280159
"result.38" 0.938470083743857 5 -8113487.10224345 -98880.1921674423 16587746.1718991
"result.39" 0.97757611608951 5 -8095342.91743401 -99083.1406333157 16551863.6992119
"result.40" 0.974542443260362 5 -8148289.57456293 -99361.4180526711 16658313.5683085
"result.41" 0.963296925535558 5 -8133660.34267219 -98689.9391652294 16627712.1467521
"result.42" 0.949046807234452 5 -8174448.48506197 -99257.5604567451 16710423.6741147
"result.43" 0.981629119642306 5 -8110691.15505376 -99012.1467889021 16582418.1867626
"result.44" 0.979739959248013 5 -8095238.79890815 -99097.5101990354 16551684.2012917
"result.45" 0.894327602962539 4 -8110283.11156506 -99323.1431014757 16582150.3148213
"result.46" 0.947918198104337 5 -8108762.71810642 -99261.9103087521 16579060.8399076
"result.47" 0.980505972003355 5 -8099112.439948 -99150.7414308596 16559537.945835
"result.48" 0.933869816193109 5 -8102985.66950531 -99534.9742408618 16568052.8705696
"result.49" 0.956803178745078 5 -8097672.31395423 -99264.0976047734 16556884.4061953
"result.50" 0.976259532993234 5 -8105883.52878685 -98964.0457087295 16572706.7320685
