"ARI" "" "" "" ""
"result.1" 0.974607823215208 5 -8098378.39012419 -99166.7761381757 16558101.915602
"result.2" 0.953779029743872 5 -8151593.91952129 -99304.0802805804 16664807.582681
"result.3" 0.959227381506181 5 -8138346.55663703 -99400.5505853706 16638505.7975221
"result.4" 0.944987693198403 5 -8136958.60831728 -99156.4762051225 16635241.7521221
"result.5" 0.955262739066615 5 -8132422.20756136 -99162.1397348211 16626180.2776697
"result.6" 0.968575493420918 5 -8129455.38780916 -98844.6361029946 16619611.6309016
"result.7" 0.9747217561421 5 -8102397.65988839 -99358.5208630971 16566523.9445803
"result.8" 0.94020159626221 5 -8160368.68002547 -99204.3394768992 16682157.622082
"result.9" 0.964643478687918 5 -8091206.52708197 -98918.482670155 16543261.6025815
"result.10" 0.975590275905064 5 -8132893.61360725 -99038.3193602039 16626875.4490122
"result.11" 0.958608486727313 5 -8163710.79179626 -98893.9816751063 16688221.13002
"result.12" 0.964321746528235 5 -8116167.28776053 -99169.4393625522 16593685.0373235
"result.13" 0.815621114499149 4 -8119407.24667158 -99404.9500367465 16600562.1989049
"result.14" 0.961377942294532 5 -8143768.5605822 -99095.8928790199 16648740.4899997
"result.15" 0.813862723943602 4 -8122767.47272902 -99604.8940914018 16607682.539129
"result.16" 0.964980435481479 5 -8103583.18841574 -99069.7819134286 16568317.5237356
"result.17" 0.974000451069755 5 -8110566.21188595 -99017.3722483167 16582178.7513458
"result.18" 0.947650668971376 5 -8105507.99815316 -99137.4877285957 16572302.5548408
"result.19" 0.963932145745563 5 -8093860.57913354 -99118.5098963344 16548969.761137
"result.20" 0.628893281602277 3 -8130418.62393808 -99719.6656307366 16623140.6070368
"result.21" 0.96889207884783 5 -8190925.07996791 -99368.5186816665 16743598.7803764
"result.22" 0.97066898441454 5 -8140087.17832527 -99259.3177007678 16641704.5751294
"result.23" 0.973742447939517 5 -8125449.98781192 -98816.8029221767 16611545.1645455
"result.24" 0.937317034596822 5 -8109144.17468836 -99167.3414765031 16579634.615407
"result.25" 0.955857207489277 5 -8101108.05720415 -98868.6191035231 16562964.9356926
"result.26" 0.964458068959497 5 -8120957.91328637 -99004.5389518504 16602936.4875537
"result.27" 0.966010020572485 5 -8093419.00454028 -99056.203996557 16547962.000151
"result.28" 0.953845174388236 5 -8075737.25859794 -99354.2477233761 16513194.5957199
"result.29" 0.961344240495918 5 -8129975.36613654 -99070.3147949649 16621102.9449403
"result.30" 0.966490996598585 5 -8091543.56609282 -99081.6901777246 16544262.0956184
"result.31" 0.981402455454237 5 -8148564.7688087 -99193.4381769788 16658527.9970487
"result.32" 0.949361233798623 5 -8123119.40868625 -98978.3670522006 16607207.1345542
"result.33" 0.973006107241737 5 -8097736.33438631 -99015.6318785988 16556515.5156071
"result.34" 0.947585151276169 5 -8133651.19525385 -99061.9075679218 16628437.7887208
"result.35" 0.964553411848627 5 -8111546.82256015 -99034.5538633997 16584174.3359244
"result.36" 0.956657266546827 5 -8106023.20378928 -99201.0775647584 16573460.1457854
"result.37" 0.973879084927637 5 -8147791.17329237 -98990.8948116017 16656575.7192852
"result.38" 0.938727283930389 5 -8113442.33004706 -98922.5612570795 16587741.3656856
"result.39" 0.973125678862098 5 -8095324.63348092 -99051.6868760224 16551764.2237912
"result.40" 0.969585935473943 5 -8148283.72678908 -99447.5306484955 16658474.0979524
"result.41" 0.806036013224693 4 -8133464.50573344 -99038.4341984504 16627943.685352
"result.42" 0.947800907486247 5 -8174448.51393896 -99231.6199720885 16710371.8508994
"result.43" 0.956986190000269 5 -8110690.27873688 -98999.1242165859 16582390.3889842
"result.44" 0.968186910558466 5 -8095226.26229894 -99155.4884683779 16551775.0846119
"result.45" 0.902241767994755 4 -8110283.62565594 -99409.6519494314 16582324.3606989
"result.46" 0.940381944642235 5 -8108773.5834669 -99248.4501965027 16579055.6504041
"result.47" 0.976823009318175 5 -8099112.24629286 -99146.8172798314 16559529.7102227
"result.48" 0.802942261738458 4 -8102771.81360473 -99635.5617873027 16567752.5562723
"result.49" 0.953048618170401 5 -8097672.4048886 -99322.3974824125 16557001.1878193
"result.50" 0.966299364815923 5 -8105885.42304237 -98834.8394149711 16572452.107992
