"ARI" "" "" "" ""
"result.1" 0 1 -8098180.62227969 -100682.860724859 16560443.4387301
"result.2" 0 1 -8151489.191249 -100949.767902654 16667594.3910243
"result.3" 0.7972821473379 5 -8138274.13253521 -99181.4553392495 16637922.7588262
"result.4" 0.808334223271199 5 -8136968.26680386 -98799.3040079398 16634546.7247009
"result.5" 0.779626960449304 5 -8132411.11676231 -99154.0562044419 16626141.9290108
"result.6" 0.790087511145214 5 -8129444.17376852 -98819.983815368 16619539.8982451
"result.7" 0.825562784051605 5 -8102398.83822866 -99237.8940769969 16566285.0476886
"result.8" 0 1 -8160384.57460435 -100911.579681437 16685308.7812925
"result.9" 0.817605993039803 5 -8091194.0226891 -98691.1962587967 16542782.0209731
"result.10" 0.793312698174491 5 -8132897.21703704 -98917.5377528066 16626641.092657
"result.11" 0.822953186424116 5 -8163707.48004628 -98679.3778035548 16687785.298777
"result.12" 0 1 -8116285.24679883 -101039.67745042 16597366.3212195
"result.13" 0 1 -8119547.46905691 -100686.521763419 16603184.4543616
"result.14" 0.734904615490879 5 -8143782.83139071 -98826.597827561 16648230.4415138
"result.15" 0.723450132152545 4 -8122807.56655008 -99225.5662661633 16607004.0711207
"result.16" 0.814758255086242 5 -8103554.06543721 -98832.9246357696 16567785.5632233
"result.17" 0.78419900924654 5 -8110561.3962989 -98673.7269650377 16581481.8296052
"result.18" 0.783162266692017 5 -8105495.64270946 -98854.0970376342 16571711.0625715
"result.19" 0.613439482145706 4 -8093698.7281765 -99321.819779984 16548978.9014012
"result.20" 0.289131143757217 2 -8130552.0869022 -100128.073587933 16624150.5712903
"result.21" 0 1 -8190895.04769637 -101027.308552365 16746561.1852184
"result.22" 0.839424486836325 5 -8140072.02549416 -98832.120404772 16640819.8748752
"result.23" 0.84374383267877 5 -8125440.07204254 -98814.2764820466 16611520.2801265
"result.24" 0.767862281255152 5 -8109138.37076199 -98865.4654545192 16579019.2555103
"result.25" 0.836814312037841 5 -8101137.62166203 -98727.9018173415 16562742.630036
"result.26" 0.781853834135802 5 -8120933.99920926 -98979.1540834598 16602837.8896627
"result.27" 0.708898706748694 4 -8093222.53519155 -99183.3196629317 16547749.5151972
"result.28" 0.772958950036817 5 -8075730.54831205 -99237.4403968167 16512873.782906
"result.29" 0 1 -8129936.38002345 -100722.44357565 16624034.1199192
"result.30" 0.492495545995256 3 -8091488.69355567 -99494.1378692314 16544829.6907489
"result.31" 0.809382957715338 5 -8148595.70431257 -99062.2427522563 16658327.4772069
"result.32" 0.77418018917803 5 -8123066.46176077 -99388.2215822579 16607773.3945852
"result.33" 0.81627264429758 5 -8097725.30592354 -98708.9647612635 16555880.1244469
"result.34" 0.768701794129344 5 -8133652.37666375 -98901.3090474538 16628118.9544997
"result.35" 0.819770123775164 5 -8111521.30192482 -98972.6936484378 16583999.5742238
"result.36" 0.807536233862034 5 -8106012.30840679 -99005.2881215415 16573046.776134
"result.37" 0.834652261028816 5 -8147793.57081249 -98805.7962977398 16656210.3172978
"result.38" 0.477731848534944 3 -8113436.02628717 -99572.3646746056 16588880.8098227
"result.39" 0.273291871992732 2 -8095508.43201011 -100070.532095075 16553948.1785204
"result.40" 0.831986211572319 5 -8148261.2737532 -98909.2851887131 16657352.7009611
"result.41" 0 1 -8133569.69431799 -100554.542278371 16630964.9459137
"result.42" 0 1 -8174419.73130314 -100890.063554672 16713336.0624366
"result.43" 0.799509766999744 5 -8110662.27500794 -99060.3760605195 16582456.8852142
"result.44" 0.511482422365861 3 -8095153.83488795 -99789.8268114963 16552751.351298
"result.45" 0 1 -8110335.67602041 -100757.236474749 16584902.2977113
"result.46" 0.789439271040139 5 -8108746.41058931 -99053.7315949633 16578611.8674459
"result.47" 0.821446702192998 5 -8099101.59612348 -99042.1024413335 16559298.9802069
"result.48" 0.659703635906502 5 -8102941.57263986 -99402.9780725127 16567700.684502
"result.49" 0.516936132441884 3 -8097616.03127721 -99683.8948189249 16557463.8800914
"result.50" 0.844683586164198 5 -8105861.43110648 -98669.8711381904 16572074.1875666
