"ARI" "" "" "" ""
"result.1" 0.975620991827737 5 -8098372.82446 -99217.9549428257 16558193.1418829
"result.2" 0.95217738064287 5 -8151593.92073977 -99304.1079394553 16664807.6404357
"result.3" 0.956971728298052 5 -8138346.6505826 -99381.889252993 16638468.6627485
"result.4" 0.944987693198403 5 -8136958.61355076 -99178.227542351 16635285.2652635
"result.5" 0.95363686923691 5 -8132422.05630091 -99203.6856816649 16626263.0670425
"result.6" 0.971748906905141 5 -8129476.0835575 -98958.3034974237 16619880.3571871
"result.7" 0.9747217561421 5 -8102397.94271472 -99335.3352847158 16566478.1390762
"result.8" 0.937124321021959 5 -8160368.77545835 -99226.6631476721 16682202.4602893
"result.9" 0.963628696279174 5 -8091206.33296326 -98989.6861687404 16543403.6213413
"result.10" 0.975590275905064 5 -8132893.47468778 -99041.9338745799 16626882.400202
"result.11" 0.958608486727313 5 -8163710.98956283 -98923.6662322102 16688280.8946674
"result.12" 0.963898671135719 5 -8116167.17464997 -99136.7044647922 16593619.3413068
"result.13" 0.815621114499149 4 -8119407.31413182 -99315.1202179431 16600382.6741877
"result.14" 0.960811507972847 5 -8143768.55096933 -99088.6515824182 16648725.9881808
"result.15" 0.955206072292308 5 -8122946.98201145 -99316.4511249371 16607538.4493501
"result.16" 0.964980435481479 5 -8103583.25405692 -99109.033816917 16568396.158825
"result.17" 0.974000451069755 5 -8110566.14737049 -99016.2259677929 16582176.3297539
"result.18" 0.947650668971376 5 -8105508.08669939 -99098.2210116933 16572224.1984995
"result.19" 0.962370662836851 5 -8093860.85041491 -99156.9476396329 16549047.1791864
"result.20" 0.946402748116946 5 -8130418.49413289 -99125.4838535304 16622099.5390501
"result.21" 0.96889207884783 5 -8190925.06067051 -99416.2611511098 16743694.2267205
"result.22" 0.971524888918447 5 -8140053.05864133 -99196.9595169186 16641511.6193938
"result.23" 0.973742447939517 5 -8125450.17384669 -98805.1649028575 16611522.2605764
"result.24" 0.937317034596822 5 -8109144.28408242 -99203.4317313047 16579707.0147047
"result.25" 0.955857207489277 5 -8101107.98058992 -98872.2491607513 16562972.0425786
"result.26" 0.964458068959497 5 -8120957.67053647 -99032.2559924243 16602991.4361351
"result.27" 0.964457377329644 5 -8093419.00449451 -99056.2013524279 16547961.9947712
"result.28" 0.953845174388236 5 -8075737.2976188 -99361.8834153941 16513209.9451457
"result.29" 0.961344240495918 5 -8129975.3597774 -99035.1742768967 16621032.6511859
"result.30" 0.966490996598585 5 -8091543.64833746 -99091.8987118557 16544282.6771759
"result.31" 0.975047333143807 5 -8148564.57341717 -99168.5214233342 16658477.7727583
"result.32" 0.944405658673685 5 -8123119.51912252 -98979.2235875567 16607209.0684974
"result.33" 0.973006107241737 5 -8097736.30802025 -99016.5500337069 16556517.2991852
"result.34" 0.947585151276169 5 -8133651.25334522 -99062.7969558493 16628439.6836794
"result.35" 0.964553411848627 5 -8111546.81500875 -99047.7753409829 16584200.7637768
"result.36" 0.958926482895109 5 -8106023.52615637 -99171.5986092091 16573401.8326084
"result.37" 0.973879084927637 5 -8147791.20427805 -98993.1747453916 16656580.3411242
"result.38" 0.937081018187168 5 -8113442.60992419 -98948.1247243757 16587793.0523744
"result.39" 0.96968805296739 5 -8095324.63832365 -99014.1334765297 16551689.1266776
"result.40" 0.967560806125012 5 -8148283.71030295 -99420.265719368 16658419.5351219
"result.41" 0.80287080784901 4 -8133472.52958819 -99074.1507039482 16628031.1660725
"result.42" 0.944584051178033 5 -8174448.53188641 -99222.5520580507 16710353.7509662
"result.43" 0.955429785069306 5 -8110690.47629521 -98977.6562632334 16582347.8481942
"result.44" 0.968186910558466 5 -8095226.22841781 -99134.9430175804 16551733.9259481
"result.45" 0.900504778178132 4 -8110283.78419933 -99415.8877405681 16582337.149368
"result.46" 0.940381944642235 5 -8108773.48298619 -99253.1554654207 16579064.8599805
"result.47" 0.976823009318175 5 -8099112.26322685 -99169.80486041 16559575.7192518
"result.48" 0.802942261738458 4 -8102771.71273983 -99724.5874930847 16567930.405954
"result.49" 0.953489865070279 5 -8097672.40613022 -99336.440210981 16557029.2757597
"result.50" 0.966299364815923 5 -8105885.21913291 -98889.4488864474 16572560.919116
