"ARI" "" "" "" ""
"result.1" 0.31963914770105 2 -8098498.87608029 -100197.596745961 16560183.1959626
"result.2" 0.63102534695244 3 -8151669.81442443 -99944.0243053024 16666091.7053586
"result.3" 0.922193279379766 5 -8138324.68157415 -99189.8455540363 16638040.6373337
"result.4" 0.922672471607009 5 -8136948.5500655 -98860.6033061235 16634629.8898205
"result.5" 0.890585335617984 5 -8132422.2575468 -99195.151270288 16626246.4007115
"result.6" 0.900142955832474 5 -8129465.11712595 -98901.0784873905 16619743.974304
"result.7" 0.91471361264667 5 -8102397.14351866 -99203.9625099724 16566213.7951346
"result.8" 0.879899645385722 5 -8160368.36249158 -99228.9001339952 16682206.1083285
"result.9" 0.929668721868408 5 -8091206.40381639 -98891.7662518927 16543207.9232139
"result.10" 0.942403227853327 5 -8132893.81168745 -99142.4994752463 16627084.2054027
"result.11" 0.92262928062825 5 -8163710.87818206 -98872.4670007235 16688178.2734429
"result.12" 0.80274739431148 4 -8116012.99393318 -99416.5835780874 16593796.9605107
"result.13" 0.623624839340051 3 -8119642.03534839 -99650.6820142344 16601449.4626244
"result.14" 0.855882619383645 5 -8143774.88648813 -99110.8604551369 16648783.0769638
"result.15" 0.786747917807515 4 -8122768.1102828 -99618.1616498578 16607710.3493535
"result.16" 0.791128260588895 4 -8103382.942635 -99377.4355963368 16568458.5619509
"result.17" 0.935291354627138 5 -8110576.1643221 -99021.9636576918 16582207.8390369
"result.18" 0.904509502827683 5 -8105507.94380152 -98938.6688325167 16571904.8083454
"result.19" 0.776420768583672 4 -8093712.18782643 -99509.3040769216 16549380.7892949
"result.20" 0.589355218834982 3 -8130495.52981377 -99704.1020072025 16623263.2915411
"result.21" 0.801794154481359 4 -8190757.8944514 -99563.5956634873 16743580.785718
"result.22" 0.935174862504107 5 -8140053.76473245 -99053.8983010918 16641226.9091444
"result.23" 0.959913901800555 5 -8125449.7954235 -98750.2753639055 16611411.7246521
"result.24" 0.892237753984363 5 -8109144.97480403 -99111.6109981824 16579524.7546817
"result.25" 0.94183675607015 5 -8101107.74278556 -98819.9551924072 16562866.9790332
"result.26" 0.933823588600987 5 -8120958.56898889 -98928.13728681 16602784.9956287
"result.27" 0.903603615982706 5 -8093418.02025178 -98970.5212656409 16547788.6661121
"result.28" 0.791165668814561 4 -8075573.50658225 -99557.358758023 16513199.5361688
"result.29" 0.62035472869467 3 -8129953.8438839 -99711.3728413867 16622194.4613497
"result.30" 0.77875095841666 4 -8091388.19009234 -99127.3410815016 16543968.8678359
"result.31" 0.928393306787983 5 -8148565.4020465 -99139.3539311084 16658421.0950325
"result.32" 0.611526421045768 3 -8123050.83963048 -99566.8358547655 16608099.3788696
"result.33" 0.928511523686938 5 -8097736.10289957 -98877.6630258365 16556239.1149281
"result.34" 0.88964980769565 5 -8133651.18566168 -98908.7090014175 16628131.3724035
"result.35" 0.934401779254424 5 -8111546.58334265 -98964.5248799454 16584033.7995225
"result.36" 0.859022786024825 4 -8105888.65316742 -99315.8077015141 16573346.7272261
"result.37" 0.926474119165379 5 -8147796.20391706 -98813.8841971024 16656231.7593056
"result.38" 0.898933557004813 5 -8113452.00410584 -99084.1822001444 16588010.1781002
"result.39" 0.58176381942235 3 -8095326.35929124 -99689.2103647319 16552895.1672111
"result.40" 0.942062527391657 5 -8148283.61618129 -99295.5312095596 16658169.877859
"result.41" 0.608823038226504 3 -8133660.32098323 -99529.706984127 16629244.0838338
"result.42" 0.916778865099716 5 -8174424.64386029 -99241.2465667639 16710343.3639314
"result.43" 0.910193103116395 5 -8110649.81716467 -99021.9691052497 16582355.1556171
"result.44" 0.807076466652668 4 -8095138.62789558 -99337.1992186317 16551889.4597166
"result.45" 0.346771702148874 2 -8110595.38361409 -100269.610707476 16584520.2389532
"result.46" 0.904221840245468 5 -8108773.58214637 -99158.1683066318 16578875.0839833
"result.47" 0.949037921100651 5 -8099118.84247663 -99193.2112642657 16559635.6905591
"result.48" 0.760007443200849 4 -8102772.06315835 -99625.5619168727 16567733.0556387
"result.49" 0.906903244169977 5 -8097661.23762713 -99211.9548442818 16556757.9680201
"result.50" 0.940815271382825 5 -8105885.34814661 -98709.5683551159 16572201.4160808
