"ARI" "" "" "" "" "" ""
"result.1" 0.974828931234965 0.953761991706784 0.953816388786184 3 -8098399.86610643 -99015.2287524151 16557694.2176168
"result.2" 0.968380454756386 0.944231218285977 0.944296827864022 3 -8151597.28941924 -99153.4591372027 16664365.525012
"result.3" 0.976325993117032 0.959072103458263 0.959120253678086 3 -8138439.21955792 -99179.2056595457 16638100.8783341
"result.4" 0.974178091429568 0.949475175993753 0.949534616435131 3 -8136854.3457057 -98895.6088295457 16634363.9369696
"result.5" 0.967921302488091 0.946702809488547 0.946765511616262 3 -8132393.9263767 -99282.8054235683 16626217.4914997
"result.6" 0.966123400692028 0.946339899062848 0.946403028246797 3 -8129391.93502603 -98762.868744658 16619173.6354405
"result.7" 0.950162315376273 0.926045077613281 0.926132083586011 3 -8102407.09893743 -99123.5311456627 16565925.2880653
"result.8" 0.95950207109903 0.929996545490675 0.930078901955661 3 -8160486.48588115 -99096.0003437534 16682029.0003489
"result.9" 0.948079706975415 0.91179006740689 0.911893843870677 3 -8091193.18070008 -98729.9044704469 16542710.1982402
"result.10" 0.969355666533106 0.942580832612039 0.942648383220545 3 -8132944.3611134 -99128.3992381863 16627009.5486023
"result.11" 0.978913709667973 0.95947526124821 0.959522936532857 3 -8163668.05181165 -98859.0487847964 16687918.229092
"result.12" 0.988967954846891 0.97578415221503 0.975812641024846 3 -8116196.63723809 -99081.7109939489 16593420.7243632
"result.13" 0.979736433979915 0.960460124834577 0.96050664200071 3 -8119646.81672108 -98922.4739993359 16600002.60934
"result.14" 0.955440634820177 0.923261124937002 0.923351405189012 3 -8143806.04992456 -98935.5371245318 16648347.2019973
"result.15" 0.956932804696994 0.923613832588996 0.923703698878725 3 -8123030.03842513 -99153.4530194161 16607231.0107882
"result.16" 0.983715263332818 0.966380686498204 0.966420238209159 3 -8103569.86278367 -99114.971072292 16568233.6956111
"result.17" 0.941618966459709 0.910201699216653 0.910307346097275 3 -8110594.06953395 -99083.0318955188 16582218.2307581
"result.18" 0.983254443333198 0.968086609323916 0.968124154243885 3 -8105594.08739092 -98982.8432158756 16572017.8891127
"result.19" 0.971936731400612 0.947983881925026 0.948045076918585 3 -8093829.07581533 -98941.0452462534 16548404.2700223
"result.20" 0.977879892334698 0.956767888427175 0.956818749115349 3 -8130538.75760825 -98942.3389162187 16621826.2209481
"result.21" 0.966902646858423 0.940839393132782 0.940908993239845 3 -8190920.36510293 -99345.9021037888 16743396.5623126
"result.22" 0.96459513196667 0.938010122699947 0.938083051193177 3 -8140101.21433295 -99111.1322847453 16641288.7211345
"result.23" 0.980440590391345 0.963880289984981 0.963922783395524 3 -8125444.1148014 -98843.5415559636 16611439.3406139
"result.24" 0.953867719343432 0.923769926720682 0.923859610390691 3 -8109112.21268888 -98996.5982681243 16579081.6498131
"result.25" 0.965422115224091 0.934852494060239 0.934929137538511 3 -8101259.92686639 -98882.5728318462 16563149.0272956
"result.26" 0.961667233341322 0.934056947766256 0.934134527855221 3 -8120934.45831809 -98851.2245338872 16602435.3936031
"result.27" 0.986447703179489 0.974800117409585 0.974829763908315 3 -8093502.79673787 -98858.7956223691 16547587.2126196
"result.28" 0.964927175965283 0.938449844822104 0.938522256445615 3 -8075698.94257737 -99240.9561290019 16512743.8253119
"result.29" 0.973564076333969 0.950871428489156 0.950929226611603 3 -8130003.86306864 -98980.342619348 16620832.4392751
"result.30" 0.973824475257339 0.948403526068928 0.948464226867131 3 -8091664.47213482 -98822.0899776553 16543837.1521241
