"ARI" "" "" "" ""
"result.1" 0 1 -8098176.1524596 -99741.3725285622 16558551.5226973
"result.2" 0 1 -8151406.23831236 -99732.0693278995 16664993.0880015
"result.3" 0 1 -8138207.56005165 -100111.088484216 16639353.7697927
"result.4" 0 1 -8136673.48067851 -99665.0445271884 16635393.5231324
"result.5" 0 1 -8132166.01706255 -100008.410178291 16627065.3272026
"result.6" 0 1 -8129232.65701248 -99705.3703599503 16620592.5274658
"result.7" 0 1 -8102184.4421217 -99989.5059628861 16567064.3688901
"result.8" 0 1 -8160276.4911666 -99713.6488111818 16682696.7526765
"result.9" 0 1 -8090971.10954245 -99557.1007123027 16543772.8932305
"result.10" 0.471670158888322 2 -8133042.9370183 -99248.5629902207 16627373.2503271
"result.11" 0 1 -8163463.89165598 -99615.8707752914 16688875.9975835
"result.12" 0 1 -8115967.27908549 -99881.9328944361 16594414.8966808
"result.13" 0 1 -8119434.73463199 -99561.8725313743 16600709.6870477
"result.14" 0 1 -8143561.17655278 -99798.3884449464 16649435.6027164
"result.15" 0 1 -8122820.26786924 -99949.5520563584 16608256.1125722
"result.16" 0 1 -8103348.89888719 -99926.3205180082 16569266.9115314
"result.17" 0 1 -8110373.24107829 -99664.1862874338 16582791.3274524
"result.18" 0 1 -8105446.66719141 -99699.773269406 16573009.3536426
"result.19" 0 1 -8093596.77414 -99792.6083366312 16549495.2376742
"result.20" 0 1 -8130305.46736727 -99678.61741485 16622684.6422852
"result.21" 0 1 -8190726.83588949 -100148.422519704 16744466.9895394
"result.22" 0 1 -8139883.88668652 -99909.6533267039 16642303.5527474
"result.23" 0 1 -8125238.36459394 -99585.569437582 16612364.340784
"result.24" 0 1 -8108907.90523781 -99801.5768882627 16580135.4369731
"result.25" 0 1 -8101068.98106565 -99598.0640727368 16564050.5629977
"result.26" 0 1 -8120709.74031537 -99745.2390600475 16603626.4314718
"result.27" 0 1 -8093254.6790566 -99829.4154058769 16548884.6616459
"result.28" 0 1 -8075505.88627187 -99819.227841037 16513366.7009468
"result.29" 0 1 -8129863.20046581 -99799.847095171 16622042.5678429
"result.30" 0 1 -8091411.99485675 -99672.7426632103 16544885.9477609
"result.31" 0 1 -8148333.73326851 -99946.2620302238 16659276.4633184
"result.32" 0 1 -8122944.29490171 -99504.0561500312 16607613.1748244
"result.33" 0 1 -8097546.19368737 -99593.3241299461 16556995.5083556
"result.34" 0 1 -8133506.75537379 -99649.5295805313 16629029.0426296
"result.35" 0 1 -8111301.11582016 -99701.2883972102 16584721.2811557
"result.36" 0 1 -8105765.34078197 -99907.3949441008 16574061.9441731
"result.37" 0 1 -8147575.3633447 -99869.1970634007 16657605.5935372
"result.38" 0 1 -8113341.59937533 -99530.9800179813 16588461.6315076
"result.39" 0 1 -8095157.97202774 -99745.1908629404 16552522.7985023
"result.40" 0 1 -8148152.76843297 -99977.6415213726 16658977.2926297
"result.41" 0 1 -8133510.69613816 -99528.9996096812 16628795.8642166
"result.42" 0 1 -8174253.18117477 -99918.2592665902 16711059.3536037
"result.43" 0 1 -8110497.07381029 -99845.5479700335 16583401.7162816
"result.44" 0 1 -8094998.08103578 -99870.639084489 16552453.9129615
"result.45" 0 1 -8110245.90838776 -99683.8504378991 16582575.9903723
"result.46" 0 1 -8108475.55778647 -99812.3106651615 16579292.2096242
"result.47" 0 1 -8098935.89018295 -99950.7870437528 16560489.8271744
"result.48" 0 1 -8102790.38738395 -99868.1901012498 16568033.6276914
"result.49" 0 1 -8097398.18604982 -99951.9863924208 16557416.8176054
"result.50" 0 1 -8105551.42751373 -99655.0360222188 16573129.3997929
