"ARI" "" "" "" "" "" ""
"result.1" 0.990605386224478 0.978991343782904 0.979016059445065 3 -8098399.92986485 -99067.9267827431 16557799.7411943
"result.2" 0.978582683653465 0.959344597123868 0.959392426241788 3 -8151596.64308002 -99026.1430092854 16664109.6000777
"result.3" 0.988144550908585 0.976230251478246 0.976258215473479 3 -8138439.22078858 -99184.4752259897 16638111.4199283
"result.4" 0.978434266785056 0.961472747803246 0.961518073373801 3 -8136854.55002846 -98941.7662810977 16634456.6605183
"result.5" 0.9799630073304 0.963361656409652 0.963404759805076 3 -8132393.85077032 -99286.7809864489 16626225.2914127
"result.6" 0.977683248642526 0.963166773956136 0.9632101065075 3 -8129391.80431599 -98736.1240354035 16619119.8846019
"result.7" 0.954148928507917 0.928473096958207 0.928557246028567 3 -8102407.19195653 -99133.4396653526 16565945.2911429
"result.8" 0.974485008352759 0.953262945591641 0.953317929777885 3 -8160486.50809568 -99127.5113423297 16682092.0667752
"result.9" 0.950149826289844 0.920197131721048 0.920291018993647 3 -8091193.28681811 -98795.8375014757 16542842.2765383
"result.10" 0.982341415272319 0.966675377870334 0.966714531874081 3 -8132944.60447761 -99116.168228266 16626985.5733109
"result.11" 0.982990199320783 0.965704092913137 0.965744440295574 3 -8163668.10831723 -98873.8736980405 16687947.9919297
"result.12" 0.988962699388084 0.975140028361092 0.975169274791981 3 -8116196.40193309 -99039.2518998319 16593335.335565
"result.13" 0.978583066741806 0.959741221416736 0.959788583888434 3 -8119646.90789802 -98978.4965953786 16600114.8368859
"result.14" 0.965615714335315 0.93656082206704 0.936635455354646 3 -8143805.79531012 -98836.3625798651 16648148.3436791
"result.15" 0.970253918394654 0.947921880086139 0.947983147812113 3 -8123030.04602348 -99153.0364899364 16607230.192926
"result.16" 0.983711371288039 0.965497628034466 0.965538218565855 3 -8103569.78811453 -99106.9296077783 16568217.4633438
"result.17" 0.958539437086003 0.931595715807108 0.931676191005478 3 -8110593.83112344 -99137.0131305383 16582325.7164071
"result.18" 0.986424655631618 0.97308695369643 0.973118615544609 3 -8105594.31124353 -98895.2362770496 16571843.1229403
