"ARI" "" "" "" ""
"result.1" 0 1 -8098176.28381987 -99710.8194812326 16558490.6793232
"result.2" 0 1 -8151405.80120255 -99939.8255077465 16665407.7261416
"result.3" 0 1 -8138206.87427588 -99907.0648675732 16638944.3510079
"result.4" 0 1 -8136664.52695778 -99815.1309930845 16635675.7886227
"result.5" 0 1 -8132166.22628662 -99966.0685240454 16626981.0623423
"result.6" 0 1 -8129182.50440595 -99656.9135961697 16620395.3087252
"result.7" 0 1 -8102219.6135593 -100004.014527087 16567163.7288937
"result.8" 0 1 -8160276.33520607 -99691.0467216626 16682651.2365764
"result.9" 0 1 -8091026.12196844 -99592.7642040671 16543954.245066
"result.10" 0.468582967606254 2 -8133042.57387142 -99274.0415095484 16627423.481072
"result.11" 0 1 -8163463.75937641 -99654.7029443068 16688953.3973624
"result.12" 0 1 -8115967.13956587 -99902.2921120416 16594455.3360768
"result.13" 0 1 -8119434.234384 -99744.1727671267 16601073.2870232
"result.14" 0 1 -8143560.87158189 -99813.5975127115 16649465.4109102
"result.15" 0 1 -8122819.46595654 -99850.9587768095 16608057.3221877
"result.16" 0 1 -8103348.98510301 -99851.4537481412 16569117.3504233
"result.17" 0 1 -8110372.98840221 -99699.1697827876 16582860.789091
"result.18" 0 1 -8105446.40845821 -99743.1625330311 16573095.6147034
"result.19" 0 1 -8093596.58797744 -99808.4412241087 16549526.5311241
"result.20" 0 1 -8130305.55667624 -99761.8327031355 16622851.2514797
"result.21" 0 1 -8190726.31732193 -100080.351752009 16744329.8108689
"result.22" 0 1 -8139883.98543521 -99969.3771756081 16642423.1979426
"result.23" 0 1 -8125238.74015027 -99558.0771366314 16612310.1072948
"result.24" 0 1 -8108907.97259248 -99807.9194765611 16580148.2568591
"result.25" 0 1 -8101068.74107432 -99539.8738571815 16563933.702584
"result.26" 0 1 -8120709.71568377 -99731.1984896132 16603598.3010677
"result.27" 0 1 -8093254.16667635 -99932.4361385221 16549089.6783507
"result.28" 0.430978210411555 2 -8075813.65728883 -99059.3027268373 16512536.1703414
"result.29" 0 1 -8129874.27719477 -99744.0650200159 16621953.1571505
"result.30" 0 1 -8091411.9714978 -99809.316839816 16545159.0493962
"result.31" 0 1 -8148333.94066128 -99939.1977029693 16659262.7494495
"result.32" 0 1 -8122944.2417878 -99489.9918855271 16607584.9400676
"result.33" 0 1 -8097545.54281394 -99685.924634505 16557179.4076179
"result.34" 0 1 -8133506.98519726 -99694.4641251413 16629119.3713658
"result.35" 0 1 -8111346.68456872 -99809.0284617977 16585027.898782
"result.36" 0 1 -8105765.34222468 -99819.1690724523 16573885.4953152
"result.37" 0 1 -8147574.96162247 -99748.6500290405 16657363.696024
"result.38" 0 1 -8113341.67128781 -99590.9252407916 16588581.6657782
"result.39" 0 1 -8095201.1632303 -99732.7688156019 16552584.3368128
"result.40" 0 1 -8148153.24683551 -99919.5109027567 16658861.9881975
"result.41" 0 1 -8133510.47862345 -99304.4805545107 16628346.3910769
"result.42" 0 1 -8174253.4256837 -99977.6627479184 16711178.6495842
"result.43" 0 1 -8110496.93492835 -99814.2396501202 16583338.8218779
"result.44" 0 1 -8094998.42452043 -99839.7368523727 16552392.7954666
"result.45" 0 1 -8110245.96086153 -99807.8367523508 16582824.0679487
"result.46" 0 1 -8108548.27290146 -99826.6351908984 16579466.2889057
"result.47" 0 1 -8098981.47223537 -99818.9998203321 16560317.4168324
"result.48" 0 1 -8102790.35709091 -99970.2669077638 16568237.7207183
"result.49" 0 1 -8097398.07286861 -99974.746511251 16557462.1114807
"result.50" 0 1 -8105550.86046506 -99585.4798975764 16572989.1534462
