"ARI" "" "" "" ""
"result.1" 0 1 -8098193.51741266 -99802.0256035119 16558707.5587533
"result.2" 0.911432531252846 3 -8151596.3934656 -98931.6581543674 16663920.1311391
"result.3" 0 1 -8138206.95117478 -100003.899998931 16639138.1750684
"result.4" 0.874555709586331 3 -8136853.82984664 -98750.3618222846 16634072.411237
"result.5" 0.882979566419132 3 -8132393.78148538 -99267.0406951137 16626185.6722601
"result.6" 0.877579347937704 3 -8129392.20128638 -98594.2051513504 16618836.8407746
"result.7" 0 1 -8102324.92115089 -99873.9819208236 16567114.2788644
"result.8" 0.89380672909961 3 -8160486.87552639 -99014.0550806471 16681865.8891132
"result.9" 0.909729566521504 3 -8091192.87855495 -98627.8602126067 16542505.5054342
"result.10" 0.93747850644959 3 -8132944.41573702 -99049.2864999105 16626851.432373
"result.11" 0.948189419432859 3 -8163668.6077031 -98752.2436761102 16687705.7306575
"result.12" 0 1 -8115960.00290265 -99851.0323826429 16594338.5432916
"result.13" 0 1 -8119434.56081951 -99752.8800531531 16601091.3544663
"result.14" 0.886386319666595 3 -8143805.44912316 -98777.6355290619 16648030.1972036
"result.15" 0.879568092929066 3 -8123030.61111217 -99098.2992051504 16607121.8485338
"result.16" 0 1 -8103379.88711213 -99729.1265542487 16568934.5000537
"result.17" 0.857376749745232 3 -8110593.86359466 -98977.189818657 16582006.1347258
"result.18" 0.951968632104216 3 -8105594.21510586 -98927.8040705524 16571908.066252
"result.19" 0.896489113724947 3 -8093828.74476029 -98845.8684623385 16548213.2543444
"result.20" 0 1 -8130311.52587437 -99837.3672882572 16623014.2590462
"result.21" 0 1 -8190686.69689959 -99913.6962826285 16743917.2590854
"result.22" 0 1 -8140008.98569556 -99902.2795308295 16642539.0031737
"result.23" 0.910085121340614 3 -8125444.29966488 -98768.6722397381 16611289.9717084
"result.24" 0 1 -8109025.22554658 -99876.0750242132 16580519.0738626
"result.25" 0.917625527216375 3 -8101260.13458305 -98820.3978780987 16563025.0928214
"result.26" 0.901577511798664 3 -8120934.83522976 -98912.5124347248 16602558.7232281
"result.27" 0.923632243516369 3 -8093502.30660003 -98804.5585644913 16547477.7582282
"result.28" 0.890149395212322 3 -8075699.64579649 -99204.4234599544 16512672.166412
"result.29" 0 1 -8129835.62324198 -99635.849040467 16621659.4172859
"result.30" 0.927882979820179 3 -8091664.45523572 -98758.8433124191 16543710.6249954
"result.31" 0.920695600427125 3 -8148542.91719803 -98933.7879644103 16657817.438224
"result.32" 0.925857588859707 3 -8123137.23372707 -98763.6359434163 16606665.7672401
"result.33" 0.921686823600806 3 -8097812.03130838 -98779.8750158053 16556047.8405475
"result.34" 0.926231445573398 3 -8133657.14818491 -98737.604592762 16627653.5334545
"result.35" 0 1 -8111301.08252694 -99703.6236981751 16584725.8851712
"result.36" 0 1 -8105833.17538323 -99850.8760794221 16574084.5756463
"result.37" 0 1 -8147575.39143315 -99855.2520399174 16657577.7596671
"result.38" 0.884353046180333 3 -8113564.27027597 -98550.7758944746 16587094.12024
"result.39" 0.906906911706602 3 -8095387.44492533 -98735.8996542532 16551110.7170583
"result.40" 0.930900433938829 3 -8148357.76347498 -98865.752499387 16657311.0598479
"result.41" 0.866502550339763 3 -8133743.8201512 -98600.0859097649 16627551.8400211
"result.42" 0.898784693666997 3 -8174485.17614724 -99107.8050140802 16710049.9902218
"result.43" 0 1 -8110509.57465865 -99690.8845085277 16583117.3910553
"result.44" 0.933900708985702 3 -8095220.75809628 -99019.0278708953 16551343.5998335
"result.45" 0.913652439099874 3 -8110382.31832189 -98631.191872883 16580891.0482887
"result.46" 0 1 -8108606.49607165 -99888.5759236283 16579706.6167115
"result.47" 0.931484319495524 3 -8099158.16983076 -98962.3832830442 16559105.1341267
"result.48" 0.879976847537249 3 -8103031.54394539 -99006.4336031772 16566939.9829963
"result.49" 0 1 -8097453.32533563 -99897.6642787575 16557418.4519497
"result.50" 0 1 -8105551.36106981 -99617.2580824147 16573053.7110254
