"ARI" "" "" "" "" "" ""
"result.1" 0.988717784987475 0.975652730334645 0.97568137373834 3 -8098400.14738599 -98974.7741373779 16557613.8709459
"result.2" 0.978582683653465 0.959344597123868 0.959392426241788 3 -8151596.64308002 -99026.1430092854 16664109.6000777
"result.3" 0.988144550908585 0.976230251478246 0.976258215473479 3 -8138439.2125769 -99196.905149347 16638136.2633516
"result.4" 0.978434266785056 0.961472747803246 0.961518073373801 3 -8136854.50598509 -98902.0310227261 16634377.1019148
"result.5" 0.9799630073304 0.963361656409652 0.963404759805076 3 -8132393.68542437 -99329.2704685011 16626309.9396849
"result.6" 0.977683248642526 0.963166773956136 0.9632101065075 3 -8129391.90721946 -98789.3743967075 16619226.5911315
"result.7" 0.954148928507917 0.928473096958207 0.928557246028567 3 -8102407.19529688 -99149.1313179388 16565976.6811288
"result.8" 0.974485008352759 0.953262945591641 0.953317929777885 3 -8160486.53318485 -99150.7396454231 16682138.5735597
"result.9" 0.950149826289844 0.920197131721048 0.920291018993647 3 -8091193.28681811 -98795.8375014757 16542842.2765383
"result.10" 0.982341415272319 0.966675377870334 0.966714531874081 3 -8132944.21302699 -99076.8973695302 16626906.2486922
"result.11" 0.982990199320783 0.965704092913137 0.965744440295574 3 -8163668.10831895 -98873.8717022291 16687947.9879415
"result.12" 0.988962699388084 0.975140028361092 0.975169274791981 3 -8116196.43018585 -99033.61672929 16593324.1217294
"result.13" 0.978583066741806 0.959741221416736 0.959788583888434 3 -8119646.92824736 -98932.5927745944 16600023.069943
"result.14" 0.965615714335315 0.93656082206704 0.936635455354646 3 -8143805.96191152 -98883.8371658397 16648243.6260538
"result.15" 0.970253918394654 0.947921880086139 0.947983147812113 3 -8123030.04602287 -99153.0363056166 16607230.1925561
"result.16" 0.983711371288039 0.965497628034466 0.965538218565855 3 -8103569.78811785 -99106.9320028106 16568217.4681404
"result.17" 0.958539437086003 0.931595715807108 0.931676191005478 3 -8110593.81660841 -99134.1335110402 16582319.928138
"result.18" 0.986424655631618 0.97308695369643 0.973118615544609 3 -8105594.34256792 -98893.7991185365 16571840.311272
"result.19" 0.981054720306973 0.964746274946275 0.964787749326613 3 -8093828.65713586 -98936.9169444421 16548395.1760597
"result.20" 0.975466396020417 0.956667414537169 0.956718393572217 3 -8130538.89561477 -98936.1460829516 16621814.1112946
"result.21" 0.978241780979288 0.959403515444698 0.959451275063218 3 -8190920.14939535 -99329.1443833034 16743362.6154564
"result.22" 0.964610450908416 0.937881561101418 0.937954640598724 3 -8140100.97285063 -99093.9268507199 16641253.8273018
"result.23" 0.980456272745095 0.963820938822761 0.963863501969395 3 -8125444.2064702 -98858.6139333369 16611469.6687062
"result.24" 0.977106796383312 0.955124365922859 0.955177159970019 3 -8109112.35948981 -99029.7236657351 16579148.1942102
"result.25" 0.973129326897449 0.951000242978006 0.951057889050114 3 -8101259.93503217 -98923.8622282398 16563231.62242
"result.26" 0.977881110347494 0.957718854196028 0.957768595982906 3 -8120934.52774784 -98874.619224081 16602482.321843
"result.27" 0.982529047817259 0.968828836819977 0.968865508284342 3 -8093502.70847497 -98862.7124771763 16547594.8698034
"result.28" 0.980462239625725 0.963561673217134 0.963604470289512 3 -8075698.80963529 -99259.4054971277 16512780.458164
"result.29" 0.971137846866483 0.946186327830768 0.946249637536707 3 -8130003.52541829 -98998.3448682632 16620867.7684722
"result.30" 0.984954772997924 0.969342581782416 0.969378648581253 3 -8091664.38612842 -98885.9858034827 16543964.7717629
"result.31" 0.975441665827544 0.955299645814889 0.95535223412296 3 -8148542.70196837 -99135.9681648966 16658221.3681657
"result.32" 0.972698232429561 0.945744168524448 0.945807997970448 3 -8123137.04270657 -98850.9939175678 16606840.1011474
"result.33" 0.980153040291376 0.966397588919535 0.966437120453736 3 -8097812.26922711 -98891.0959837286 16556270.7583208
"result.34" 0.976693329061032 0.958406888804378 0.958455821658358 3 -8133656.87324029 -98759.4399735142 16627696.6543267
"result.35" 0.979331790209421 0.960153910487201 0.960200771532525 3 -8111504.45184346 -98969.6403107668 16583812.2122076
"result.36" 0.970757127166302 0.9471456085166 0.947207789055357 3 -8105998.77976014 -98947.2200181487 16572756.0274557
"result.37" 0.973772653366066 0.952283476658066 0.952339612919034 3 -8147810.53387828 -99149.6556444487 16656784.4069446
"result.38" 0.979150248138659 0.960360643551827 0.960407277687221 3 -8113563.87031887 -98755.3069932927 16587502.3825235
"result.39" 0.960141380749565 0.928073828754462 0.928158448349122 3 -8095387.40298099 -98827.0885963172 16551293.0110537
"result.40" 0.97840959685956 0.958995747114753 0.959043986636451 3 -8148357.60124384 -98975.1659082535 16657529.5622033
"result.41" 0.973024104648462 0.949088472903753 0.949148367894574 3 -8133744.47575591 -98746.847729729 16627846.6748704
"result.42" 0.966858458308557 0.942086469274076 0.942154602450036 3 -8174484.62760103 -99172.6492170803 16710178.5815354
"result.43" 0.97228317604455 0.951259924745982 0.95131726551718 3 -8110718.54887807 -98966.3941003821 16582233.913856
"result.44" 0.975642904136725 0.957061449074522 0.957111964825962 3 -8095220.75055309 -99075.1016446711 16551455.7322946
"result.45" 0.962860722899697 0.935542582397378 0.93561841410993 3 -8110382.75272918 -98856.8689846442 16581343.2713268
"result.46" 0.969720143940969 0.948572525692074 0.948633028432116 3 -8108721.28141265 -99090.6248044417 16578487.8403333
"result.47" 0.984791838658654 0.970463522333513 0.970498270616876 3 -8099158.1332259 -99108.5451667291 16559397.3846844
"result.48" 0.977340453470874 0.955999531408 0.956051296018807 3 -8103031.46112341 -99119.9391827248 16567166.8285114
"result.49" 0.964536666261544 0.940152611110255 0.94022301796929 3 -8097650.92446886 -99107.6757951254 16556381.2284271
"result.50" 0.970094237902944 0.948567248986987 0.948627757626487 3 -8105752.69294057 -98792.180855491 16571953.7754913
