"ARI" "" "" "elapsed"
"result.1" 0.970103752447237 0.944861856700002 0.945066544455773 35.371
"result.2" 0.964706034675963 0.936457740093449 0.936693017141224 34.533
"result.3" 0.961736893054046 0.934287891868127 0.9345302435441 34.051
"result.4" 0.963703852827706 0.932473531219661 0.932724158832911 34.188
"result.5" 0.961299816803529 0.936121736671168 0.936357527820312 34.187
"result.6" 0.977717757373901 0.953920945929324 0.954092333008149 34.172
"result.7" 0.931532745806936 0.874159818532611 0.874511707550486 33.903
"result.8" 0.967699457578608 0.94703389633029 0.947229708314215 34.238
"result.9" 0.972009791589527 0.944885222943806 0.945089544256418 34.014
"result.10" 0.940725450585843 0.878189085442686 0.878529730165998 34.791
"result.11" 0.970646108926268 0.951350807207501 0.951530616199256 33.889
"result.12" 0.984165468506507 0.96327303025324 0.963410191624858 34.185
"result.13" 0.964282163817062 0.939130117820756 0.939355053774201 34.708
"result.14" 0.939561052553407 0.869932949892481 0.870296675112378 34.4059999999999
"result.15" 0.946036394948516 0.882191461155285 0.882520918438455 34.5409999999999
"result.16" 0.973492922260264 0.953532869582881 0.953705264764715 33.896
"result.17" 0.931548440612634 0.86684470816633 0.867217077152648 33.102
"result.18" 0.943170814790488 0.877755736004302 0.87809759688945 33.3050000000001
"result.19" 0.974348275601532 0.954100018438387 0.954270361901483 33.067
"result.20" 0.948929067201116 0.885346439777691 0.885667086413856 33.274
"result.21" 0.971181121977917 0.944435368246248 0.944641868357439 33.663
"result.22" 0.947601026723059 0.884091321976265 0.884488004654274 33.366
"result.23" 0.978592915621426 0.962316449862451 0.962456233054656 33.381
"result.24" 0.948690928297675 0.917530801149071 0.917833313755688 33.2679999999999
"result.25" 0.943584906755496 0.878123109841926 0.878463944847635 33.471
"result.26" 0.942259664276375 0.874528577783556 0.874879472444678 33.296
"result.27" 0.978375377151787 0.956434664775515 0.956596778137154 33.467
"result.28" 0.975775473877829 0.955743496462428 0.955908081905005 33.3449999999999
"result.29" 0.944059454585452 0.875161802479007 0.87551093274467 33.598
"result.30" 0.970566061947365 0.951796797992071 0.951975756794077 33.336
"result.31" 0.943456039962783 0.880316787278631 0.880651484903791 33.2430000000002
"result.32" 0.958868423149646 0.935394194597008 0.935632412435836 33.2660000000001
"result.33" 0.934013044264135 0.863848680994674 0.864229735840566 33.558
"result.34" 0.946744533789371 0.879697120031081 0.880033553751222 33.4869999999999
"result.35" 0.973014933853878 0.953040525250599 0.953215059106691 33.403
"result.36" 0.951898600105357 0.878325961815273 0.878666272790682 33.384
"result.37" 0.952990398035023 0.890909174680326 0.891214272090995 33.538
"result.38" 0.94582601545859 0.882441158798672 0.882769916783771 33.299
"result.39" 0.970828352872453 0.950767728833842 0.950950645313842 33.3510000000001
"result.40" 0.980200464110086 0.964297082219737 0.96442975511205 33.0420000000001
"result.41" 0.904567021816342 0.819717324042576 0.820222806513224 32.8150000000001
"result.42" 0.961691856285499 0.934959044133595 0.935199805480079 33.125
"result.43" 0.945636099749416 0.882375264343196 0.882704205903905 33.0450000000001
"result.44" 0.979059943521229 0.965672271099475 0.96579995313045 32.7670000000001
"result.45" 0.970164742134565 0.947848400058725 0.948041876661534 33.1619999999998
"result.46" 0.970550486619202 0.947729270374186 0.947923422683655 32.5369999999998
"result.47" 0.978058616014199 0.955898278683905 0.956062219054067 33.2839999999999
"result.48" 0.967025102771115 0.938967883350636 0.939193973905084 32.75
"result.49" 0.94845190302926 0.916157508867394 0.916465016523465 33
"result.50" 0.97331398172553 0.948857843712925 0.949047804094681 32.6369999999999
