"ARI" "" "" "" ""
"result.1" 0.990605386224478 3 -8098406.35562164 -99034.4132745235 16557745.5656915
"result.2" 0.98815143393236 3 -8151601.391977 -99163.6835356633 16664394.1789245
"result.3" 0.994144542287249 3 -8138438.32656028 -99273.2913068681 16638287.2636334
"result.4" 0.986257823375379 3 -8136846.47455242 -98892.3879492365 16634341.7529025
"result.5" 0.986098846532952 3 -8132390.94370805 -99290.2153026862 16626226.3459206
"result.6" 0.987696175285857 3 -8129405.20886057 -98865.6779635544 16619405.8015474
"result.7" 0.986262298038757 3 -8102403.19212558 -99074.3448537049 16565819.1018577
"result.8" 0.978406610803871 3 -8160490.89132678 -99334.2545675072 16682514.3196877
"result.9" 0.982731243837822 3 -8091190.49526382 -98898.7680408172 16543042.5545084
"result.10" 0.982341415272319 3 -8132945.52436006 -99206.1250671755 16627167.3267536
"result.11" 0.985031930865245 3 -8163686.51629167 -98915.4464852369 16688067.9534529
"result.12" 0.994554474549528 3 -8116198.16073057 -99071.8950312538 16593404.1394228
"result.13" 0.984556403014289 3 -8119644.77330601 -98993.3728391698 16600140.3201895
"result.14" 0.973791930673555 3 -8143802.49444003 -98983.3934037311 16648435.8035866
"result.15" 0.990039910801058 3 -8123028.95462285 -99040.2262738748 16607002.3896926
"result.16" 0.987651771460743 3 -8103573.62198844 -99224.613507587 16568460.4988912
"result.17" 0.962298962358335 3 -8110586.40584133 -98997.7174051767 16582032.2743921
"result.18" 0.994316881376707 3 -8105591.30932206 -98941.8401228792 16571930.326789
"result.19" 0.987017543744694 3 -8093833.46143164 -99043.8250163201 16548618.6007951
"result.20" 0.981228754847547 3 -8130524.82145538 -99021.8565685089 16621957.3839469
"result.21" 0.990201202225428 3 -8190920.93984787 -99420.4471172662 16743546.8018294
"result.22" 0.968113933388262 3 -8140091.91929899 -99037.9381333489 16641123.7427638
"result.23" 0.984556403014289 3 -8125441.45514626 -98904.7810791296 16611556.5003499
"result.24" 0.988147416513507 3 -8109108.70821962 -99083.7057566612 16579248.8558517
"result.25" 0.989285526105244 3 -8101253.73998816 -99003.313422278 16563378.13472
"result.26" 0.984742699137288 3 -8120937.49618598 -99022.9969849845 16602785.0142411
"result.27" 0.994316881376707 3 -8093510.70834399 -99202.1547945637 16548289.7541762
"result.28" 0.986434267029121 3 -8075707.1730301 -99196.6676694699 16512671.7092983
"result.29" 0.988396414756605 3 -8130025.74458436 -98977.6514548303 16620870.8199775
"result.30" 0.984954772997924 3 -8091657.22303587 -98888.7906135559 16543956.055198
"result.31" 0.988554654613593 3 -8148531.14536077 -99053.6886940982 16658033.6960089
"result.32" 0.980188392253561 3 -8123139.73493617 -98961.6945661125 16607066.8869037
"result.33" 0.983907837531669 3 -8097814.06264565 -98902.4821057543 16556297.1174019
"result.34" 0.980440590391345 3 -8133673.20315368 -98778.2889329565 16627767.0120724
"result.35" 0.984562837042597 3 -8111509.75937532 -99054.9453692575 16583993.4373883
"result.36" 0.986266998658357 3 -8105995.02147198 -99007.2063051751 16572868.4834534
"result.37" 0.979345479503454 3 -8147813.18700002 -98959.0786153163 16656408.5591298
"result.38" 0.986257823375379 3 -8113563.63334085 -98872.0229428346 16587735.3404665
"result.39" 0.978564925356132 3 -8095409.49145212 -98990.1226051197 16551663.2560136
"result.40" 0.984213932750699 3 -8148389.44437717 -99062.4727656482 16657767.8621848
"result.41" 0.99193056630653 3 -8133747.65416655 -98683.3123411478 16627725.9609145
"result.42" 0.986274021406172 3 -8174496.22713703 -99210.8560136506 16710278.1942005
"result.43" 0.97228317604455 3 -8110694.7887377 -99016.2158059362 16582286.0369864
"result.44" 0.994388011660295 3 -8095219.72129272 -98984.8579656088 16551273.1864158
"result.45" 0.985131113468331 3 -8110398.29848792 -98926.1741652397 16581512.9732055
"result.46" 0.975277970735521 3 -8108723.25423915 -99168.6395515592 16578647.8154805
"result.47" 0.990440313526992 3 -8099164.65854881 -99073.3902732748 16559340.1255433
"result.48" 0.982167140403888 3 -8103028.94587417 -99084.6773786563 16567091.2744048
"result.49" 0.986103101066906 3 -8097660.03764057 -99268.8779904009 16556721.8591611
"result.50" 0.986422377419397 3 -8105736.34344745 -98814.3044471305 16571965.3236883
