"ARI" "" "" "" ""
"result.1" 0.990605386224478 3 -8098406.35059356 -99032.230039608 16557741.1891655
"result.2" 0.98815143393236 3 -8151601.39198559 -99163.6639249649 16664394.1397202
"result.3" 0.994144542287249 3 -8138438.34135968 -99271.3875787652 16638283.485776
"result.4" 0.982496535767613 3 -8136874.91693436 -99008.3428881188 16634630.5475441
"result.5" 0.987987811506311 3 -8132390.79862343 -99427.3209806323 16626500.2671073
"result.6" 0.987696175285857 3 -8129405.22991153 -98863.5751242646 16619401.6379707
"result.7" 0.986262298038757 3 -8102403.18992645 -99080.6888729536 16565831.7854979
"result.8" 0.978406610803871 3 -8160491.02982834 -99300.6958128257 16682447.4791815
"result.9" 0.982731243837822 3 -8091190.39005418 -98860.8229383172 16542966.4538841
"result.10" 0.982341415272319 3 -8132945.30053306 -99211.7557737232 16627178.1405127
"result.11" 0.985031930865245 3 -8163686.35992269 -98890.1695058098 16688017.0867561
"result.12" 0.994554474549528 3 -8116198.17643865 -99064.5121492913 16593389.405075
"result.13" 0.986433898669308 3 -8119644.82771638 -98995.4084170074 16600144.5001659
"result.14" 0.973791930673555 3 -8143802.50001781 -98973.5040460949 16648416.0360269
"result.15" 0.990039910801058 3 -8123029.00008649 -99010.3924187758 16606942.8129097
"result.16" 0.987651771460743 3 -8103573.65183173 -99229.0803086277 16568469.4921799
"result.17" 0.962298962358335 3 -8110586.46168923 -99011.7492155965 16582060.4497088
"result.18" 0.994316881376707 3 -8105591.32617908 -98948.2835129863 16571943.2472833
"result.19" 0.987017543744694 3 -8093833.56410384 -99077.123460097 16548685.403027
"result.20" 0.981228754847547 3 -8130524.82140246 -99021.8616386472 16621957.3939814
"result.21" 0.990201202225428 3 -8190915.43467179 -99323.1366779209 16743341.1705986
"result.22" 0.968113933388262 3 -8140092.21845974 -99018.2422313244 16641084.9492813
"result.23" 0.990201049663915 3 -8125441.03134067 -98890.0048746506 16611526.1003298
"result.24" 0.988147416513507 3 -8109108.71484111 -99082.597979997 16579246.6535413
"result.25" 0.989285526105244 3 -8101253.77441341 -99022.5582481846 16563416.6932223
"result.26" 0.984742699137288 3 -8120937.4961841 -99022.9967501179 16602785.0137676
"result.27" 0.994316881376707 3 -8093510.98977272 -99187.1558759709 16548260.3191965
"result.28" 0.986434267029121 3 -8075707.16488088 -99215.1602785928 16512708.6782181
"result.29" 0.988396414756605 3 -8130025.98369168 -99000.9954460808 16620917.9861746
"result.30" 0.984954772997924 3 -8091657.33850189 -98768.8675165888 16543716.4399361
"result.31" 0.988554654613593 3 -8148531.05917399 -99019.0500115128 16657964.2462701
"result.32" 0.980188392253561 3 -8123139.73489942 -98961.7186566563 16607066.9350113
"result.33" 0.983907837531669 3 -8097814.07307719 -98905.337037062 16556302.8481276
"result.34" 0.980440590391345 3 -8133672.71625203 -98738.457845054 16627686.3760933
"result.35" 0.984562837042597 3 -8111509.83662578 -99026.1186830303 16583935.9385167
"result.36" 0.986266998658357 3 -8105995.15484266 -99002.3221251707 16572858.9818348
"result.37" 0.979345479503454 3 -8147813.3062214 -98994.6647864645 16656479.9699149
"result.38" 0.986257823375379 3 -8113563.61771505 -98897.0566648373 16587785.3766589
"result.39" 0.98987982611092 3 -8095409.03295011 -99030.9914878873 16551744.0767751
"result.40" 0.984213932750699 3 -8148389.49611615 -99066.1003316998 16657775.2207948
"result.41" 0.99193056630653 3 -8133747.55253895 -98687.1728394539 16627733.4786559
"result.42" 0.986274021406172 3 -8174496.71431409 -99170.6410257989 16710198.7385789
"result.43" 0.97228317604455 3 -8110694.71396438 -98991.1952183812 16582235.8462646
"result.44" 0.994388011660295 3 -8095219.71010035 -99012.251966954 16551327.9520337
"result.45" 0.985131113468331 3 -8110398.30373249 -98908.3154478569 16581477.2662598
"result.46" 0.975277970735521 3 -8108723.28416913 -99171.7165429518 16578654.0293233
"result.47" 0.990440313526992 3 -8099164.80198191 -99034.7398935122 16559263.11165
"result.48" 0.982167140403888 3 -8103028.96342049 -99147.0783387624 16567216.1114176
"result.49" 0.986103101066906 3 -8097660.02906642 -99268.122471985 16556720.330976
"result.50" 0.986422377419397 3 -8105736.38381692 -98855.0534643329 16572046.9024616
