"ARI" "" "" "" ""
"result.1" 0.927615576710706 3 -8098432.73980298 -98981.7936277369 16557693.0947606
"result.2" 0.939204207193178 3 -8151620.06066226 -99120.1554945399 16664344.4602127
"result.3" 0.932156478347434 3 -8138443.85593089 -99204.6142001172 16638160.9681611
"result.4" 0.932472267230289 3 -8136875.28681929 -98853.7283653294 16634322.0582684
"result.5" 0.963438683553107 3 -8132391.12689015 -99274.8534897806 16626195.988659
"result.6" 0.923451073832936 3 -8129403.9655659 -98844.0635169734 16619360.0860649
"result.7" 0.936412499584358 3 -8102439.8092337 -99273.1333381454 16566289.9130428
"result.8" 0.932602745011051 3 -8160527.22909402 -99206.675680481 16682331.8374481
"result.9" 0.947356999246183 3 -8091204.45523231 -98785.4280320843 16542843.7944279
"result.10" 0.955875950635187 3 -8132944.70660507 -99090.8588577699 16626935.1588248
"result.11" 0.971632978476725 3 -8163686.69971351 -98724.7471333247 16687686.9215928
"result.12" 0.953421873766393 3 -8116192.86914167 -98986.6334847728 16593223.033152
"result.13" 0.949222170911883 3 -8119667.25223498 -98912.3559684504 16600023.244306
"result.14" 0.925999567913595 3 -8143780.88884339 -99043.5731223467 16648512.9518306
"result.15" 0.937541290409779 3 -8123065.4429036 -99104.5902034287 16607204.0941132
"result.16" 0.950198317660932 3 -8103593.2906526 -98949.8864578944 16567950.3821201
"result.17" 0.918019592508453 3 -8110628.29168349 -98994.413616316 16582109.4384987
"result.18" 0.968340846873872 3 -8105628.02435972 -98947.210206932 16572014.4970324
"result.19" 0.941408735992862 3 -8093824.5230028 -99015.0142798659 16548543.1024645
"result.20" 0.950174071535376 3 -8130544.84616861 -99045.4982639278 16622044.7167642
"result.21" 0.960769119760126 3 -8190920.750805 -99297.0891787291 16743299.7078666
"result.22" 0.936381805342151 3 -8140093.58550759 -99079.5950603583 16641210.389035
"result.23" 0.957452672441243 3 -8125467.27867728 -98788.452811703 16611375.4908771
"result.24" 0.9449058329469 3 -8109113.18008375 -98978.2635114835 16579046.9150896
"result.25" 0.951878377426226 3 -8101305.877625 -98740.7505087854 16562957.2841667
"result.26" 0.927195795385288 3 -8120937.85513916 -98919.6815549061 16602579.1012873
"result.27" 0.961072638491374 3 -8093519.56995458 -99050.5992030872 16548004.3662145
"result.28" 0.933472239739121 3 -8075734.01618372 -99058.7895732152 16512449.639413
"result.29" 0.95219947006189 3 -8130043.89212813 -99042.7290396681 16621037.2702347
"result.30" 0.952759186688493 3 -8091651.22457092 -98716.0079400982 16543598.4929212
"result.31" 0.95500876467577 3 -8148552.10997125 -99105.6514691396 16658179.5507799
"result.32" 0.944311927465686 3 -8123169.20017489 -98745.5242989206 16606693.4768468
"result.33" 0.945182050890124 3 -8097848.19440227 -98991.1946581913 16556542.8060201
"result.34" 0.949453192629759 3 -8133673.11452052 -98641.2312985739 16627492.7195373
"result.35" 0.944896183924041 3 -8111504.97110899 -98804.8038350981 16583483.5777873
"result.36" 0.957700332898793 3 -8105997.96941646 -99094.1572589031 16573048.2812498
"result.37" 0.934420082324139 3 -8147828.59884552 -98892.4307516808 16656306.0870935
"result.38" 0.934234838894223 3 -8113563.41663167 -98557.6204122389 16587106.101987
"result.39" 0.941425788309388 3 -8095424.16415492 -98845.8795186024 16551404.1152462
"result.40" 0.959713361199 3 -8148389.61703302 -99047.2843779744 16657737.8307211
"result.41" 0.953864588629221 3 -8133737.28454093 -98611.6705820017 16627561.938145
"result.42" 0.934418797059588 3 -8174502.34580738 -99013.3718348651 16709895.4631836
"result.43" 0.936111856502989 3 -8110731.43612591 -99043.2618154331 16582413.4237818
"result.44" 0.976657533400282 3 -8095202.78364009 -99005.9813969657 16551281.5579732
"result.45" 0.936300270435299 3 -8110413.44381239 -98822.8316348463 16581336.5787936
"result.46" 0.953450658711944 3 -8108736.68743058 -99000.8491945087 16578339.1011493
"result.47" 0.94888655958289 3 -8099184.59327788 -98983.2888597843 16559199.7921745
"result.48" 0.913786761359816 3 -8103029.12065448 -98916.7462289263 16566755.7616659
"result.49" 0.958644814102482 3 -8097660.26705893 -99230.9539097146 16556646.4698364
"result.50" 0.939344512438495 3 -8105789.17836143 -98764.5830989673 16571971.5508199
