"eps","ARI"
2,0.04099794925445
3,0.33718125476634
4,0.308193553221938
5,0.374970524881776
6,0.355185424765466
7,0.541857668184917
8,0.50370340976866
9,0.412282005980861
10,0.447365717099681
11,0.422277266157904
12,0.411819954560442
13,0.390652543933375
14,0.420988006362806
15,0.406195143285032
16,0.449381180257327
17,0.439239318825312
18,0.317851742190241
19,0.423063694440531
20,0.344031643787208
